HumanEval_0.py: 0.000398s
HumanEval_1.py: 0.000413s
HumanEval_2.py: 0.000018s
HumanEval_3.py: 0.000045s
HumanEval_4.py: 0.000091s
HumanEval_7.py: 0.000047s
HumanEval_8.py: 0.000029s
HumanEval_9.py: 0.000096s
HumanEval_10.py: 0.000074s
HumanEval_11.py: 0.000081s
HumanEval_12.py: 0.000047s
HumanEval_13.py: 0.000027s
HumanEval_14.py: 0.000067s
HumanEval_15.py: 0.000070s
HumanEval_16.py: 0.000206s
HumanEval_18.py: 0.000139s
HumanEval_19.py: 0.000218s
HumanEval_20.py: 0.000111s
HumanEval_21.py: 0.000119s
HumanEval_22.py: 0.000069s
HumanEval_23.py: 0.000016s
HumanEval_24.py: 0.000091s
HumanEval_25.py: 0.143246s
HumanEval_27.py: 0.000275s
HumanEval_28.py: 0.000019s
HumanEval_29.py: 0.000044s
HumanEval_31.py: 0.002577s
HumanEval_32.py: 0.288809s
HumanEval_34.py: 0.000017s
HumanEval_35.py: 0.000028s
HumanEval_37.py: 0.000250s
HumanEval_38.py: 0.051779s
HumanEval_40.py: 0.000255s
HumanEval_41.py: 0.000014s
HumanEval_42.py: 0.000051s
HumanEval_44.py: 0.000250s
HumanEval_45.py: 0.000011s
HumanEval_46.py: 0.000176s
HumanEval_47.py: 0.000060s
HumanEval_48.py: 0.000063s
HumanEval_49.py: 0.000875s
HumanEval_50.py: 0.067516s
HumanEval_51.py: 0.000215s
HumanEval_52.py: 0.000042s
HumanEval_53.py: 0.005526s
HumanEval_55.py: 0.000050s
HumanEval_56.py: 0.000384s
HumanEval_57.py: 0.000083s
HumanEval_58.py: 0.000064s
HumanEval_60.py: 0.000018s
HumanEval_61.py: 0.000139s
HumanEval_62.py: 0.000068s
HumanEval_63.py: 0.014044s
HumanEval_65.py: 0.000073s
HumanEval_66.py: 0.000380s
HumanEval_67.py: 0.000224s
HumanEval_68.py: 0.000238s
HumanEval_70.py: 0.000698s
HumanEval_71.py: 0.000089s
HumanEval_73.py: 0.000126s
HumanEval_74.py: 0.000270s
HumanEval_76.py: 0.000091s
HumanEval_78.py: 0.000147s
HumanEval_80.py: 0.000118s
HumanEval_81.py: 0.000126s
HumanEval_82.py: 0.000224s
HumanEval_84.py: 0.000119s
HumanEval_85.py: 0.000045s
HumanEval_86.py: 0.000302s
HumanEval_87.py: 0.000576s
HumanEval_88.py: 0.000090s
HumanEval_89.py: 0.000795s
HumanEval_90.py: 0.000098s
HumanEval_92.py: 0.000082s
HumanEval_93.py: 0.000478s
HumanEval_95.py: 0.000228s
HumanEval_96.py: 0.000744s
HumanEval_97.py: 0.000057s
HumanEval_98.py: 0.000093s
HumanEval_100.py: 0.000069s
HumanEval_101.py: 0.000074s
HumanEval_102.py: 0.000028s
HumanEval_103.py: 0.000995s
HumanEval_104.py: 0.000393s
HumanEval_105.py: 0.000136s
HumanEval_107.py: 0.001165s
HumanEval_109.py: 0.000236s
HumanEval_110.py: 0.000242s
HumanEval_111.py: 0.000425s
HumanEval_112.py: 0.000168s
HumanEval_113.py: 0.000248s
HumanEval_116.py: 0.000481s
HumanEval_117.py: 0.000357s
HumanEval_118.py: 0.000173s
HumanEval_120.py: 0.000099s
HumanEval_121.py: 0.000125s
HumanEval_122.py: 0.000087s
HumanEval_124.py: 0.000206s
HumanEval_125.py: 0.000197s
HumanEval_126.py: 0.000281s
HumanEval_128.py: 0.000328s
HumanEval_130.py: 0.000299s
HumanEval_131.py: 0.000145s
HumanEval_135.py: 0.000056s
HumanEval_136.py: 0.000116s
HumanEval_138.py: 0.000026s
HumanEval_139.py: 0.000099s
HumanEval_140.py: 0.000201s
HumanEval_141.py: 0.000674s
HumanEval_142.py: 0.000380s
HumanEval_143.py: 0.000382s
HumanEval_144.py: 0.000222s
HumanEval_145.py: 0.000816s
HumanEval_146.py: 0.000121s
HumanEval_147.py: 0.357506s
HumanEval_148.py: 0.000136s
HumanEval_149.py: 0.000312s
HumanEval_150.py: 0.006535s
HumanEval_151.py: 0.000682s
HumanEval_152.py: 0.000156s
HumanEval_153.py: 0.002582s
HumanEval_155.py: 0.000125s
HumanEval_156.py: 0.000468s
HumanEval_157.py: 0.000051s
HumanEval_158.py: 0.000207s
HumanEval_159.py: 0.000073s
HumanEval_161.py: 0.000272s
HumanEval_162.py: 0.000101s
