HumanEval_0.py: 0.000405s
HumanEval_1.py: 0.000411s
HumanEval_2.py: 0.000019s
HumanEval_3.py: 0.000044s
HumanEval_4.py: 0.000089s
HumanEval_7.py: 0.000046s
HumanEval_8.py: 0.000029s
HumanEval_9.py: 0.000099s
HumanEval_10.py: 0.000074s
HumanEval_11.py: 0.000079s
HumanEval_12.py: 0.000047s
HumanEval_13.py: 0.000027s
HumanEval_14.py: 0.000065s
HumanEval_15.py: 0.000072s
HumanEval_16.py: 0.000207s
HumanEval_18.py: 0.000143s
HumanEval_19.py: 0.000217s
HumanEval_20.py: 0.000114s
HumanEval_21.py: 0.000121s
HumanEval_22.py: 0.000069s
HumanEval_23.py: 0.000015s
HumanEval_24.py: 0.000093s
HumanEval_25.py: 0.140211s
HumanEval_27.py: 0.000282s
HumanEval_28.py: 0.000019s
HumanEval_29.py: 0.000043s
HumanEval_31.py: 0.002534s
HumanEval_32.py: 0.299352s
HumanEval_34.py: 0.000017s
HumanEval_35.py: 0.000027s
HumanEval_37.py: 0.000266s
HumanEval_38.py: 0.052727s
HumanEval_40.py: 0.000266s
HumanEval_41.py: 0.000014s
HumanEval_42.py: 0.000055s
HumanEval_44.py: 0.000250s
HumanEval_45.py: 0.000011s
HumanEval_46.py: 0.000189s
HumanEval_47.py: 0.000061s
HumanEval_48.py: 0.000063s
HumanEval_49.py: 0.000870s
HumanEval_50.py: 0.069521s
HumanEval_51.py: 0.000225s
HumanEval_52.py: 0.000042s
HumanEval_53.py: 0.005721s
HumanEval_55.py: 0.000050s
HumanEval_56.py: 0.000392s
HumanEval_57.py: 0.000083s
HumanEval_58.py: 0.000065s
HumanEval_60.py: 0.000017s
HumanEval_61.py: 0.000136s
HumanEval_62.py: 0.000068s
HumanEval_63.py: 0.014345s
HumanEval_65.py: 0.000060s
HumanEval_66.py: 0.000397s
HumanEval_67.py: 0.000230s
HumanEval_68.py: 0.000255s
HumanEval_70.py: 0.000694s
HumanEval_71.py: 0.000092s
HumanEval_73.py: 0.000115s
HumanEval_74.py: 0.000282s
HumanEval_76.py: 0.000094s
HumanEval_78.py: 0.000143s
HumanEval_80.py: 0.000117s
HumanEval_81.py: 0.000121s
HumanEval_82.py: 0.000223s
HumanEval_84.py: 0.000116s
HumanEval_85.py: 0.000043s
HumanEval_86.py: 0.000300s
HumanEval_87.py: 0.000571s
HumanEval_88.py: 0.000089s
HumanEval_89.py: 0.000793s
HumanEval_90.py: 0.000097s
HumanEval_92.py: 0.000083s
HumanEval_93.py: 0.000481s
HumanEval_95.py: 0.000228s
HumanEval_96.py: 0.000746s
HumanEval_97.py: 0.000056s
HumanEval_98.py: 0.000092s
HumanEval_100.py: 0.000071s
HumanEval_101.py: 0.000080s
HumanEval_102.py: 0.000028s
HumanEval_103.py: 0.001034s
HumanEval_104.py: 0.000398s
HumanEval_105.py: 0.000133s
HumanEval_107.py: 0.001198s
HumanEval_109.py: 0.000243s
HumanEval_110.py: 0.000247s
HumanEval_111.py: 0.000422s
HumanEval_112.py: 0.000169s
HumanEval_113.py: 0.000245s
HumanEval_116.py: 0.000481s
HumanEval_117.py: 0.000363s
HumanEval_118.py: 0.000179s
HumanEval_120.py: 0.000101s
HumanEval_121.py: 0.000126s
HumanEval_122.py: 0.000089s
HumanEval_124.py: 0.000211s
HumanEval_125.py: 0.000191s
HumanEval_126.py: 0.000281s
HumanEval_128.py: 0.000331s
HumanEval_130.py: 0.000298s
HumanEval_131.py: 0.000145s
HumanEval_135.py: 0.000056s
HumanEval_136.py: 0.000116s
HumanEval_138.py: 0.000027s
HumanEval_139.py: 0.000100s
HumanEval_140.py: 0.000199s
HumanEval_141.py: 0.000692s
HumanEval_142.py: 0.000376s
HumanEval_143.py: 0.000379s
HumanEval_144.py: 0.000225s
HumanEval_145.py: 0.000810s
HumanEval_146.py: 0.000119s
HumanEval_147.py: 0.367180s
HumanEval_148.py: 0.000145s
HumanEval_149.py: 0.000322s
HumanEval_150.py: 0.006665s
HumanEval_151.py: 0.000719s
HumanEval_152.py: 0.000153s
HumanEval_153.py: 0.002682s
HumanEval_155.py: 0.000138s
HumanEval_156.py: 0.000493s
HumanEval_157.py: 0.000051s
HumanEval_158.py: 0.000218s
HumanEval_159.py: 0.000073s
HumanEval_161.py: 0.000284s
HumanEval_162.py: 0.000099s
