HumanEval_0.py: 0.000407s
HumanEval_1.py: 0.000409s
HumanEval_2.py: 0.000019s
HumanEval_3.py: 0.000045s
HumanEval_4.py: 0.000089s
HumanEval_7.py: 0.000048s
HumanEval_8.py: 0.000029s
HumanEval_9.py: 0.000099s
HumanEval_10.py: 0.000074s
HumanEval_11.py: 0.000081s
HumanEval_12.py: 0.000045s
HumanEval_13.py: 0.000027s
HumanEval_14.py: 0.000063s
HumanEval_15.py: 0.000071s
HumanEval_16.py: 0.000208s
HumanEval_18.py: 0.000139s
HumanEval_19.py: 0.000217s
HumanEval_20.py: 0.000114s
HumanEval_21.py: 0.000121s
HumanEval_22.py: 0.000072s
HumanEval_23.py: 0.000016s
HumanEval_24.py: 0.000094s
HumanEval_25.py: 0.140951s
HumanEval_27.py: 0.000277s
HumanEval_28.py: 0.000020s
HumanEval_29.py: 0.000045s
HumanEval_31.py: 0.002496s
HumanEval_32.py: 0.289841s
HumanEval_34.py: 0.000016s
HumanEval_35.py: 0.000028s
HumanEval_37.py: 0.000265s
HumanEval_38.py: 0.053186s
HumanEval_40.py: 0.000254s
HumanEval_41.py: 0.000013s
HumanEval_42.py: 0.000054s
HumanEval_44.py: 0.000244s
HumanEval_45.py: 0.000011s
HumanEval_46.py: 0.000181s
HumanEval_47.py: 0.000059s
HumanEval_48.py: 0.000062s
HumanEval_49.py: 0.000877s
HumanEval_50.py: 0.067690s
HumanEval_51.py: 0.000218s
HumanEval_52.py: 0.000043s
HumanEval_53.py: 0.005475s
HumanEval_55.py: 0.000049s
HumanEval_56.py: 0.000381s
HumanEval_57.py: 0.000085s
HumanEval_58.py: 0.000067s
HumanEval_60.py: 0.000018s
HumanEval_61.py: 0.000150s
HumanEval_62.py: 0.000067s
HumanEval_63.py: 0.013769s
HumanEval_65.py: 0.000059s
HumanEval_66.py: 0.000379s
HumanEval_67.py: 0.000229s
HumanEval_68.py: 0.000253s
HumanEval_70.py: 0.000666s
HumanEval_71.py: 0.000086s
HumanEval_73.py: 0.000113s
HumanEval_74.py: 0.000265s
HumanEval_76.py: 0.000089s
HumanEval_78.py: 0.000145s
HumanEval_80.py: 0.000117s
HumanEval_81.py: 0.000123s
HumanEval_82.py: 0.000223s
HumanEval_84.py: 0.000114s
HumanEval_85.py: 0.000045s
HumanEval_86.py: 0.000299s
HumanEval_87.py: 0.000574s
HumanEval_88.py: 0.000090s
HumanEval_89.py: 0.000788s
HumanEval_90.py: 0.000101s
HumanEval_92.py: 0.000084s
HumanEval_93.py: 0.000679s
HumanEval_95.py: 0.000230s
HumanEval_96.py: 0.000749s
HumanEval_97.py: 0.000057s
HumanEval_98.py: 0.000092s
HumanEval_100.py: 0.000076s
HumanEval_101.py: 0.000079s
HumanEval_102.py: 0.000029s
HumanEval_103.py: 0.001001s
HumanEval_104.py: 0.000390s
HumanEval_105.py: 0.000135s
HumanEval_107.py: 0.001180s
HumanEval_109.py: 0.000239s
HumanEval_110.py: 0.000250s
HumanEval_111.py: 0.000417s
HumanEval_112.py: 0.000172s
HumanEval_113.py: 0.000242s
HumanEval_116.py: 0.000479s
HumanEval_117.py: 0.000368s
HumanEval_118.py: 0.000176s
HumanEval_120.py: 0.000100s
HumanEval_121.py: 0.000126s
HumanEval_122.py: 0.000086s
HumanEval_124.py: 0.000203s
HumanEval_125.py: 0.000200s
HumanEval_126.py: 0.000280s
HumanEval_128.py: 0.000326s
HumanEval_130.py: 0.000306s
HumanEval_131.py: 0.000143s
HumanEval_135.py: 0.000054s
HumanEval_136.py: 0.000119s
HumanEval_138.py: 0.000026s
HumanEval_139.py: 0.000099s
HumanEval_140.py: 0.000208s
HumanEval_141.py: 0.000693s
HumanEval_142.py: 0.000373s
HumanEval_143.py: 0.000374s
HumanEval_144.py: 0.000221s
HumanEval_145.py: 0.000819s
HumanEval_146.py: 0.000119s
HumanEval_147.py: 0.367402s
HumanEval_148.py: 0.000143s
HumanEval_149.py: 0.000321s
HumanEval_150.py: 0.006633s
HumanEval_151.py: 0.000725s
HumanEval_152.py: 0.000158s
HumanEval_153.py: 0.002726s
HumanEval_155.py: 0.000125s
HumanEval_156.py: 0.000490s
HumanEval_157.py: 0.000052s
HumanEval_158.py: 0.000221s
HumanEval_159.py: 0.000075s
HumanEval_161.py: 0.000281s
HumanEval_162.py: 0.000102s
