HumanEval_0.py: 0.000411s
HumanEval_1.py: 0.000430s
HumanEval_2.py: 0.000019s
HumanEval_3.py: 0.000045s
HumanEval_4.py: 0.000089s
HumanEval_7.py: 0.000048s
HumanEval_8.py: 0.000029s
HumanEval_9.py: 0.000096s
HumanEval_10.py: 0.000075s
HumanEval_11.py: 0.000078s
HumanEval_12.py: 0.000045s
HumanEval_13.py: 0.000026s
HumanEval_14.py: 0.000066s
HumanEval_15.py: 0.000072s
HumanEval_16.py: 0.000215s
HumanEval_18.py: 0.000141s
HumanEval_19.py: 0.000215s
HumanEval_20.py: 0.000115s
HumanEval_21.py: 0.000118s
HumanEval_22.py: 0.000070s
HumanEval_23.py: 0.000015s
HumanEval_24.py: 0.000096s
HumanEval_25.py: 0.135959s
HumanEval_27.py: 0.000289s
HumanEval_28.py: 0.000018s
HumanEval_29.py: 0.000043s
HumanEval_31.py: 0.002554s
HumanEval_32.py: 0.289288s
HumanEval_34.py: 0.000017s
HumanEval_35.py: 0.000029s
HumanEval_37.py: 0.000259s
HumanEval_38.py: 0.051413s
HumanEval_40.py: 0.000258s
HumanEval_41.py: 0.000014s
HumanEval_42.py: 0.000052s
HumanEval_44.py: 0.000257s
HumanEval_45.py: 0.000011s
HumanEval_46.py: 0.000179s
HumanEval_47.py: 0.000061s
HumanEval_48.py: 0.000065s
HumanEval_49.py: 0.000913s
HumanEval_50.py: 0.066593s
HumanEval_51.py: 0.000216s
HumanEval_52.py: 0.000042s
HumanEval_53.py: 0.005605s
HumanEval_55.py: 0.000050s
HumanEval_56.py: 0.000382s
HumanEval_57.py: 0.000080s
HumanEval_58.py: 0.000066s
HumanEval_60.py: 0.000018s
HumanEval_61.py: 0.000141s
HumanEval_62.py: 0.000069s
HumanEval_63.py: 0.013958s
HumanEval_65.py: 0.000060s
HumanEval_66.py: 0.000384s
HumanEval_67.py: 0.000221s
HumanEval_68.py: 0.000242s
HumanEval_70.py: 0.000678s
HumanEval_71.py: 0.000092s
HumanEval_73.py: 0.000113s
HumanEval_74.py: 0.000281s
HumanEval_76.py: 0.000096s
HumanEval_78.py: 0.000146s
HumanEval_80.py: 0.000115s
HumanEval_81.py: 0.000122s
HumanEval_82.py: 0.000223s
HumanEval_84.py: 0.000116s
HumanEval_85.py: 0.000043s
HumanEval_86.py: 0.000315s
HumanEval_87.py: 0.000578s
HumanEval_88.py: 0.000089s
HumanEval_89.py: 0.000787s
HumanEval_90.py: 0.000104s
HumanEval_92.py: 0.000085s
HumanEval_93.py: 0.000479s
HumanEval_95.py: 0.000226s
HumanEval_96.py: 0.000764s
HumanEval_97.py: 0.000058s
HumanEval_98.py: 0.000092s
HumanEval_100.py: 0.000070s
HumanEval_101.py: 0.000077s
HumanEval_102.py: 0.000028s
HumanEval_103.py: 0.000998s
HumanEval_104.py: 0.000398s
HumanEval_105.py: 0.000136s
HumanEval_107.py: 0.001203s
HumanEval_109.py: 0.000238s
HumanEval_110.py: 0.000248s
HumanEval_111.py: 0.000423s
HumanEval_112.py: 0.000166s
HumanEval_113.py: 0.000244s
HumanEval_116.py: 0.000485s
HumanEval_117.py: 0.000357s
HumanEval_118.py: 0.000176s
HumanEval_120.py: 0.000101s
HumanEval_121.py: 0.000125s
HumanEval_122.py: 0.000086s
HumanEval_124.py: 0.000208s
HumanEval_125.py: 0.000197s
HumanEval_126.py: 0.000281s
HumanEval_128.py: 0.000329s
HumanEval_130.py: 0.000306s
HumanEval_131.py: 0.000148s
HumanEval_135.py: 0.000056s
HumanEval_136.py: 0.000118s
HumanEval_138.py: 0.000026s
HumanEval_139.py: 0.000101s
HumanEval_140.py: 0.000203s
HumanEval_141.py: 0.000680s
HumanEval_142.py: 0.000375s
HumanEval_143.py: 0.000376s
HumanEval_144.py: 0.000223s
HumanEval_145.py: 0.000827s
HumanEval_146.py: 0.000118s
HumanEval_147.py: 0.353286s
HumanEval_148.py: 0.000139s
HumanEval_149.py: 0.000317s
HumanEval_150.py: 0.006404s
HumanEval_151.py: 0.000700s
HumanEval_152.py: 0.000153s
HumanEval_153.py: 0.002594s
HumanEval_155.py: 0.000127s
HumanEval_156.py: 0.000482s
HumanEval_157.py: 0.000049s
HumanEval_158.py: 0.000216s
HumanEval_159.py: 0.000074s
HumanEval_161.py: 0.000268s
HumanEval_162.py: 0.000098s
