HumanEval_0.py: 0.000408s
HumanEval_1.py: 0.000410s
HumanEval_2.py: 0.000019s
HumanEval_3.py: 0.000044s
HumanEval_4.py: 0.000091s
HumanEval_7.py: 0.000046s
HumanEval_8.py: 0.000029s
HumanEval_9.py: 0.000098s
HumanEval_10.py: 0.000074s
HumanEval_11.py: 0.000077s
HumanEval_12.py: 0.000047s
HumanEval_13.py: 0.000026s
HumanEval_14.py: 0.000065s
HumanEval_15.py: 0.000069s
HumanEval_16.py: 0.000206s
HumanEval_18.py: 0.000142s
HumanEval_19.py: 0.000216s
HumanEval_20.py: 0.000112s
HumanEval_21.py: 0.000126s
HumanEval_22.py: 0.000067s
HumanEval_23.py: 0.000016s
HumanEval_24.py: 0.000098s
HumanEval_25.py: 0.145199s
HumanEval_27.py: 0.000286s
HumanEval_28.py: 0.000019s
HumanEval_29.py: 0.000045s
HumanEval_31.py: 0.002530s
HumanEval_32.py: 0.300634s
HumanEval_34.py: 0.000017s
HumanEval_35.py: 0.000029s
HumanEval_37.py: 0.000274s
HumanEval_38.py: 0.053920s
HumanEval_40.py: 0.000264s
HumanEval_41.py: 0.000035s
HumanEval_42.py: 0.000054s
HumanEval_44.py: 0.000257s
HumanEval_45.py: 0.000011s
HumanEval_46.py: 0.000182s
HumanEval_47.py: 0.000062s
HumanEval_48.py: 0.000062s
HumanEval_49.py: 0.000871s
HumanEval_50.py: 0.068999s
HumanEval_51.py: 0.000227s
HumanEval_52.py: 0.000042s
HumanEval_53.py: 0.005643s
HumanEval_55.py: 0.000049s
HumanEval_56.py: 0.000399s
HumanEval_57.py: 0.000083s
HumanEval_58.py: 0.000065s
HumanEval_60.py: 0.000018s
HumanEval_61.py: 0.000142s
HumanEval_62.py: 0.000068s
HumanEval_63.py: 0.014313s
HumanEval_65.py: 0.000060s
HumanEval_66.py: 0.000406s
HumanEval_67.py: 0.000231s
HumanEval_68.py: 0.000252s
HumanEval_70.py: 0.000709s
HumanEval_71.py: 0.000094s
HumanEval_73.py: 0.000118s
HumanEval_74.py: 0.000289s
HumanEval_76.py: 0.000092s
HumanEval_78.py: 0.000144s
HumanEval_80.py: 0.000115s
HumanEval_81.py: 0.000124s
HumanEval_82.py: 0.000223s
HumanEval_84.py: 0.000115s
HumanEval_85.py: 0.000044s
HumanEval_86.py: 0.000304s
HumanEval_87.py: 0.000573s
HumanEval_88.py: 0.000091s
HumanEval_89.py: 0.000788s
HumanEval_90.py: 0.000099s
HumanEval_92.py: 0.000084s
HumanEval_93.py: 0.000484s
HumanEval_95.py: 0.000226s
HumanEval_96.py: 0.000753s
HumanEval_97.py: 0.000057s
HumanEval_98.py: 0.000097s
HumanEval_100.py: 0.000071s
HumanEval_101.py: 0.000077s
HumanEval_102.py: 0.000027s
HumanEval_103.py: 0.000989s
HumanEval_104.py: 0.000392s
HumanEval_105.py: 0.000133s
HumanEval_107.py: 0.001180s
HumanEval_109.py: 0.000242s
HumanEval_110.py: 0.000249s
HumanEval_111.py: 0.000420s
HumanEval_112.py: 0.000169s
HumanEval_113.py: 0.000246s
HumanEval_116.py: 0.000484s
HumanEval_117.py: 0.000366s
HumanEval_118.py: 0.000174s
HumanEval_120.py: 0.000099s
HumanEval_121.py: 0.000125s
HumanEval_122.py: 0.000087s
HumanEval_124.py: 0.000207s
HumanEval_125.py: 0.000195s
HumanEval_126.py: 0.000279s
HumanEval_128.py: 0.000325s
HumanEval_130.py: 0.000299s
HumanEval_131.py: 0.000146s
HumanEval_135.py: 0.000054s
HumanEval_136.py: 0.000117s
HumanEval_138.py: 0.000026s
HumanEval_139.py: 0.000098s
HumanEval_140.py: 0.000198s
HumanEval_141.py: 0.000678s
HumanEval_142.py: 0.000377s
HumanEval_143.py: 0.000372s
HumanEval_144.py: 0.000220s
HumanEval_145.py: 0.000818s
HumanEval_146.py: 0.000117s
HumanEval_147.py: 0.367905s
HumanEval_148.py: 0.000141s
HumanEval_149.py: 0.000317s
HumanEval_150.py: 0.006641s
HumanEval_151.py: 0.000750s
HumanEval_152.py: 0.000152s
HumanEval_153.py: 0.002613s
HumanEval_155.py: 0.000124s
HumanEval_156.py: 0.000493s
HumanEval_157.py: 0.000052s
HumanEval_158.py: 0.000218s
HumanEval_159.py: 0.000075s
HumanEval_161.py: 0.000285s
HumanEval_162.py: 0.001365s
