HumanEval_0.py: 0.011216s
Mbpp_3.py: 5.929147s
Mbpp_4.py: 0.081672s
HumanEval_4.py: 0.007807s
HumanEval_9.py: 0.005602s
Mbpp_12.py: 2.265092s
HumanEval_16.py: 0.068445s
Mbpp_19.py: 0.001251s
HumanEval_20.py: 26.064976s
HumanEval_24.py: 1.009406s
HumanEval_31.py: 0.853696s
HumanEval_34.py: 0.004048s
HumanEval_37.py: 0.003016s
HumanEval_49.py: 0.001763s
HumanEval_51.py: 0.326757s
HumanEval_54.py: 0.037146s
HumanEval_58.py: 51.112692s
Mbpp_62.py: 0.031875s
HumanEval_74.py: 0.000797s
Mbpp_75.py: 0.000433s
HumanEval_85.py: 0.020329s
HumanEval_86.py: 0.423900s
HumanEval_87.py: 0.013700s
Mbpp_88.py: 0.003086s
HumanEval_89.py: 0.597061s
HumanEval_90.py: 0.002769s
Mbpp_90.py: 0.001064s
Mbpp_94.py: 0.002535s
Mbpp_97.py: 0.001838s
Mbpp_106.py: 0.000753s
Mbpp_108.py: 0.002008s
HumanEval_113.py: 1.775788s
HumanEval_120.py: 0.000032s
HumanEval_121.py: 0.008903s
Mbpp_123.py: 0.283751s
Mbpp_128.py: 0.064527s
Mbpp_129.py: 0.156361s
Mbpp_130.py: 3.353058s
Mbpp_137.py: 0.079935s
Mbpp_140.py: 1.499335s
Mbpp_141.py: 0.000628s
HumanEval_149.py: 0.035846s
Mbpp_166.py: 0.101233s
Mbpp_170.py: 0.026699s
Mbpp_226.py: 0.259991s
Mbpp_230.py: 0.035693s
Mbpp_239.py: 0.000834s
Mbpp_240.py: 0.000746s
Mbpp_251.py: 0.003353s
Mbpp_256.py: 1.735561s
Mbpp_265.py: 0.041514s
Mbpp_281.py: 0.000644s
Mbpp_296.py: 4.261703s
Mbpp_308.py: 0.036087s
Mbpp_392.py: 0.194689s
Mbpp_395.py: 0.132341s
Mbpp_405.py: 0.000175s
Mbpp_414.py: 0.000947s
Mbpp_421.py: 0.028432s
Mbpp_424.py: 0.000619s
Mbpp_425.py: 0.002619s
Mbpp_428.py: 0.005096s
Mbpp_433.py: 0.020440s
Mbpp_437.py: 0.293201s
Mbpp_446.py: 0.001023s
Mbpp_451.py: 0.005130s
Mbpp_456.py: 0.012107s
Mbpp_460.py: 0.001585s
Mbpp_474.py: 0.019524s
Mbpp_476.py: 0.022082s
Mbpp_477.py: 0.000670s
Mbpp_572.py: 0.807363s
Mbpp_578.py: 0.016124s
Mbpp_586.py: 0.000301s
Mbpp_587.py: 0.001097s
Mbpp_588.py: 0.207852s
Mbpp_597.py: 0.022012s
Mbpp_604.py: 0.014830s
Mbpp_610.py: 0.009559s
Mbpp_611.py: 0.003072s
Mbpp_631.py: 0.000336s
Mbpp_632.py: 0.001696s
Mbpp_633.py: 0.020689s
Mbpp_644.py: 0.003338s
Mbpp_720.py: 0.009573s
Mbpp_725.py: 0.044160s
Mbpp_740.py: 0.003997s
Mbpp_744.py: 0.129919s
Mbpp_750.py: 0.042392s
Mbpp_753.py: 0.072028s
Mbpp_754.py: 0.002431s
Mbpp_755.py: 0.005742s
Mbpp_757.py: 55.109602s
Mbpp_758.py: 0.005696s
Mbpp_760.py: 0.000469s
Mbpp_764.py: 0.203655s
Mbpp_766.py: 0.206714s
Mbpp_775.py: 0.123470s
Mbpp_777.py: 0.010876s
Mbpp_781.py: 4.828486s
Mbpp_800.py: 0.001094s
Mbpp_805.py: 0.004981s
Mbpp_808.py: 0.003594s
