HumanEval_0.py: 0.009263s
Mbpp_3.py: 6.093671s
Mbpp_4.py: 0.083623s
HumanEval_4.py: 0.008142s
HumanEval_9.py: 0.005871s
Mbpp_12.py: 2.370205s
HumanEval_16.py: 0.073077s
Mbpp_19.py: 0.001307s
HumanEval_20.py: 27.091129s
HumanEval_24.py: 0.990442s
HumanEval_31.py: 0.836474s
HumanEval_34.py: 0.004590s
HumanEval_37.py: 0.003076s
HumanEval_49.py: 0.001775s
HumanEval_51.py: 0.323960s
HumanEval_54.py: 0.038018s
HumanEval_58.py: 52.344340s
Mbpp_62.py: 0.034091s
HumanEval_74.py: 0.000896s
Mbpp_75.py: 0.000421s
HumanEval_85.py: 0.021297s
HumanEval_86.py: 0.444738s
HumanEval_87.py: 0.013983s
Mbpp_88.py: 0.003183s
HumanEval_89.py: 0.633195s
HumanEval_90.py: 0.002753s
Mbpp_90.py: 0.001144s
Mbpp_94.py: 0.002751s
Mbpp_97.py: 0.001909s
Mbpp_106.py: 0.000772s
Mbpp_108.py: 0.002065s
HumanEval_113.py: 1.854497s
HumanEval_120.py: 0.000034s
HumanEval_121.py: 0.009482s
Mbpp_123.py: 0.296229s
Mbpp_128.py: 0.064701s
Mbpp_129.py: 0.167900s
Mbpp_130.py: 3.603172s
Mbpp_137.py: 0.085215s
Mbpp_140.py: 1.603370s
Mbpp_141.py: 0.000660s
HumanEval_149.py: 0.038123s
Mbpp_166.py: 0.105060s
Mbpp_170.py: 0.027008s
Mbpp_226.py: 0.274131s
Mbpp_230.py: 0.037075s
Mbpp_239.py: 0.000857s
Mbpp_240.py: 0.000895s
Mbpp_251.py: 0.003650s
Mbpp_256.py: 1.809994s
Mbpp_265.py: 0.042894s
Mbpp_281.py: 0.000713s
Mbpp_296.py: 4.420896s
Mbpp_308.py: 0.037582s
Mbpp_392.py: 0.202387s
Mbpp_395.py: 0.130446s
Mbpp_405.py: 0.000185s
Mbpp_414.py: 0.000998s
Mbpp_421.py: 0.029631s
Mbpp_424.py: 0.000663s
Mbpp_425.py: 0.002759s
Mbpp_428.py: 0.005249s
Mbpp_433.py: 0.021948s
Mbpp_437.py: 0.311934s
Mbpp_446.py: 0.001062s
Mbpp_451.py: 0.005172s
Mbpp_456.py: 0.012773s
Mbpp_460.py: 0.001806s
Mbpp_474.py: 0.020665s
Mbpp_476.py: 0.023941s
Mbpp_477.py: 0.000700s
Mbpp_572.py: 0.851406s
Mbpp_578.py: 0.017282s
Mbpp_586.py: 0.000361s
Mbpp_587.py: 0.001303s
Mbpp_588.py: 0.222838s
Mbpp_597.py: 0.024092s
Mbpp_604.py: 0.014507s
Mbpp_610.py: 0.009327s
Mbpp_611.py: 0.003113s
Mbpp_631.py: 0.000360s
Mbpp_632.py: 0.001821s
Mbpp_633.py: 0.021395s
Mbpp_644.py: 0.003480s
Mbpp_720.py: 0.009997s
Mbpp_725.py: 0.045004s
Mbpp_740.py: 0.004210s
Mbpp_744.py: 0.160330s
Mbpp_750.py: 0.047936s
Mbpp_753.py: 0.077141s
Mbpp_754.py: 0.002589s
Mbpp_755.py: 0.005807s
Mbpp_757.py: 57.402484s
Mbpp_758.py: 0.005604s
Mbpp_760.py: 0.000449s
Mbpp_764.py: 0.210848s
Mbpp_766.py: 0.202043s
Mbpp_775.py: 0.130666s
Mbpp_777.py: 0.011373s
Mbpp_781.py: 5.026706s
Mbpp_800.py: 0.001153s
Mbpp_805.py: 0.005432s
Mbpp_808.py: 0.003811s
