HumanEval_0.py: 0.009388s
Mbpp_3.py: 5.828149s
Mbpp_4.py: 0.079650s
HumanEval_4.py: 0.007843s
HumanEval_9.py: 0.005765s
Mbpp_12.py: 2.236098s
HumanEval_16.py: 0.071167s
Mbpp_19.py: 0.001224s
HumanEval_20.py: 26.116948s
HumanEval_24.py: 0.957173s
HumanEval_31.py: 0.829947s
HumanEval_34.py: 0.004456s
HumanEval_37.py: 0.002934s
HumanEval_49.py: 0.001740s
HumanEval_51.py: 0.318451s
HumanEval_54.py: 0.036604s
HumanEval_58.py: 51.030526s
Mbpp_62.py: 0.031399s
HumanEval_74.py: 0.000759s
Mbpp_75.py: 0.000440s
HumanEval_85.py: 0.020133s
HumanEval_86.py: 0.430746s
HumanEval_87.py: 0.013270s
Mbpp_88.py: 0.003038s
HumanEval_89.py: 0.591532s
HumanEval_90.py: 0.002720s
Mbpp_90.py: 0.001013s
Mbpp_94.py: 0.002550s
Mbpp_97.py: 0.001933s
Mbpp_106.py: 0.000684s
Mbpp_108.py: 0.001960s
HumanEval_113.py: 1.781040s
HumanEval_120.py: 0.000038s
HumanEval_121.py: 0.009108s
Mbpp_123.py: 0.292768s
Mbpp_128.py: 0.061797s
Mbpp_129.py: 0.156420s
Mbpp_130.py: 3.416585s
Mbpp_137.py: 0.081015s
Mbpp_140.py: 1.504082s
Mbpp_141.py: 0.000664s
HumanEval_149.py: 0.036123s
Mbpp_166.py: 0.099876s
Mbpp_170.py: 0.027637s
Mbpp_226.py: 0.261077s
Mbpp_230.py: 0.034638s
Mbpp_239.py: 0.000829s
Mbpp_240.py: 0.000960s
Mbpp_251.py: 0.003380s
Mbpp_256.py: 1.740985s
Mbpp_265.py: 0.058242s
Mbpp_281.py: 0.000676s
Mbpp_296.py: 4.143103s
Mbpp_308.py: 0.035191s
Mbpp_392.py: 0.191207s
Mbpp_395.py: 0.123752s
Mbpp_405.py: 0.000175s
Mbpp_414.py: 0.000924s
Mbpp_421.py: 0.028076s
Mbpp_424.py: 0.000615s
Mbpp_425.py: 0.002600s
Mbpp_428.py: 0.005191s
Mbpp_433.py: 0.021082s
Mbpp_437.py: 0.294496s
Mbpp_446.py: 0.001050s
Mbpp_451.py: 0.004967s
Mbpp_456.py: 0.012183s
Mbpp_460.py: 0.001539s
Mbpp_474.py: 0.020485s
Mbpp_476.py: 0.023100s
Mbpp_477.py: 0.000694s
Mbpp_572.py: 0.804350s
Mbpp_578.py: 0.016385s
Mbpp_586.py: 0.000314s
Mbpp_587.py: 0.001140s
Mbpp_588.py: 0.216900s
Mbpp_597.py: 0.021846s
Mbpp_604.py: 0.014882s
Mbpp_610.py: 0.009346s
Mbpp_611.py: 0.003056s
Mbpp_631.py: 0.000334s
Mbpp_632.py: 0.001678s
Mbpp_633.py: 0.021192s
Mbpp_644.py: 0.003364s
Mbpp_720.py: 0.009305s
Mbpp_725.py: 0.042688s
Mbpp_740.py: 0.004085s
Mbpp_744.py: 0.129173s
Mbpp_750.py: 0.042483s
Mbpp_753.py: 0.073303s
Mbpp_754.py: 0.002408s
Mbpp_755.py: 0.005418s
Mbpp_757.py: 54.775318s
Mbpp_758.py: 0.004987s
Mbpp_760.py: 0.000441s
Mbpp_764.py: 0.198927s
Mbpp_766.py: 0.195895s
Mbpp_775.py: 0.122619s
Mbpp_777.py: 0.010409s
Mbpp_781.py: 4.828692s
Mbpp_800.py: 0.001107s
Mbpp_805.py: 0.005122s
Mbpp_808.py: 0.003657s
