HumanEval_0.py: 0.010026s
Mbpp_3.py: 5.828185s
Mbpp_4.py: 0.080483s
HumanEval_4.py: 0.007769s
HumanEval_9.py: 0.005715s
Mbpp_12.py: 2.234744s
HumanEval_16.py: 0.069925s
Mbpp_19.py: 0.001225s
HumanEval_20.py: 26.078955s
HumanEval_24.py: 0.970342s
HumanEval_31.py: 0.825303s
HumanEval_34.py: 0.004197s
HumanEval_37.py: 0.002922s
HumanEval_49.py: 0.001719s
HumanEval_51.py: 0.323949s
HumanEval_54.py: 0.036832s
HumanEval_58.py: 50.550305s
Mbpp_62.py: 0.033343s
HumanEval_74.py: 0.000852s
Mbpp_75.py: 0.000393s
HumanEval_85.py: 0.023489s
HumanEval_86.py: 0.423955s
HumanEval_87.py: 0.013298s
Mbpp_88.py: 0.003027s
HumanEval_89.py: 0.595543s
HumanEval_90.py: 0.002807s
Mbpp_90.py: 0.001008s
Mbpp_94.py: 0.002506s
Mbpp_97.py: 0.001853s
Mbpp_106.py: 0.000798s
Mbpp_108.py: 0.001895s
HumanEval_113.py: 1.779912s
HumanEval_120.py: 0.000037s
HumanEval_121.py: 0.009046s
Mbpp_123.py: 0.293667s
Mbpp_128.py: 0.062736s
Mbpp_129.py: 0.168409s
Mbpp_130.py: 3.426273s
Mbpp_137.py: 0.080707s
Mbpp_140.py: 1.516439s
Mbpp_141.py: 0.000629s
HumanEval_149.py: 0.036172s
Mbpp_166.py: 0.103978s
Mbpp_170.py: 0.028196s
Mbpp_226.py: 0.256816s
Mbpp_230.py: 0.034736s
Mbpp_239.py: 0.000837s
Mbpp_240.py: 0.001023s
Mbpp_251.py: 0.003420s
Mbpp_256.py: 1.735741s
Mbpp_265.py: 0.056563s
Mbpp_281.py: 0.000639s
Mbpp_296.py: 4.123190s
Mbpp_308.py: 0.036003s
Mbpp_392.py: 0.192520s
Mbpp_395.py: 0.123588s
Mbpp_405.py: 0.000175s
Mbpp_414.py: 0.000955s
Mbpp_421.py: 0.028548s
Mbpp_424.py: 0.000634s
Mbpp_425.py: 0.002574s
Mbpp_428.py: 0.005201s
Mbpp_433.py: 0.022642s
Mbpp_437.py: 0.297719s
Mbpp_446.py: 0.001015s
Mbpp_451.py: 0.004948s
Mbpp_456.py: 0.012155s
Mbpp_460.py: 0.001545s
Mbpp_474.py: 0.019859s
Mbpp_476.py: 0.023262s
Mbpp_477.py: 0.000661s
Mbpp_572.py: 0.816603s
Mbpp_578.py: 0.016002s
Mbpp_586.py: 0.000307s
Mbpp_587.py: 0.001125s
Mbpp_588.py: 0.206667s
Mbpp_597.py: 0.022022s
Mbpp_604.py: 0.015352s
Mbpp_610.py: 0.010353s
Mbpp_611.py: 0.003009s
Mbpp_631.py: 0.000339s
Mbpp_632.py: 0.001718s
Mbpp_633.py: 0.020080s
Mbpp_644.py: 0.003455s
Mbpp_720.py: 0.009432s
Mbpp_725.py: 0.040188s
Mbpp_740.py: 0.004096s
Mbpp_744.py: 0.130175s
Mbpp_750.py: 0.042654s
Mbpp_753.py: 0.088186s
Mbpp_754.py: 0.002898s
Mbpp_755.py: 0.005591s
Mbpp_757.py: 55.305127s
Mbpp_758.py: 0.005234s
Mbpp_760.py: 0.000435s
Mbpp_764.py: 0.200542s
Mbpp_766.py: 0.196457s
Mbpp_775.py: 0.125143s
Mbpp_777.py: 0.010430s
Mbpp_781.py: 4.824851s
Mbpp_800.py: 0.001095s
Mbpp_805.py: 0.005144s
Mbpp_808.py: 0.003648s
