HumanEval_0.py: 0.008993s
Mbpp_3.py: 0.000351s
Mbpp_4.py: 0.000435s
HumanEval_4.py: 0.005498s
HumanEval_9.py: 0.002850s
Mbpp_9.py: 0.000005s
Mbpp_11.py: 0.000113s
Mbpp_12.py: 0.005163s
HumanEval_16.py: 0.004537s
Mbpp_16.py: 0.000052s
Mbpp_19.py: 0.000320s
HumanEval_20.py: 0.001861s
HumanEval_24.py: 0.000077s
HumanEval_26.py: 0.008053s
HumanEval_31.py: 0.000079s
HumanEval_33.py: 0.002316s
HumanEval_34.py: 0.004561s
HumanEval_36.py: 0.022757s
HumanEval_37.py: 0.000713s
HumanEval_49.py: 0.000009s
HumanEval_51.py: 0.001153s
HumanEval_54.py: 0.007998s
HumanEval_58.py: 0.003474s
HumanEval_59.py: 0.000058s
Mbpp_62.py: 0.017980s
HumanEval_64.py: 0.004979s
HumanEval_74.py: 0.003032s
Mbpp_75.py: 0.000098s
HumanEval_85.py: 0.016023s
HumanEval_86.py: 0.476231s
HumanEval_87.py: 0.004213s
Mbpp_88.py: 0.002140s
HumanEval_89.py: 0.001588s
HumanEval_90.py: 0.000835s
Mbpp_90.py: 0.000580s
Mbpp_94.py: 0.000720s
Mbpp_96.py: 0.000041s
Mbpp_97.py: 0.000326s
Mbpp_106.py: 0.000892s
Mbpp_108.py: 0.000461s
Mbpp_111.py: 0.003264s
HumanEval_113.py: 0.325373s
HumanEval_119.py: 0.000649s
HumanEval_120.py: 0.000040s
HumanEval_121.py: 0.003519s
Mbpp_123.py: 0.001486s
Mbpp_128.py: 0.000015s
Mbpp_129.py: 0.013585s
Mbpp_130.py: 0.001000s
Mbpp_137.py: 0.025302s
Mbpp_140.py: 0.003270s
Mbpp_141.py: 0.000015s
HumanEval_149.py: 0.028259s
Mbpp_166.py: 0.000072s
Mbpp_170.py: 0.020802s
Mbpp_226.py: 0.001155s
Mbpp_230.py: 0.000281s
Mbpp_239.py: 0.000382s
Mbpp_240.py: 0.001194s
Mbpp_251.py: 0.000783s
Mbpp_256.py: 0.000526s
Mbpp_265.py: 0.057316s
Mbpp_281.py: 0.000126s
Mbpp_296.py: 0.037706s
Mbpp_308.py: 0.014538s
Mbpp_392.py: 0.000197s
Mbpp_395.py: 0.000993s
Mbpp_405.py: 0.000184s
Mbpp_414.py: 0.000281s
Mbpp_421.py: 0.010614s
Mbpp_424.py: 0.000144s
Mbpp_425.py: 0.002881s
Mbpp_428.py: 0.000909s
Mbpp_433.py: 0.022226s
Mbpp_437.py: 0.001186s
Mbpp_440.py: 0.000024s
Mbpp_446.py: 0.001097s
Mbpp_451.py: 0.001155s
Mbpp_456.py: 0.017363s
Mbpp_460.py: 0.002420s
Mbpp_474.py: 0.000184s
Mbpp_476.py: 0.024233s
Mbpp_477.py: 0.000695s
Mbpp_563.py: 0.001315s
Mbpp_572.py: 0.000793s
Mbpp_578.py: 0.002003s
Mbpp_586.py: 0.000196s
Mbpp_587.py: 0.001231s
Mbpp_588.py: 0.029069s
Mbpp_592.py: 0.002593s
Mbpp_597.py: 0.051257s
Mbpp_604.py: 0.018739s
Mbpp_610.py: 0.011045s
Mbpp_611.py: 0.003352s
Mbpp_631.py: 0.000340s
Mbpp_632.py: 0.008195s
Mbpp_633.py: 0.000943s
Mbpp_644.py: 0.003544s
Mbpp_720.py: 0.009664s
Mbpp_725.py: 0.055050s
Mbpp_732.py: 0.000199s
Mbpp_740.py: 0.001293s
Mbpp_744.py: 0.007394s
Mbpp_750.py: 0.009832s
Mbpp_753.py: 0.048553s
Mbpp_754.py: 0.002447s
Mbpp_755.py: 0.006724s
Mbpp_757.py: 0.004465s
Mbpp_758.py: 0.004365s
Mbpp_760.py: 0.000114s
Mbpp_764.py: 0.042191s
Mbpp_766.py: 0.153120s
Mbpp_775.py: 0.038627s
Mbpp_777.py: 0.004187s
Mbpp_781.py: 0.000345s
Mbpp_800.py: 0.001145s
Mbpp_805.py: 0.005325s
Mbpp_808.py: 0.001639s
