HumanEval_0.py: 0.008921s
Mbpp_3.py: 0.000348s
Mbpp_4.py: 0.000424s
HumanEval_4.py: 0.005139s
HumanEval_9.py: 0.002687s
Mbpp_9.py: 0.000005s
Mbpp_11.py: 0.000117s
Mbpp_12.py: 0.005108s
HumanEval_16.py: 0.004302s
Mbpp_16.py: 0.000062s
Mbpp_19.py: 0.000284s
HumanEval_20.py: 0.001876s
HumanEval_24.py: 0.000074s
HumanEval_26.py: 0.008298s
HumanEval_31.py: 0.000055s
HumanEval_33.py: 0.002460s
HumanEval_34.py: 0.004836s
HumanEval_36.py: 0.022644s
HumanEval_37.py: 0.000754s
HumanEval_49.py: 0.000009s
HumanEval_51.py: 0.001151s
HumanEval_54.py: 0.008038s
HumanEval_58.py: 0.003678s
HumanEval_59.py: 0.000060s
Mbpp_62.py: 0.018942s
HumanEval_64.py: 0.004957s
HumanEval_74.py: 0.003076s
Mbpp_75.py: 0.000144s
HumanEval_85.py: 0.015991s
HumanEval_86.py: 0.459492s
HumanEval_87.py: 0.004135s
Mbpp_88.py: 0.002076s
HumanEval_89.py: 0.001539s
HumanEval_90.py: 0.000813s
Mbpp_90.py: 0.000591s
Mbpp_94.py: 0.000795s
Mbpp_96.py: 0.000040s
Mbpp_97.py: 0.000373s
Mbpp_106.py: 0.000830s
Mbpp_108.py: 0.000471s
Mbpp_111.py: 0.003163s
HumanEval_113.py: 0.326735s
HumanEval_119.py: 0.000648s
HumanEval_120.py: 0.000045s
HumanEval_121.py: 0.003584s
Mbpp_123.py: 0.001472s
Mbpp_128.py: 0.000013s
Mbpp_129.py: 0.013949s
Mbpp_130.py: 0.001062s
Mbpp_137.py: 0.028560s
Mbpp_140.py: 0.003718s
Mbpp_141.py: 0.000016s
HumanEval_149.py: 0.028334s
Mbpp_166.py: 0.000070s
Mbpp_170.py: 0.023814s
Mbpp_226.py: 0.001207s
Mbpp_230.py: 0.000306s
Mbpp_239.py: 0.000396s
Mbpp_240.py: 0.001232s
Mbpp_251.py: 0.000818s
Mbpp_256.py: 0.000505s
Mbpp_265.py: 0.063980s
Mbpp_281.py: 0.000140s
Mbpp_296.py: 0.037318s
Mbpp_308.py: 0.014743s
Mbpp_392.py: 0.000196s
Mbpp_395.py: 0.001003s
Mbpp_405.py: 0.000186s
Mbpp_414.py: 0.000296s
Mbpp_421.py: 0.010546s
Mbpp_424.py: 0.000150s
Mbpp_425.py: 0.002839s
Mbpp_428.py: 0.000920s
Mbpp_433.py: 0.035337s
Mbpp_437.py: 0.001193s
Mbpp_440.py: 0.000024s
Mbpp_446.py: 0.001097s
Mbpp_451.py: 0.001223s
Mbpp_456.py: 0.018242s
Mbpp_460.py: 0.002834s
Mbpp_474.py: 0.000185s
Mbpp_476.py: 0.045869s
Mbpp_477.py: 0.000725s
Mbpp_563.py: 0.001555s
Mbpp_572.py: 0.000879s
Mbpp_578.py: 0.002198s
Mbpp_586.py: 0.000245s
Mbpp_587.py: 0.001268s
Mbpp_588.py: 0.029794s
Mbpp_592.py: 0.002737s
Mbpp_597.py: 0.045721s
Mbpp_604.py: 0.015679s
Mbpp_610.py: 0.010912s
Mbpp_611.py: 0.003447s
Mbpp_631.py: 0.000385s
Mbpp_632.py: 0.008211s
Mbpp_633.py: 0.000939s
Mbpp_644.py: 0.004174s
Mbpp_720.py: 0.011009s
Mbpp_725.py: 0.055947s
Mbpp_732.py: 0.000241s
Mbpp_740.py: 0.001353s
Mbpp_744.py: 0.007259s
Mbpp_750.py: 0.007219s
Mbpp_753.py: 0.042126s
Mbpp_754.py: 0.002255s
Mbpp_755.py: 0.005943s
Mbpp_757.py: 0.004014s
Mbpp_758.py: 0.003968s
Mbpp_760.py: 0.000091s
Mbpp_764.py: 0.040120s
Mbpp_766.py: 0.133272s
Mbpp_775.py: 0.038828s
Mbpp_777.py: 0.004268s
Mbpp_781.py: 0.000350s
Mbpp_800.py: 0.001210s
Mbpp_805.py: 0.005579s
Mbpp_808.py: 0.001677s
