HumanEval_0.py: Kernel usage: 3.18%, CPU usage: 101.90%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_3.py: Kernel usage: 6.24%, CPU usage: 199.61%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_4.py: Kernel usage: 12.55%, CPU usage: 401.76%, CPU Runtime: 0.05s, Total Runtime: 0.01s
HumanEval_9.py: Kernel usage: 7.50%, CPU usage: 240.09%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_12.py: Kernel usage: 6.33%, CPU usage: 202.48%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_19.py: Kernel usage: 5.49%, CPU usage: 175.69%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_20.py: Kernel usage: 6.91%, CPU usage: 221.04%, CPU Runtime: 59.20s, Total Runtime: 26.78s
HumanEval_31.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 1.70s, Total Runtime: 0.85s
HumanEval_33.py: Kernel usage: 8.65%, CPU usage: 276.73%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_34.py: Kernel usage: 6.32%, CPU usage: 202.13%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_37.py: Kernel usage: 7.78%, CPU usage: 249.06%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_49.py: Kernel usage: 6.25%, CPU usage: 199.92%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_51.py: Kernel usage: 10.32%, CPU usage: 330.31%, CPU Runtime: 1.13s, Total Runtime: 0.34s
HumanEval_54.py: Kernel usage: 6.25%, CPU usage: 199.93%, CPU Runtime: 0.02s, Total Runtime: 0.01s
HumanEval_58.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 104.52s, Total Runtime: 52.26s
HumanEval_64.py: Kernel usage: 10.97%, CPU usage: 350.97%, CPU Runtime: 0.99s, Total Runtime: 0.28s
HumanEval_74.py: Kernel usage: 6.97%, CPU usage: 223.07%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_75.py: Kernel usage: 8.08%, CPU usage: 258.41%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_85.py: Kernel usage: 8.91%, CPU usage: 285.07%, CPU Runtime: 0.06s, Total Runtime: 0.02s
HumanEval_86.py: Kernel usage: 12.10%, CPU usage: 387.34%, CPU Runtime: 1.75s, Total Runtime: 0.45s
HumanEval_87.py: Kernel usage: 8.79%, CPU usage: 281.34%, CPU Runtime: 0.04s, Total Runtime: 0.01s
Mbpp_88.py: Kernel usage: 6.11%, CPU usage: 195.37%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_89.py: Kernel usage: 7.25%, CPU usage: 231.85%, CPU Runtime: 1.44s, Total Runtime: 0.62s
Mbpp_90.py: Kernel usage: 7.08%, CPU usage: 226.71%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_94.py: Kernel usage: 10.35%, CPU usage: 331.31%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_96.py: Kernel usage: 6.25%, CPU usage: 199.99%, CPU Runtime: 0.08s, Total Runtime: 0.04s
Mbpp_97.py: Kernel usage: 6.91%, CPU usage: 221.21%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_106.py: Kernel usage: 5.25%, CPU usage: 168.01%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_113.py: Kernel usage: 11.51%, CPU usage: 368.37%, CPU Runtime: 6.84s, Total Runtime: 1.86s
HumanEval_121.py: Kernel usage: 9.10%, CPU usage: 291.14%, CPU Runtime: 0.03s, Total Runtime: 0.01s
Mbpp_123.py: Kernel usage: 9.35%, CPU usage: 299.23%, CPU Runtime: 0.92s, Total Runtime: 0.31s
Mbpp_128.py: Kernel usage: 7.71%, CPU usage: 246.82%, CPU Runtime: 0.19s, Total Runtime: 0.08s
Mbpp_129.py: Kernel usage: 10.76%, CPU usage: 344.31%, CPU Runtime: 0.41s, Total Runtime: 0.12s
Mbpp_137.py: Kernel usage: 5.81%, CPU usage: 185.98%, CPU Runtime: 0.17s, Total Runtime: 0.09s
Mbpp_140.py: Kernel usage: 5.82%, CPU usage: 186.09%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_141.py: Kernel usage: 7.33%, CPU usage: 234.53%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_166.py: Kernel usage: 6.25%, CPU usage: 200.05%, CPU Runtime: 0.19s, Total Runtime: 0.09s
Mbpp_170.py: Kernel usage: 5.78%, CPU usage: 184.85%, CPU Runtime: 0.05s, Total Runtime: 0.03s
Mbpp_226.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 0.54s, Total Runtime: 0.27s
Mbpp_230.py: Kernel usage: 6.25%, CPU usage: 199.98%, CPU Runtime: 0.09s, Total Runtime: 0.05s
Mbpp_240.py: Kernel usage: 3.84%, CPU usage: 123.00%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_256.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 3.73s, Total Runtime: 1.86s
Mbpp_265.py: Kernel usage: 8.63%, CPU usage: 276.14%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_281.py: Kernel usage: 5.99%, CPU usage: 191.53%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_308.py: Kernel usage: 7.93%, CPU usage: 253.76%, CPU Runtime: 0.10s, Total Runtime: 0.04s
Mbpp_392.py: Kernel usage: 6.89%, CPU usage: 220.36%, CPU Runtime: 0.43s, Total Runtime: 0.19s
Mbpp_395.py: Kernel usage: 6.25%, CPU usage: 199.86%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_405.py: Kernel usage: 6.23%, CPU usage: 199.43%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_414.py: Kernel usage: 9.22%, CPU usage: 294.98%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_421.py: Kernel usage: 9.15%, CPU usage: 292.84%, CPU Runtime: 0.08s, Total Runtime: 0.03s
Mbpp_424.py: Kernel usage: 7.14%, CPU usage: 228.49%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_425.py: Kernel usage: 4.66%, CPU usage: 149.20%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_428.py: Kernel usage: 6.24%, CPU usage: 199.80%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_433.py: Kernel usage: 9.17%, CPU usage: 293.44%, CPU Runtime: 0.38s, Total Runtime: 0.13s
Mbpp_446.py: Kernel usage: 6.20%, CPU usage: 198.50%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_451.py: Kernel usage: 9.35%, CPU usage: 299.08%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_456.py: Kernel usage: 6.23%, CPU usage: 199.23%, CPU Runtime: 0.02s, Total Runtime: 0.01s
