HumanEval_0.py: Kernel usage: 3.19%, CPU usage: 101.96%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_3.py: Kernel usage: 6.23%, CPU usage: 199.43%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_4.py: Kernel usage: 12.55%, CPU usage: 401.52%, CPU Runtime: 0.05s, Total Runtime: 0.01s
HumanEval_9.py: Kernel usage: 7.48%, CPU usage: 239.46%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_12.py: Kernel usage: 6.23%, CPU usage: 199.20%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_19.py: Kernel usage: 5.48%, CPU usage: 175.48%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_20.py: Kernel usage: 6.92%, CPU usage: 221.42%, CPU Runtime: 59.79s, Total Runtime: 27.01s
HumanEval_31.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 1.70s, Total Runtime: 0.85s
HumanEval_33.py: Kernel usage: 8.66%, CPU usage: 277.04%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_34.py: Kernel usage: 6.28%, CPU usage: 201.10%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_37.py: Kernel usage: 7.73%, CPU usage: 247.46%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_49.py: Kernel usage: 6.25%, CPU usage: 199.90%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_51.py: Kernel usage: 10.32%, CPU usage: 330.13%, CPU Runtime: 1.09s, Total Runtime: 0.33s
HumanEval_54.py: Kernel usage: 6.25%, CPU usage: 199.94%, CPU Runtime: 0.02s, Total Runtime: 0.01s
HumanEval_58.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 105.49s, Total Runtime: 52.75s
HumanEval_64.py: Kernel usage: 10.97%, CPU usage: 351.05%, CPU Runtime: 0.99s, Total Runtime: 0.28s
HumanEval_74.py: Kernel usage: 6.98%, CPU usage: 223.50%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_75.py: Kernel usage: 8.10%, CPU usage: 259.29%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_85.py: Kernel usage: 8.92%, CPU usage: 285.46%, CPU Runtime: 0.06s, Total Runtime: 0.02s
HumanEval_86.py: Kernel usage: 12.10%, CPU usage: 387.07%, CPU Runtime: 1.70s, Total Runtime: 0.44s
HumanEval_87.py: Kernel usage: 4.48%, CPU usage: 143.48%, CPU Runtime: 0.08s, Total Runtime: 0.06s
Mbpp_88.py: Kernel usage: 6.09%, CPU usage: 195.03%, CPU Runtime: 0.01s, Total Runtime: 0.00s
