HumanEval_0.py: Kernel usage: 3.18%, CPU usage: 101.86%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_3.py: Kernel usage: 6.23%, CPU usage: 199.40%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_4.py: Kernel usage: 12.56%, CPU usage: 401.92%, CPU Runtime: 0.05s, Total Runtime: 0.01s
HumanEval_9.py: Kernel usage: 7.46%, CPU usage: 238.60%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_12.py: Kernel usage: 6.14%, CPU usage: 196.64%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_19.py: Kernel usage: 5.45%, CPU usage: 174.44%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_20.py: Kernel usage: 6.90%, CPU usage: 220.90%, CPU Runtime: 60.20s, Total Runtime: 27.25s
HumanEval_31.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 1.71s, Total Runtime: 0.85s
HumanEval_33.py: Kernel usage: 8.66%, CPU usage: 277.02%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_34.py: Kernel usage: 6.28%, CPU usage: 201.02%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_37.py: Kernel usage: 7.75%, CPU usage: 247.89%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_49.py: Kernel usage: 6.25%, CPU usage: 199.89%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_51.py: Kernel usage: 10.31%, CPU usage: 330.01%, CPU Runtime: 1.10s, Total Runtime: 0.33s
HumanEval_54.py: Kernel usage: 6.25%, CPU usage: 199.93%, CPU Runtime: 0.02s, Total Runtime: 0.01s
HumanEval_58.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 108.16s, Total Runtime: 54.08s
HumanEval_64.py: Kernel usage: 10.97%, CPU usage: 351.00%, CPU Runtime: 0.99s, Total Runtime: 0.28s
HumanEval_74.py: Kernel usage: 6.97%, CPU usage: 223.20%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_75.py: Kernel usage: 8.06%, CPU usage: 257.91%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_85.py: Kernel usage: 8.90%, CPU usage: 284.84%, CPU Runtime: 0.06s, Total Runtime: 0.02s
HumanEval_86.py: Kernel usage: 12.10%, CPU usage: 387.10%, CPU Runtime: 1.71s, Total Runtime: 0.44s
HumanEval_87.py: Kernel usage: 4.49%, CPU usage: 143.74%, CPU Runtime: 0.08s, Total Runtime: 0.06s
Mbpp_88.py: Kernel usage: 6.10%, CPU usage: 195.35%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_89.py: Kernel usage: 7.24%, CPU usage: 231.56%, CPU Runtime: 1.48s, Total Runtime: 0.64s
Mbpp_90.py: Kernel usage: 7.12%, CPU usage: 227.77%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_94.py: Kernel usage: 10.37%, CPU usage: 331.81%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_96.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 0.08s, Total Runtime: 0.04s
Mbpp_97.py: Kernel usage: 6.88%, CPU usage: 220.22%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_106.py: Kernel usage: 5.25%, CPU usage: 167.98%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_113.py: Kernel usage: 11.52%, CPU usage: 368.53%, CPU Runtime: 6.89s, Total Runtime: 1.87s
HumanEval_121.py: Kernel usage: 9.17%, CPU usage: 293.37%, CPU Runtime: 0.03s, Total Runtime: 0.01s
Mbpp_123.py: Kernel usage: 9.35%, CPU usage: 299.23%, CPU Runtime: 0.93s, Total Runtime: 0.31s
Mbpp_128.py: Kernel usage: 7.60%, CPU usage: 243.25%, CPU Runtime: 0.16s, Total Runtime: 0.07s
Mbpp_129.py: Kernel usage: 10.79%, CPU usage: 345.32%, CPU Runtime: 0.44s, Total Runtime: 0.13s
Mbpp_137.py: Kernel usage: 5.78%, CPU usage: 185.12%, CPU Runtime: 0.17s, Total Runtime: 0.09s
Mbpp_140.py: Kernel usage: 5.82%, CPU usage: 186.08%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_141.py: Kernel usage: 7.33%, CPU usage: 234.67%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_166.py: Kernel usage: 6.25%, CPU usage: 200.05%, CPU Runtime: 0.19s, Total Runtime: 0.09s
Mbpp_170.py: Kernel usage: 5.71%, CPU usage: 182.82%, CPU Runtime: 0.04s, Total Runtime: 0.02s
Mbpp_226.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 0.54s, Total Runtime: 0.27s
Mbpp_230.py: Kernel usage: 6.25%, CPU usage: 199.98%, CPU Runtime: 0.09s, Total Runtime: 0.05s
Mbpp_240.py: Kernel usage: 3.87%, CPU usage: 123.89%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_256.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 3.70s, Total Runtime: 1.85s
Mbpp_265.py: Kernel usage: 8.49%, CPU usage: 271.63%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_281.py: Kernel usage: 5.98%, CPU usage: 191.32%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_308.py: Kernel usage: 7.94%, CPU usage: 254.20%, CPU Runtime: 0.10s, Total Runtime: 0.04s
Mbpp_392.py: Kernel usage: 6.88%, CPU usage: 220.03%, CPU Runtime: 0.43s, Total Runtime: 0.19s
Mbpp_395.py: Kernel usage: 6.25%, CPU usage: 199.92%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_405.py: Kernel usage: 6.23%, CPU usage: 199.43%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_414.py: Kernel usage: 9.19%, CPU usage: 293.93%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_421.py: Kernel usage: 9.12%, CPU usage: 291.92%, CPU Runtime: 0.09s, Total Runtime: 0.03s
Mbpp_424.py: Kernel usage: 7.13%, CPU usage: 228.31%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_425.py: Kernel usage: 4.58%, CPU usage: 146.55%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_428.py: Kernel usage: 6.24%, CPU usage: 199.80%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_433.py: Kernel usage: 9.16%, CPU usage: 293.14%, CPU Runtime: 0.38s, Total Runtime: 0.13s
Mbpp_446.py: Kernel usage: 6.21%, CPU usage: 198.60%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_451.py: Kernel usage: 9.35%, CPU usage: 299.16%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_456.py: Kernel usage: 6.23%, CPU usage: 199.28%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_460.py: Kernel usage: 3.23%, CPU usage: 103.46%, CPU Runtime: 0.00s, Total Runtime: 0.00s
