HumanEval_0.py: Kernel usage: 3.18%, CPU usage: 101.64%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_3.py: Kernel usage: 6.24%, CPU usage: 199.56%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_4.py: Kernel usage: 12.54%, CPU usage: 401.24%, CPU Runtime: 0.05s, Total Runtime: 0.01s
HumanEval_9.py: Kernel usage: 7.50%, CPU usage: 240.10%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_12.py: Kernel usage: 6.06%, CPU usage: 194.03%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_19.py: Kernel usage: 5.46%, CPU usage: 174.62%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_20.py: Kernel usage: 6.91%, CPU usage: 221.02%, CPU Runtime: 60.05s, Total Runtime: 27.17s
HumanEval_31.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 1.70s, Total Runtime: 0.85s
HumanEval_33.py: Kernel usage: 8.66%, CPU usage: 276.97%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_34.py: Kernel usage: 6.29%, CPU usage: 201.29%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_37.py: Kernel usage: 7.76%, CPU usage: 248.40%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_49.py: Kernel usage: 6.24%, CPU usage: 199.76%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_51.py: Kernel usage: 10.31%, CPU usage: 329.98%, CPU Runtime: 1.10s, Total Runtime: 0.33s
HumanEval_54.py: Kernel usage: 6.25%, CPU usage: 199.94%, CPU Runtime: 0.02s, Total Runtime: 0.01s
HumanEval_58.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 105.55s, Total Runtime: 52.77s
HumanEval_64.py: Kernel usage: 10.97%, CPU usage: 350.93%, CPU Runtime: 1.00s, Total Runtime: 0.28s
HumanEval_74.py: Kernel usage: 6.98%, CPU usage: 223.31%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_75.py: Kernel usage: 8.08%, CPU usage: 258.40%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_85.py: Kernel usage: 8.90%, CPU usage: 284.95%, CPU Runtime: 0.06s, Total Runtime: 0.02s
HumanEval_86.py: Kernel usage: 12.08%, CPU usage: 386.65%, CPU Runtime: 1.72s, Total Runtime: 0.44s
HumanEval_87.py: Kernel usage: 4.45%, CPU usage: 142.36%, CPU Runtime: 0.08s, Total Runtime: 0.06s
Mbpp_88.py: Kernel usage: 6.11%, CPU usage: 195.38%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_89.py: Kernel usage: 7.25%, CPU usage: 232.02%, CPU Runtime: 1.44s, Total Runtime: 0.62s
Mbpp_90.py: Kernel usage: 7.10%, CPU usage: 227.15%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_94.py: Kernel usage: 10.35%, CPU usage: 331.24%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_96.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 0.08s, Total Runtime: 0.04s
Mbpp_97.py: Kernel usage: 6.88%, CPU usage: 220.11%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_106.py: Kernel usage: 5.26%, CPU usage: 168.20%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_113.py: Kernel usage: 11.51%, CPU usage: 368.46%, CPU Runtime: 6.78s, Total Runtime: 1.84s
HumanEval_121.py: Kernel usage: 9.17%, CPU usage: 293.33%, CPU Runtime: 0.03s, Total Runtime: 0.01s
Mbpp_123.py: Kernel usage: 9.35%, CPU usage: 299.21%, CPU Runtime: 0.92s, Total Runtime: 0.31s
Mbpp_128.py: Kernel usage: 7.60%, CPU usage: 243.13%, CPU Runtime: 0.16s, Total Runtime: 0.07s
Mbpp_129.py: Kernel usage: 10.78%, CPU usage: 345.00%, CPU Runtime: 0.43s, Total Runtime: 0.12s
Mbpp_137.py: Kernel usage: 5.79%, CPU usage: 185.38%, CPU Runtime: 0.17s, Total Runtime: 0.09s
Mbpp_140.py: Kernel usage: 5.83%, CPU usage: 186.48%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_141.py: Kernel usage: 7.34%, CPU usage: 234.97%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_166.py: Kernel usage: 6.25%, CPU usage: 200.05%, CPU Runtime: 0.19s, Total Runtime: 0.09s
Mbpp_170.py: Kernel usage: 5.74%, CPU usage: 183.56%, CPU Runtime: 0.04s, Total Runtime: 0.02s
Mbpp_226.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 0.55s, Total Runtime: 0.27s
Mbpp_230.py: Kernel usage: 6.25%, CPU usage: 199.98%, CPU Runtime: 0.09s, Total Runtime: 0.05s
Mbpp_240.py: Kernel usage: 3.86%, CPU usage: 123.48%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_256.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 3.76s, Total Runtime: 1.88s
Mbpp_265.py: Kernel usage: 8.51%, CPU usage: 272.29%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_281.py: Kernel usage: 6.00%, CPU usage: 191.85%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_308.py: Kernel usage: 7.91%, CPU usage: 253.00%, CPU Runtime: 0.10s, Total Runtime: 0.04s
Mbpp_392.py: Kernel usage: 6.88%, CPU usage: 220.09%, CPU Runtime: 0.43s, Total Runtime: 0.19s
Mbpp_395.py: Kernel usage: 6.25%, CPU usage: 199.92%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_405.py: Kernel usage: 6.24%, CPU usage: 199.53%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_414.py: Kernel usage: 9.29%, CPU usage: 297.13%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_421.py: Kernel usage: 9.16%, CPU usage: 293.04%, CPU Runtime: 0.08s, Total Runtime: 0.03s
Mbpp_424.py: Kernel usage: 7.14%, CPU usage: 228.63%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_425.py: Kernel usage: 4.62%, CPU usage: 147.87%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_428.py: Kernel usage: 6.24%, CPU usage: 199.80%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_433.py: Kernel usage: 9.15%, CPU usage: 292.93%, CPU Runtime: 0.45s, Total Runtime: 0.15s
Mbpp_446.py: Kernel usage: 6.20%, CPU usage: 198.42%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_451.py: Kernel usage: 9.35%, CPU usage: 299.16%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_456.py: Kernel usage: 6.18%, CPU usage: 197.81%, CPU Runtime: 0.03s, Total Runtime: 0.01s
Mbpp_460.py: Kernel usage: 3.22%, CPU usage: 103.19%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_474.py: Kernel usage: 6.25%, CPU usage: 199.98%, CPU Runtime: 0.05s, Total Runtime: 0.02s
Mbpp_477.py: Kernel usage: 9.33%, CPU usage: 298.68%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_572.py: Kernel usage: 12.49%, CPU usage: 399.84%, CPU Runtime: 3.37s, Total Runtime: 0.84s
Mbpp_578.py: Kernel usage: 7.00%, CPU usage: 223.97%, CPU Runtime: 0.04s, Total Runtime: 0.02s
Mbpp_586.py: Kernel usage: 4.65%, CPU usage: 148.79%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_587.py: Kernel usage: 4.02%, CPU usage: 128.73%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_588.py: Kernel usage: 7.47%, CPU usage: 238.93%, CPU Runtime: 0.03s, Total Runtime: 0.01s
Mbpp_604.py: Kernel usage: 9.37%, CPU usage: 299.79%, CPU Runtime: 0.04s, Total Runtime: 0.01s
