HumanEval_0.py: Kernel usage: 3.18%, CPU usage: 101.78%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_3.py: Kernel usage: 6.24%, CPU usage: 199.59%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_4.py: Kernel usage: 12.55%, CPU usage: 401.72%, CPU Runtime: 0.05s, Total Runtime: 0.01s
HumanEval_9.py: Kernel usage: 7.52%, CPU usage: 240.52%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_12.py: Kernel usage: 6.16%, CPU usage: 197.27%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_19.py: Kernel usage: 5.49%, CPU usage: 175.54%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_20.py: Kernel usage: 6.91%, CPU usage: 220.98%, CPU Runtime: 59.46s, Total Runtime: 26.91s
HumanEval_31.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 1.89s, Total Runtime: 0.95s
HumanEval_33.py: Kernel usage: 8.64%, CPU usage: 276.59%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_34.py: Kernel usage: 6.28%, CPU usage: 200.85%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_37.py: Kernel usage: 7.72%, CPU usage: 247.03%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_49.py: Kernel usage: 6.25%, CPU usage: 199.89%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_51.py: Kernel usage: 10.31%, CPU usage: 329.83%, CPU Runtime: 1.11s, Total Runtime: 0.34s
HumanEval_54.py: Kernel usage: 6.25%, CPU usage: 199.92%, CPU Runtime: 0.02s, Total Runtime: 0.01s
HumanEval_58.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 105.82s, Total Runtime: 52.91s
HumanEval_64.py: Kernel usage: 10.97%, CPU usage: 351.14%, CPU Runtime: 1.00s, Total Runtime: 0.29s
HumanEval_74.py: Kernel usage: 6.98%, CPU usage: 223.24%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_75.py: Kernel usage: 8.07%, CPU usage: 258.40%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_85.py: Kernel usage: 8.89%, CPU usage: 284.64%, CPU Runtime: 0.06s, Total Runtime: 0.02s
HumanEval_86.py: Kernel usage: 12.09%, CPU usage: 386.92%, CPU Runtime: 1.70s, Total Runtime: 0.44s
HumanEval_87.py: Kernel usage: 8.79%, CPU usage: 281.13%, CPU Runtime: 0.04s, Total Runtime: 0.01s
Mbpp_88.py: Kernel usage: 6.11%, CPU usage: 195.44%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_89.py: Kernel usage: 7.25%, CPU usage: 232.03%, CPU Runtime: 1.43s, Total Runtime: 0.62s
Mbpp_90.py: Kernel usage: 7.12%, CPU usage: 227.90%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_94.py: Kernel usage: 10.39%, CPU usage: 332.64%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_96.py: Kernel usage: 6.25%, CPU usage: 199.99%, CPU Runtime: 0.08s, Total Runtime: 0.04s
Mbpp_97.py: Kernel usage: 6.88%, CPU usage: 220.32%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_106.py: Kernel usage: 5.26%, CPU usage: 168.29%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_113.py: Kernel usage: 11.51%, CPU usage: 368.38%, CPU Runtime: 6.82s, Total Runtime: 1.85s
