HumanEval_0.py: 0.000180s
HumanEval_1.py: 0.000219s
HumanEval_2.py: 0.000020s
HumanEval_3.py: 0.000044s
HumanEval_4.py: 0.000146s
HumanEval_5.py: 0.000045s
HumanEval_6.py: 0.000197s
HumanEval_7.py: 0.000048s
HumanEval_8.py: 0.000043s
HumanEval_9.py: 0.000062s
HumanEval_10.py: 0.000068s
HumanEval_11.py: 0.000119s
HumanEval_12.py: 0.000046s
HumanEval_13.py: 0.000019s
HumanEval_14.py: 0.000055s
HumanEval_15.py: 0.000099s
HumanEval_16.py: 0.000061s
HumanEval_17.py: 0.000111s
HumanEval_18.py: 0.000184s
HumanEval_19.py: 0.000229s
HumanEval_20.py: 0.000186s
HumanEval_21.py: 0.000126s
HumanEval_22.py: 0.000040s
HumanEval_23.py: 0.000015s
HumanEval_24.py: 0.000043s
HumanEval_25.py: 0.000229s
HumanEval_26.py: 0.000206s
HumanEval_27.py: 0.000025s
HumanEval_28.py: 0.000020s
HumanEval_29.py: 0.000042s
HumanEval_30.py: 0.000042s
HumanEval_31.py: 0.000147s
HumanEval_35.py: 0.000017s
HumanEval_36.py: 0.239949s
HumanEval_37.py: 0.000145s
HumanEval_38.py: 0.054229s
HumanEval_39.py: 0.013600s
HumanEval_40.py: 0.000214s
HumanEval_41.py: 0.000014s
HumanEval_42.py: 0.000033s
HumanEval_43.py: 0.000109s
HumanEval_44.py: 0.000287s
HumanEval_45.py: 0.000010s
HumanEval_46.py: 0.000121s
HumanEval_47.py: 0.000067s
HumanEval_48.py: 0.000027s
HumanEval_49.py: 0.000092s
HumanEval_50.py: 0.070015s
HumanEval_51.py: 0.000135s
HumanEval_52.py: 0.000120s
HumanEval_53.py: 0.005930s
HumanEval_54.py: 0.000057s
HumanEval_55.py: 0.000049s
HumanEval_56.py: 0.000162s
HumanEval_57.py: 0.000298s
HumanEval_58.py: 0.000059s
HumanEval_59.py: 0.000080s
HumanEval_60.py: 0.000018s
HumanEval_61.py: 0.000155s
HumanEval_62.py: 0.000079s
HumanEval_63.py: 0.000175s
HumanEval_64.py: 0.000153s
HumanEval_66.py: 0.000299s
HumanEval_67.py: 0.000287s
HumanEval_68.py: 0.000231s
HumanEval_69.py: 0.001971s
HumanEval_70.py: 0.000716s
HumanEval_71.py: 0.000091s
HumanEval_72.py: 0.000043s
HumanEval_73.py: 0.000090s
HumanEval_74.py: 0.000343s
HumanEval_76.py: 0.000054s
HumanEval_77.py: 0.000105s
HumanEval_78.py: 0.000187s
HumanEval_79.py: 0.000031s
HumanEval_80.py: 0.000159s
HumanEval_81.py: 0.000128s
HumanEval_82.py: 0.000211s
HumanEval_83.py: 0.000028s
HumanEval_84.py: 0.000145s
HumanEval_85.py: 0.000080s
HumanEval_87.py: 0.000488s
HumanEval_88.py: 0.000086s
HumanEval_89.py: 0.001199s
HumanEval_90.py: 0.000108s
HumanEval_92.py: 0.000225s
HumanEval_94.py: 0.000991s
HumanEval_95.py: 0.000418s
HumanEval_96.py: 0.001285s
HumanEval_97.py: 0.000056s
HumanEval_98.py: 0.000144s
HumanEval_99.py: 0.000072s
HumanEval_100.py: 0.000092s
HumanEval_101.py: 0.000248s
HumanEval_102.py: 0.000032s
HumanEval_103.py: 0.000121s
HumanEval_104.py: 0.000345s
HumanEval_105.py: 0.000152s
HumanEval_106.py: 0.000169s
HumanEval_107.py: 0.000757s
HumanEval_109.py: 0.000109s
HumanEval_110.py: 0.000197s
HumanEval_111.py: 0.000651s
HumanEval_112.py: 0.000244s
HumanEval_113.py: 0.000177s
HumanEval_114.py: 0.000380s
HumanEval_115.py: 0.000134s
HumanEval_116.py: 0.000767s
HumanEval_117.py: 0.000684s
HumanEval_118.py: 0.000182s
HumanEval_119.py: 0.000269s
HumanEval_120.py: 0.000159s
HumanEval_121.py: 0.000136s
HumanEval_122.py: 0.000097s
HumanEval_123.py: 0.000117s
HumanEval_124.py: 0.000198s
HumanEval_126.py: 0.000914s
HumanEval_127.py: 0.000149s
HumanEval_128.py: 0.000720s
HumanEval_130.py: 0.001009s
HumanEval_131.py: 0.000141s
HumanEval_133.py: 0.000504s
HumanEval_136.py: 0.000305s
HumanEval_137.py: 0.000161s
HumanEval_138.py: 0.000025s
HumanEval_139.py: 0.000076s
HumanEval_140.py: 0.000166s
HumanEval_142.py: 0.000347s
HumanEval_143.py: 0.000392s
HumanEval_144.py: 0.000309s
HumanEval_147.py: 0.000560s
HumanEval_148.py: 0.000122s
HumanEval_149.py: 0.000261s
HumanEval_150.py: 0.000157s
HumanEval_151.py: 0.000976s
HumanEval_152.py: 0.000087s
HumanEval_153.py: 0.002192s
HumanEval_154.py: 0.000088s
HumanEval_155.py: 0.000377s
HumanEval_156.py: 0.000321s
HumanEval_157.py: 0.000213s
HumanEval_158.py: 0.000216s
HumanEval_159.py: 0.000075s
HumanEval_161.py: 0.000482s
HumanEval_162.py: 0.000084s
