HumanEval_0.py: 0.000214s
HumanEval_1.py: 0.000251s
HumanEval_2.py: 0.000022s
HumanEval_3.py: 0.000052s
HumanEval_4.py: 0.000170s
HumanEval_5.py: 0.000052s
HumanEval_6.py: 0.000233s
HumanEval_7.py: 0.000054s
HumanEval_8.py: 0.000051s
HumanEval_9.py: 0.000070s
HumanEval_10.py: 0.000079s
HumanEval_11.py: 0.000138s
HumanEval_12.py: 0.000055s
HumanEval_13.py: 0.000022s
HumanEval_14.py: 0.000062s
HumanEval_15.py: 0.000117s
HumanEval_16.py: 0.000072s
HumanEval_17.py: 0.000129s
HumanEval_18.py: 0.000211s
HumanEval_19.py: 0.000259s
HumanEval_20.py: 0.000217s
HumanEval_21.py: 0.000149s
HumanEval_22.py: 0.000048s
HumanEval_23.py: 0.000017s
HumanEval_24.py: 0.000049s
HumanEval_25.py: 0.000270s
HumanEval_26.py: 0.000237s
HumanEval_27.py: 0.000029s
HumanEval_28.py: 0.000024s
HumanEval_29.py: 0.000050s
HumanEval_30.py: 0.000051s
HumanEval_31.py: 0.000174s
HumanEval_35.py: 0.000020s
HumanEval_36.py: 0.266885s
HumanEval_37.py: 0.000156s
HumanEval_38.py: 0.058994s
HumanEval_39.py: 0.014936s
HumanEval_40.py: 0.000234s
HumanEval_41.py: 0.000015s
HumanEval_42.py: 0.000035s
HumanEval_43.py: 0.000125s
HumanEval_44.py: 0.000312s
HumanEval_45.py: 0.000011s
HumanEval_46.py: 0.000135s
HumanEval_47.py: 0.000073s
HumanEval_48.py: 0.000030s
HumanEval_49.py: 0.000103s
HumanEval_50.py: 0.076480s
HumanEval_51.py: 0.000151s
HumanEval_52.py: 0.000132s
HumanEval_53.py: 0.006407s
HumanEval_54.py: 0.000064s
HumanEval_55.py: 0.000055s
HumanEval_56.py: 0.000176s
HumanEval_57.py: 0.000329s
HumanEval_58.py: 0.000066s
HumanEval_59.py: 0.000086s
HumanEval_60.py: 0.000020s
HumanEval_61.py: 0.000173s
HumanEval_62.py: 0.000087s
HumanEval_63.py: 0.000192s
HumanEval_64.py: 0.000165s
HumanEval_66.py: 0.000333s
HumanEval_67.py: 0.000319s
HumanEval_68.py: 0.000255s
HumanEval_69.py: 0.002298s
HumanEval_70.py: 0.000832s
HumanEval_71.py: 0.000107s
HumanEval_72.py: 0.000051s
HumanEval_73.py: 0.000104s
HumanEval_74.py: 0.000396s
HumanEval_76.py: 0.000060s
HumanEval_77.py: 0.000118s
HumanEval_78.py: 0.000212s
HumanEval_79.py: 0.000034s
HumanEval_80.py: 0.000179s
HumanEval_81.py: 0.000140s
HumanEval_82.py: 0.000229s
HumanEval_83.py: 0.000032s
HumanEval_84.py: 0.000162s
HumanEval_85.py: 0.000091s
HumanEval_87.py: 0.000539s
HumanEval_88.py: 0.000100s
HumanEval_89.py: 0.001368s
HumanEval_90.py: 0.000125s
HumanEval_92.py: 0.000259s
HumanEval_94.py: 0.001138s
HumanEval_95.py: 0.000473s
HumanEval_96.py: 0.001509s
HumanEval_97.py: 0.000067s
HumanEval_98.py: 0.000158s
HumanEval_99.py: 0.000084s
HumanEval_100.py: 0.000103s
HumanEval_101.py: 0.000282s
HumanEval_102.py: 0.000034s
HumanEval_103.py: 0.000137s
HumanEval_104.py: 0.000381s
HumanEval_105.py: 0.000186s
HumanEval_106.py: 0.000196s
HumanEval_107.py: 0.000891s
HumanEval_109.py: 0.000127s
HumanEval_110.py: 0.000228s
HumanEval_111.py: 0.000756s
HumanEval_112.py: 0.000284s
HumanEval_113.py: 0.000203s
HumanEval_114.py: 0.000436s
HumanEval_115.py: 0.000156s
HumanEval_116.py: 0.000885s
HumanEval_117.py: 0.000794s
HumanEval_118.py: 0.000210s
HumanEval_119.py: 0.000305s
HumanEval_120.py: 0.000186s
HumanEval_121.py: 0.000159s
HumanEval_122.py: 0.000112s
HumanEval_123.py: 0.000142s
HumanEval_124.py: 0.000241s
HumanEval_126.py: 0.001079s
HumanEval_127.py: 0.000172s
HumanEval_128.py: 0.000858s
HumanEval_130.py: 0.001358s
HumanEval_131.py: 0.000164s
HumanEval_133.py: 0.000563s
HumanEval_136.py: 0.000333s
HumanEval_137.py: 0.000180s
HumanEval_138.py: 0.000027s
HumanEval_139.py: 0.000088s
HumanEval_140.py: 0.000182s
HumanEval_142.py: 0.000393s
HumanEval_143.py: 0.000445s
HumanEval_144.py: 0.000358s
HumanEval_147.py: 0.000632s
HumanEval_148.py: 0.000141s
HumanEval_149.py: 0.000295s
HumanEval_150.py: 0.000178s
HumanEval_151.py: 0.001161s
HumanEval_152.py: 0.000104s
HumanEval_153.py: 0.002543s
HumanEval_154.py: 0.000105s
HumanEval_155.py: 0.000460s
HumanEval_156.py: 0.000372s
HumanEval_157.py: 0.000248s
HumanEval_158.py: 0.000246s
HumanEval_159.py: 0.000089s
HumanEval_161.py: 0.000555s
HumanEval_162.py: 0.000095s
