HumanEval_0.py: 0.000182s
HumanEval_1.py: 0.000213s
HumanEval_2.py: 0.000019s
HumanEval_3.py: 0.000045s
HumanEval_4.py: 0.000147s
HumanEval_5.py: 0.000045s
HumanEval_6.py: 0.000193s
HumanEval_7.py: 0.000048s
HumanEval_8.py: 0.000043s
HumanEval_9.py: 0.000060s
HumanEval_10.py: 0.000068s
HumanEval_11.py: 0.000119s
HumanEval_12.py: 0.000046s
HumanEval_13.py: 0.000019s
HumanEval_14.py: 0.000055s
HumanEval_15.py: 0.000102s
HumanEval_16.py: 0.000060s
HumanEval_17.py: 0.000107s
HumanEval_18.py: 0.000185s
HumanEval_19.py: 0.000231s
HumanEval_20.py: 0.000181s
HumanEval_21.py: 0.000127s
HumanEval_22.py: 0.000040s
HumanEval_23.py: 0.000015s
HumanEval_24.py: 0.000041s
HumanEval_25.py: 0.000228s
HumanEval_26.py: 0.000205s
HumanEval_27.py: 0.000026s
HumanEval_28.py: 0.000021s
HumanEval_29.py: 0.000044s
HumanEval_30.py: 0.000045s
HumanEval_31.py: 0.000149s
HumanEval_35.py: 0.000017s
HumanEval_36.py: 0.240391s
HumanEval_37.py: 0.000147s
HumanEval_38.py: 0.054271s
HumanEval_39.py: 0.013469s
HumanEval_40.py: 0.000216s
HumanEval_41.py: 0.000013s
HumanEval_42.py: 0.000033s
HumanEval_43.py: 0.000111s
HumanEval_44.py: 0.000287s
HumanEval_45.py: 0.000010s
HumanEval_46.py: 0.000123s
HumanEval_47.py: 0.000066s
HumanEval_48.py: 0.000027s
HumanEval_49.py: 0.000094s
HumanEval_50.py: 0.069503s
HumanEval_51.py: 0.000136s
HumanEval_52.py: 0.000118s
HumanEval_53.py: 0.005910s
HumanEval_54.py: 0.000057s
HumanEval_55.py: 0.000050s
HumanEval_56.py: 0.000158s
HumanEval_57.py: 0.000299s
HumanEval_58.py: 0.000060s
HumanEval_59.py: 0.000081s
HumanEval_60.py: 0.000018s
HumanEval_61.py: 0.000156s
HumanEval_62.py: 0.000080s
HumanEval_63.py: 0.000173s
HumanEval_64.py: 0.000154s
HumanEval_66.py: 0.000303s
HumanEval_67.py: 0.000289s
HumanEval_68.py: 0.000226s
HumanEval_69.py: 0.001978s
HumanEval_70.py: 0.000710s
HumanEval_71.py: 0.000092s
HumanEval_72.py: 0.000043s
HumanEval_73.py: 0.000090s
HumanEval_74.py: 0.000343s
HumanEval_76.py: 0.000053s
HumanEval_77.py: 0.000107s
HumanEval_78.py: 0.000192s
HumanEval_79.py: 0.000031s
HumanEval_80.py: 0.000159s
HumanEval_81.py: 0.000123s
HumanEval_82.py: 0.000202s
HumanEval_83.py: 0.000029s
HumanEval_84.py: 0.000141s
HumanEval_85.py: 0.000082s
HumanEval_87.py: 0.000483s
HumanEval_88.py: 0.000088s
HumanEval_89.py: 0.001193s
HumanEval_90.py: 0.000110s
HumanEval_92.py: 0.000230s
HumanEval_94.py: 0.000979s
HumanEval_95.py: 0.000408s
HumanEval_96.py: 0.001328s
HumanEval_97.py: 0.000057s
HumanEval_98.py: 0.000133s
HumanEval_99.py: 0.000071s
HumanEval_100.py: 0.000091s
HumanEval_101.py: 0.000252s
HumanEval_102.py: 0.000029s
HumanEval_103.py: 0.000119s
HumanEval_104.py: 0.000349s
HumanEval_105.py: 0.000153s
HumanEval_106.py: 0.000164s
HumanEval_107.py: 0.000756s
HumanEval_109.py: 0.000108s
HumanEval_110.py: 0.000196s
HumanEval_111.py: 0.000651s
HumanEval_112.py: 0.000237s
HumanEval_113.py: 0.000175s
HumanEval_114.py: 0.000374s
HumanEval_115.py: 0.000132s
HumanEval_116.py: 0.000759s
HumanEval_117.py: 0.000686s
HumanEval_118.py: 0.000170s
HumanEval_119.py: 0.000267s
HumanEval_120.py: 0.000160s
HumanEval_121.py: 0.000138s
HumanEval_122.py: 0.000096s
HumanEval_123.py: 0.000117s
HumanEval_124.py: 0.000201s
HumanEval_126.py: 0.000901s
HumanEval_127.py: 0.000147s
HumanEval_128.py: 0.000710s
HumanEval_130.py: 0.001112s
HumanEval_131.py: 0.000141s
HumanEval_133.py: 0.000482s
HumanEval_136.py: 0.000296s
HumanEval_137.py: 0.000160s
HumanEval_138.py: 0.000025s
HumanEval_139.py: 0.000075s
HumanEval_140.py: 0.000164s
HumanEval_142.py: 0.000343s
HumanEval_143.py: 0.000398s
HumanEval_144.py: 0.000306s
HumanEval_147.py: 0.000569s
HumanEval_148.py: 0.000124s
HumanEval_149.py: 0.000258s
HumanEval_150.py: 0.000157s
HumanEval_151.py: 0.001005s
HumanEval_152.py: 0.000087s
HumanEval_153.py: 0.002184s
HumanEval_154.py: 0.000089s
HumanEval_155.py: 0.000369s
HumanEval_156.py: 0.000325s
HumanEval_157.py: 0.000217s
HumanEval_158.py: 0.000211s
HumanEval_159.py: 0.000077s
HumanEval_161.py: 0.000481s
HumanEval_162.py: 0.000081s
