HumanEval_0.py: 0.000178s
HumanEval_1.py: 0.000214s
HumanEval_2.py: 0.000019s
HumanEval_3.py: 0.000045s
HumanEval_4.py: 0.000148s
HumanEval_5.py: 0.000044s
HumanEval_6.py: 0.000192s
HumanEval_7.py: 0.000048s
HumanEval_8.py: 0.000043s
HumanEval_9.py: 0.000061s
HumanEval_10.py: 0.000068s
HumanEval_11.py: 0.000119s
HumanEval_12.py: 0.000045s
HumanEval_13.py: 0.000019s
HumanEval_14.py: 0.000055s
HumanEval_15.py: 0.000098s
HumanEval_16.py: 0.000062s
HumanEval_17.py: 0.000110s
HumanEval_18.py: 0.000182s
HumanEval_19.py: 0.000224s
HumanEval_20.py: 0.000182s
HumanEval_21.py: 0.000128s
HumanEval_22.py: 0.000039s
HumanEval_23.py: 0.000015s
HumanEval_24.py: 0.000042s
HumanEval_25.py: 0.000228s
HumanEval_26.py: 0.000225s
HumanEval_27.py: 0.000033s
HumanEval_28.py: 0.000020s
HumanEval_29.py: 0.000041s
HumanEval_30.py: 0.000042s
HumanEval_31.py: 0.000147s
HumanEval_35.py: 0.000017s
HumanEval_36.py: 0.238254s
HumanEval_37.py: 0.000146s
HumanEval_38.py: 0.054514s
HumanEval_39.py: 0.013554s
HumanEval_40.py: 0.000220s
HumanEval_41.py: 0.000014s
HumanEval_42.py: 0.000032s
HumanEval_43.py: 0.000113s
HumanEval_44.py: 0.000294s
HumanEval_45.py: 0.000010s
HumanEval_46.py: 0.000120s
HumanEval_47.py: 0.000066s
HumanEval_48.py: 0.000028s
HumanEval_49.py: 0.000109s
HumanEval_50.py: 0.069477s
HumanEval_51.py: 0.000134s
HumanEval_52.py: 0.000119s
HumanEval_53.py: 0.005692s
HumanEval_54.py: 0.000057s
HumanEval_55.py: 0.000050s
HumanEval_56.py: 0.000155s
HumanEval_57.py: 0.000300s
HumanEval_58.py: 0.000060s
HumanEval_59.py: 0.000081s
HumanEval_60.py: 0.000018s
HumanEval_61.py: 0.000158s
HumanEval_62.py: 0.000079s
HumanEval_63.py: 0.000174s
HumanEval_64.py: 0.000156s
HumanEval_66.py: 0.000303s
HumanEval_67.py: 0.000383s
HumanEval_68.py: 0.000231s
HumanEval_69.py: 0.002009s
HumanEval_70.py: 0.000716s
HumanEval_71.py: 0.000094s
HumanEval_72.py: 0.000043s
HumanEval_73.py: 0.000091s
HumanEval_74.py: 0.000342s
HumanEval_76.py: 0.000055s
HumanEval_77.py: 0.000104s
HumanEval_78.py: 0.000189s
HumanEval_79.py: 0.000031s
HumanEval_80.py: 0.000163s
HumanEval_81.py: 0.000124s
HumanEval_82.py: 0.000204s
HumanEval_83.py: 0.000029s
HumanEval_84.py: 0.000143s
HumanEval_85.py: 0.000083s
HumanEval_87.py: 0.000488s
HumanEval_88.py: 0.000087s
HumanEval_89.py: 0.001199s
HumanEval_90.py: 0.000107s
HumanEval_92.py: 0.000222s
HumanEval_94.py: 0.000981s
HumanEval_95.py: 0.000422s
HumanEval_96.py: 0.001320s
HumanEval_97.py: 0.000057s
HumanEval_98.py: 0.000135s
HumanEval_99.py: 0.000074s
HumanEval_100.py: 0.000093s
HumanEval_101.py: 0.000327s
HumanEval_102.py: 0.000030s
HumanEval_103.py: 0.000117s
HumanEval_104.py: 0.000345s
HumanEval_105.py: 0.000153s
HumanEval_106.py: 0.000174s
HumanEval_107.py: 0.000766s
HumanEval_109.py: 0.000109s
HumanEval_110.py: 0.000200s
HumanEval_111.py: 0.000661s
HumanEval_112.py: 0.000238s
HumanEval_113.py: 0.000175s
HumanEval_114.py: 0.000396s
HumanEval_115.py: 0.000135s
HumanEval_116.py: 0.000750s
HumanEval_117.py: 0.000697s
HumanEval_118.py: 0.000170s
HumanEval_119.py: 0.000263s
HumanEval_120.py: 0.000156s
HumanEval_121.py: 0.000133s
HumanEval_122.py: 0.000100s
HumanEval_123.py: 0.000124s
HumanEval_124.py: 0.000205s
HumanEval_126.py: 0.000904s
HumanEval_127.py: 0.000151s
HumanEval_128.py: 0.000740s
HumanEval_130.py: 0.001121s
HumanEval_131.py: 0.000143s
HumanEval_133.py: 0.000512s
HumanEval_136.py: 0.000310s
HumanEval_137.py: 0.000169s
HumanEval_138.py: 0.000025s
HumanEval_139.py: 0.000081s
HumanEval_140.py: 0.000232s
HumanEval_142.py: 0.000348s
HumanEval_143.py: 0.000404s
HumanEval_144.py: 0.000310s
HumanEval_147.py: 0.000560s
HumanEval_148.py: 0.000126s
HumanEval_149.py: 0.000266s
HumanEval_150.py: 0.000161s
HumanEval_151.py: 0.001030s
HumanEval_152.py: 0.000091s
HumanEval_153.py: 0.002163s
HumanEval_154.py: 0.000089s
HumanEval_155.py: 0.000371s
HumanEval_156.py: 0.000333s
HumanEval_157.py: 0.000222s
HumanEval_158.py: 0.000221s
HumanEval_159.py: 0.000076s
HumanEval_161.py: 0.000483s
HumanEval_162.py: 0.001356s
