HumanEval_0.py: Kernel usage: 3.19%, CPU usage: 102.20%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_3.py: Kernel usage: 6.23%, CPU usage: 199.25%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_4.py: Kernel usage: 15.61%, CPU usage: 499.66%, CPU Runtime: 33.65s, Total Runtime: 6.74s
HumanEval_9.py: Kernel usage: 7.51%, CPU usage: 240.39%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_12.py: Kernel usage: 9.23%, CPU usage: 295.23%, CPU Runtime: 4.44s, Total Runtime: 1.50s
HumanEval_16.py: Kernel usage: 6.40%, CPU usage: 204.93%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_19.py: Kernel usage: 5.47%, CPU usage: 175.06%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_20.py: Kernel usage: 6.90%, CPU usage: 220.90%, CPU Runtime: 62.70s, Total Runtime: 28.38s
HumanEval_31.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 2.06s, Total Runtime: 1.03s
HumanEval_33.py: Kernel usage: 8.64%, CPU usage: 276.52%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_34.py: Kernel usage: 6.29%, CPU usage: 201.37%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_37.py: Kernel usage: 7.77%, CPU usage: 248.60%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_49.py: Kernel usage: 6.25%, CPU usage: 199.91%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_51.py: Kernel usage: 10.31%, CPU usage: 329.89%, CPU Runtime: 1.19s, Total Runtime: 0.36s
HumanEval_54.py: Kernel usage: 6.25%, CPU usage: 199.90%, CPU Runtime: 0.01s, Total Runtime: 0.01s
HumanEval_58.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 118.42s, Total Runtime: 59.21s
HumanEval_59.py: Kernel usage: 4.79%, CPU usage: 153.16%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_62.py: Kernel usage: 6.49%, CPU usage: 207.82%, CPU Runtime: 0.02s, Total Runtime: 0.01s
HumanEval_64.py: Kernel usage: 11.10%, CPU usage: 355.31%, CPU Runtime: 1.04s, Total Runtime: 0.29s
HumanEval_74.py: Kernel usage: 7.06%, CPU usage: 226.05%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_75.py: Kernel usage: 8.03%, CPU usage: 257.11%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_85.py: Kernel usage: 8.93%, CPU usage: 285.85%, CPU Runtime: 0.06s, Total Runtime: 0.02s
HumanEval_86.py: Kernel usage: 12.08%, CPU usage: 386.60%, CPU Runtime: 1.57s, Total Runtime: 0.41s
HumanEval_87.py: Kernel usage: 8.84%, CPU usage: 282.96%, CPU Runtime: 0.04s, Total Runtime: 0.01s
Mbpp_88.py: Kernel usage: 6.11%, CPU usage: 195.68%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_89.py: Kernel usage: 7.22%, CPU usage: 231.02%, CPU Runtime: 1.57s, Total Runtime: 0.68s
HumanEval_90.py: Kernel usage: 6.75%, CPU usage: 215.87%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_90.py: Kernel usage: 7.24%, CPU usage: 231.77%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_94.py: Kernel usage: 10.42%, CPU usage: 333.43%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_96.py: Kernel usage: 9.37%, CPU usage: 299.98%, CPU Runtime: 0.11s, Total Runtime: 0.04s
Mbpp_97.py: Kernel usage: 7.01%, CPU usage: 224.28%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_106.py: Kernel usage: 5.28%, CPU usage: 168.98%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_113.py: Kernel usage: 11.55%, CPU usage: 369.47%, CPU Runtime: 6.73s, Total Runtime: 1.82s
HumanEval_121.py: Kernel usage: 9.20%, CPU usage: 294.53%, CPU Runtime: 0.03s, Total Runtime: 0.01s
Mbpp_123.py: Kernel usage: 9.35%, CPU usage: 299.26%, CPU Runtime: 0.99s, Total Runtime: 0.33s
Mbpp_128.py: Kernel usage: 7.75%, CPU usage: 248.09%, CPU Runtime: 0.18s, Total Runtime: 0.07s
Mbpp_129.py: Kernel usage: 10.75%, CPU usage: 343.94%, CPU Runtime: 0.34s, Total Runtime: 0.10s
Mbpp_130.py: Kernel usage: 8.36%, CPU usage: 267.55%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_137.py: Kernel usage: 6.04%, CPU usage: 193.25%, CPU Runtime: 0.17s, Total Runtime: 0.09s
Mbpp_140.py: Kernel usage: 5.87%, CPU usage: 187.99%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_141.py: Kernel usage: 7.27%, CPU usage: 232.63%, CPU Runtime: 0.00s, Total Runtime: 0.00s
