HumanEval_0.py: Kernel usage: 3.19%, CPU usage: 101.92%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_3.py: Kernel usage: 6.23%, CPU usage: 199.45%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_4.py: Kernel usage: 15.62%, CPU usage: 499.70%, CPU Runtime: 32.11s, Total Runtime: 6.43s
HumanEval_9.py: Kernel usage: 7.49%, CPU usage: 239.63%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_12.py: Kernel usage: 9.23%, CPU usage: 295.27%, CPU Runtime: 5.07s, Total Runtime: 1.72s
HumanEval_16.py: Kernel usage: 6.41%, CPU usage: 204.99%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_19.py: Kernel usage: 5.47%, CPU usage: 175.11%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_20.py: Kernel usage: 6.90%, CPU usage: 220.77%, CPU Runtime: 63.54s, Total Runtime: 28.78s
HumanEval_31.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 2.22s, Total Runtime: 1.11s
HumanEval_33.py: Kernel usage: 8.60%, CPU usage: 275.33%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_34.py: Kernel usage: 6.28%, CPU usage: 201.11%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_37.py: Kernel usage: 7.75%, CPU usage: 248.11%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_49.py: Kernel usage: 6.25%, CPU usage: 199.90%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_51.py: Kernel usage: 10.33%, CPU usage: 330.59%, CPU Runtime: 1.13s, Total Runtime: 0.34s
HumanEval_54.py: Kernel usage: 6.25%, CPU usage: 199.91%, CPU Runtime: 0.01s, Total Runtime: 0.01s
HumanEval_58.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 118.75s, Total Runtime: 59.37s
HumanEval_59.py: Kernel usage: 5.06%, CPU usage: 161.80%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_62.py: Kernel usage: 6.59%, CPU usage: 210.98%, CPU Runtime: 0.02s, Total Runtime: 0.01s
HumanEval_64.py: Kernel usage: 11.01%, CPU usage: 352.32%, CPU Runtime: 1.00s, Total Runtime: 0.28s
HumanEval_74.py: Kernel usage: 7.05%, CPU usage: 225.64%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_75.py: Kernel usage: 8.02%, CPU usage: 256.66%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_85.py: Kernel usage: 8.93%, CPU usage: 285.72%, CPU Runtime: 0.06s, Total Runtime: 0.02s
HumanEval_86.py: Kernel usage: 12.08%, CPU usage: 386.46%, CPU Runtime: 1.57s, Total Runtime: 0.41s
HumanEval_87.py: Kernel usage: 8.82%, CPU usage: 282.34%, CPU Runtime: 0.04s, Total Runtime: 0.01s
Mbpp_88.py: Kernel usage: 6.12%, CPU usage: 195.89%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_89.py: Kernel usage: 7.23%, CPU usage: 231.29%, CPU Runtime: 1.56s, Total Runtime: 0.68s
HumanEval_90.py: Kernel usage: 6.69%, CPU usage: 214.11%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_90.py: Kernel usage: 7.12%, CPU usage: 227.98%, CPU Runtime: 0.00s, Total Runtime: 0.00s
