HumanEval_0.py: Kernel usage: 3.19%, CPU usage: 102.05%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_3.py: Kernel usage: 6.23%, CPU usage: 199.43%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_4.py: Kernel usage: 15.62%, CPU usage: 499.69%, CPU Runtime: 32.91s, Total Runtime: 6.59s
HumanEval_9.py: Kernel usage: 7.49%, CPU usage: 239.82%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_12.py: Kernel usage: 9.23%, CPU usage: 295.21%, CPU Runtime: 4.71s, Total Runtime: 1.59s
HumanEval_16.py: Kernel usage: 6.40%, CPU usage: 204.86%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_19.py: Kernel usage: 5.46%, CPU usage: 174.83%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_20.py: Kernel usage: 6.90%, CPU usage: 220.84%, CPU Runtime: 63.09s, Total Runtime: 28.57s
HumanEval_31.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 1.95s, Total Runtime: 0.97s
HumanEval_33.py: Kernel usage: 8.65%, CPU usage: 276.92%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_34.py: Kernel usage: 6.28%, CPU usage: 200.98%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_37.py: Kernel usage: 7.79%, CPU usage: 249.29%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_49.py: Kernel usage: 6.25%, CPU usage: 199.91%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_51.py: Kernel usage: 10.31%, CPU usage: 329.85%, CPU Runtime: 1.08s, Total Runtime: 0.33s
HumanEval_54.py: Kernel usage: 6.25%, CPU usage: 199.93%, CPU Runtime: 0.01s, Total Runtime: 0.01s
HumanEval_58.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 115.19s, Total Runtime: 57.59s
HumanEval_59.py: Kernel usage: 5.10%, CPU usage: 163.14%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_62.py: Kernel usage: 6.60%, CPU usage: 211.16%, CPU Runtime: 0.02s, Total Runtime: 0.01s
