HumanEval_0.py: Kernel usage: 3.20%, CPU usage: 102.49%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_3.py: Kernel usage: 6.23%, CPU usage: 199.46%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_4.py: Kernel usage: 15.62%, CPU usage: 499.69%, CPU Runtime: 32.16s, Total Runtime: 6.44s
HumanEval_9.py: Kernel usage: 7.53%, CPU usage: 240.85%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_12.py: Kernel usage: 9.23%, CPU usage: 295.26%, CPU Runtime: 4.49s, Total Runtime: 1.52s
HumanEval_16.py: Kernel usage: 6.40%, CPU usage: 204.79%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_19.py: Kernel usage: 5.48%, CPU usage: 175.28%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_20.py: Kernel usage: 6.90%, CPU usage: 220.81%, CPU Runtime: 62.93s, Total Runtime: 28.50s
HumanEval_31.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 1.94s, Total Runtime: 0.97s
HumanEval_33.py: Kernel usage: 8.67%, CPU usage: 277.57%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_34.py: Kernel usage: 6.30%, CPU usage: 201.58%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_37.py: Kernel usage: 7.75%, CPU usage: 248.02%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_49.py: Kernel usage: 6.25%, CPU usage: 199.92%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_51.py: Kernel usage: 10.31%, CPU usage: 329.91%, CPU Runtime: 1.10s, Total Runtime: 0.33s
HumanEval_54.py: Kernel usage: 6.25%, CPU usage: 199.94%, CPU Runtime: 0.01s, Total Runtime: 0.01s
HumanEval_58.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 116.99s, Total Runtime: 58.49s
HumanEval_59.py: Kernel usage: 5.08%, CPU usage: 162.59%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_62.py: Kernel usage: 6.60%, CPU usage: 211.32%, CPU Runtime: 0.02s, Total Runtime: 0.01s
HumanEval_64.py: Kernel usage: 11.02%, CPU usage: 352.55%, CPU Runtime: 0.97s, Total Runtime: 0.28s
HumanEval_74.py: Kernel usage: 7.03%, CPU usage: 225.03%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_75.py: Kernel usage: 8.01%, CPU usage: 256.30%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_85.py: Kernel usage: 8.91%, CPU usage: 285.21%, CPU Runtime: 0.06s, Total Runtime: 0.02s
HumanEval_86.py: Kernel usage: 12.09%, CPU usage: 386.86%, CPU Runtime: 1.48s, Total Runtime: 0.38s
HumanEval_87.py: Kernel usage: 8.88%, CPU usage: 284.21%, CPU Runtime: 0.04s, Total Runtime: 0.01s
Mbpp_88.py: Kernel usage: 6.12%, CPU usage: 195.99%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_89.py: Kernel usage: 7.22%, CPU usage: 231.08%, CPU Runtime: 1.55s, Total Runtime: 0.67s
HumanEval_90.py: Kernel usage: 6.74%, CPU usage: 215.69%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_90.py: Kernel usage: 7.20%, CPU usage: 230.54%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_94.py: Kernel usage: 10.39%, CPU usage: 332.54%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_96.py: Kernel usage: 9.37%, CPU usage: 299.99%, CPU Runtime: 0.11s, Total Runtime: 0.04s
Mbpp_97.py: Kernel usage: 7.04%, CPU usage: 225.32%, CPU Runtime: 0.00s, Total Runtime: 0.00s
