HumanEval_0.py: Kernel usage: 3.19%, CPU usage: 102.04%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_3.py: Kernel usage: 6.23%, CPU usage: 199.48%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_4.py: Kernel usage: 15.62%, CPU usage: 499.70%, CPU Runtime: 32.81s, Total Runtime: 6.57s
HumanEval_9.py: Kernel usage: 7.52%, CPU usage: 240.70%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_12.py: Kernel usage: 9.22%, CPU usage: 295.16%, CPU Runtime: 4.62s, Total Runtime: 1.57s
HumanEval_16.py: Kernel usage: 6.40%, CPU usage: 204.94%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_19.py: Kernel usage: 5.48%, CPU usage: 175.40%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_20.py: Kernel usage: 6.90%, CPU usage: 220.82%, CPU Runtime: 63.69s, Total Runtime: 28.84s
HumanEval_31.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 2.08s, Total Runtime: 1.04s
HumanEval_33.py: Kernel usage: 8.63%, CPU usage: 276.16%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_34.py: Kernel usage: 6.29%, CPU usage: 201.37%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_37.py: Kernel usage: 7.80%, CPU usage: 249.65%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_49.py: Kernel usage: 6.25%, CPU usage: 199.92%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_51.py: Kernel usage: 10.31%, CPU usage: 330.06%, CPU Runtime: 1.18s, Total Runtime: 0.36s
HumanEval_54.py: Kernel usage: 6.25%, CPU usage: 199.88%, CPU Runtime: 0.01s, Total Runtime: 0.01s
HumanEval_58.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 120.08s, Total Runtime: 60.04s
HumanEval_59.py: Kernel usage: 4.66%, CPU usage: 149.00%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_62.py: Kernel usage: 6.30%, CPU usage: 201.74%, CPU Runtime: 0.02s, Total Runtime: 0.01s
HumanEval_64.py: Kernel usage: 11.02%, CPU usage: 352.68%, CPU Runtime: 0.98s, Total Runtime: 0.28s
HumanEval_74.py: Kernel usage: 7.03%, CPU usage: 224.94%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_75.py: Kernel usage: 8.03%, CPU usage: 256.89%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_85.py: Kernel usage: 8.92%, CPU usage: 285.50%, CPU Runtime: 0.06s, Total Runtime: 0.02s
HumanEval_86.py: Kernel usage: 12.08%, CPU usage: 386.53%, CPU Runtime: 1.57s, Total Runtime: 0.41s
