HumanEval_1.py: 0.000409s
HumanEval_3.py: 0.000041s
HumanEval_5.py: 0.000049s
HumanEval_7.py: 0.000048s
HumanEval_9.py: 0.000100s
HumanEval_10.py: 0.000073s
HumanEval_11.py: 0.000123s
HumanEval_13.py: 0.000026s
HumanEval_14.py: 0.000052s
HumanEval_16.py: 0.000061s
HumanEval_21.py: 0.000283s
HumanEval_22.py: 0.000059s
HumanEval_27.py: 0.000025s
HumanEval_28.py: 0.000019s
HumanEval_29.py: 0.000043s
HumanEval_30.py: 0.000042s
HumanEval_31.py: 0.009069s
HumanEval_32.py: 0.286854s
HumanEval_33.py: 0.000113s
HumanEval_34.py: 0.000016s
HumanEval_35.py: 0.000016s
HumanEval_38.py: 0.052747s
HumanEval_42.py: 0.000031s
HumanEval_45.py: 0.000011s
HumanEval_47.py: 0.000078s
HumanEval_48.py: 0.000027s
HumanEval_52.py: 0.000030s
HumanEval_53.py: 0.005898s
HumanEval_55.py: 0.002915s
HumanEval_57.py: 0.000083s
HumanEval_58.py: 0.000059s
HumanEval_62.py: 0.000065s
HumanEval_65.py: 0.000057s
HumanEval_67.py: 0.000268s
HumanEval_71.py: 0.000088s
HumanEval_76.py: 0.000051s
HumanEval_77.py: 0.000114s
HumanEval_78.py: 0.000130s
HumanEval_79.py: 0.000031s
HumanEval_80.py: 0.000110s
HumanEval_85.py: 0.000080s
HumanEval_89.py: 0.000434s
HumanEval_93.py: 0.000484s
HumanEval_95.py: 0.000221s
HumanEval_98.py: 0.000060s
HumanEval_102.py: 0.000027s
HumanEval_103.py: 0.000937s
HumanEval_111.py: 0.000293s
HumanEval_112.py: 0.000163s
HumanEval_113.py: 0.000242s
HumanEval_121.py: 0.000119s
HumanEval_128.py: 0.000327s
HumanEval_131.py: 0.000098s
HumanEval_138.py: 0.000024s
HumanEval_142.py: 0.000602s
HumanEval_144.py: 0.000210s
HumanEval_148.py: 0.000073s
HumanEval_149.py: 0.000233s
HumanEval_150.py: 0.005976s
HumanEval_155.py: 0.000119s
HumanEval_157.py: 0.000062s
