HumanEval_1.py: 0.000410s
HumanEval_3.py: 0.000043s
HumanEval_5.py: 0.000049s
HumanEval_7.py: 0.000047s
HumanEval_9.py: 0.000099s
HumanEval_10.py: 0.000073s
HumanEval_11.py: 0.000122s
HumanEval_13.py: 0.000025s
HumanEval_14.py: 0.000054s
HumanEval_16.py: 0.000064s
HumanEval_21.py: 0.000282s
HumanEval_22.py: 0.000060s
HumanEval_27.py: 0.000025s
HumanEval_28.py: 0.000019s
HumanEval_29.py: 0.000043s
HumanEval_30.py: 0.000043s
HumanEval_31.py: 0.009052s
HumanEval_32.py: 0.285353s
HumanEval_33.py: 0.000118s
HumanEval_34.py: 0.000016s
HumanEval_35.py: 0.000016s
HumanEval_38.py: 0.053672s
HumanEval_42.py: 0.000032s
HumanEval_45.py: 0.000011s
HumanEval_47.py: 0.000077s
HumanEval_48.py: 0.000027s
HumanEval_52.py: 0.000030s
HumanEval_53.py: 0.005875s
HumanEval_55.py: 0.002869s
HumanEval_57.py: 0.000080s
HumanEval_58.py: 0.000058s
HumanEval_62.py: 0.000064s
HumanEval_65.py: 0.000058s
HumanEval_67.py: 0.000264s
HumanEval_71.py: 0.000091s
HumanEval_76.py: 0.000053s
HumanEval_77.py: 0.000114s
HumanEval_78.py: 0.000132s
HumanEval_79.py: 0.000030s
HumanEval_80.py: 0.000109s
HumanEval_85.py: 0.000080s
HumanEval_89.py: 0.000437s
HumanEval_93.py: 0.000489s
HumanEval_95.py: 0.000219s
HumanEval_98.py: 0.000059s
HumanEval_102.py: 0.000028s
HumanEval_103.py: 0.000937s
HumanEval_111.py: 0.000301s
HumanEval_112.py: 0.000166s
HumanEval_113.py: 0.000234s
HumanEval_121.py: 0.000122s
HumanEval_128.py: 0.000333s
HumanEval_131.py: 0.000099s
HumanEval_138.py: 0.000025s
HumanEval_142.py: 0.000599s
HumanEval_144.py: 0.000211s
HumanEval_148.py: 0.000073s
HumanEval_149.py: 0.000241s
HumanEval_150.py: 0.006144s
HumanEval_155.py: 0.000121s
HumanEval_157.py: 0.000062s
