HumanEval_1.py: 0.000411s
HumanEval_3.py: 0.000043s
HumanEval_5.py: 0.000047s
HumanEval_7.py: 0.000046s
HumanEval_9.py: 0.000102s
HumanEval_10.py: 0.000074s
HumanEval_11.py: 0.000124s
HumanEval_13.py: 0.000026s
HumanEval_14.py: 0.000054s
HumanEval_16.py: 0.000062s
HumanEval_21.py: 0.000282s
HumanEval_22.py: 0.000061s
HumanEval_27.py: 0.000026s
HumanEval_28.py: 0.000018s
HumanEval_29.py: 0.000043s
HumanEval_30.py: 0.000041s
HumanEval_31.py: 0.009019s
HumanEval_32.py: 0.286337s
HumanEval_33.py: 0.000115s
HumanEval_34.py: 0.000016s
HumanEval_35.py: 0.000016s
HumanEval_38.py: 0.053485s
HumanEval_42.py: 0.000031s
HumanEval_45.py: 0.000011s
HumanEval_47.py: 0.000078s
HumanEval_48.py: 0.000027s
HumanEval_52.py: 0.000030s
HumanEval_53.py: 0.005833s
HumanEval_55.py: 0.002904s
HumanEval_57.py: 0.000081s
HumanEval_58.py: 0.000058s
HumanEval_62.py: 0.000064s
HumanEval_65.py: 0.000056s
HumanEval_67.py: 0.000269s
HumanEval_71.py: 0.000089s
HumanEval_76.py: 0.000049s
HumanEval_77.py: 0.000116s
HumanEval_78.py: 0.000131s
HumanEval_79.py: 0.000030s
HumanEval_80.py: 0.000106s
HumanEval_85.py: 0.000081s
HumanEval_89.py: 0.000431s
HumanEval_93.py: 0.000477s
HumanEval_95.py: 0.000221s
HumanEval_98.py: 0.000060s
HumanEval_102.py: 0.000028s
HumanEval_103.py: 0.000938s
HumanEval_111.py: 0.000299s
HumanEval_112.py: 0.000164s
HumanEval_113.py: 0.000239s
HumanEval_121.py: 0.000121s
HumanEval_128.py: 0.000316s
HumanEval_131.py: 0.000098s
HumanEval_138.py: 0.000024s
HumanEval_142.py: 0.000600s
HumanEval_144.py: 0.000212s
HumanEval_148.py: 0.000074s
HumanEval_149.py: 0.000237s
HumanEval_150.py: 0.006102s
HumanEval_155.py: 0.000118s
HumanEval_157.py: 0.000062s
