HumanEval_1.py: 0.000407s
HumanEval_3.py: 0.000042s
HumanEval_5.py: 0.000048s
HumanEval_7.py: 0.000046s
HumanEval_9.py: 0.000101s
HumanEval_10.py: 0.000075s
HumanEval_11.py: 0.000123s
HumanEval_13.py: 0.000026s
HumanEval_14.py: 0.000054s
HumanEval_16.py: 0.000062s
HumanEval_21.py: 0.000290s
HumanEval_22.py: 0.000061s
HumanEval_27.py: 0.000025s
HumanEval_28.py: 0.000018s
HumanEval_29.py: 0.000040s
HumanEval_30.py: 0.000043s
HumanEval_31.py: 0.009208s
HumanEval_32.py: 0.288139s
HumanEval_33.py: 0.000116s
HumanEval_34.py: 0.000018s
HumanEval_35.py: 0.000016s
HumanEval_38.py: 0.053131s
HumanEval_42.py: 0.000032s
HumanEval_45.py: 0.000011s
HumanEval_47.py: 0.000078s
HumanEval_48.py: 0.000028s
HumanEval_52.py: 0.000029s
HumanEval_53.py: 0.005785s
HumanEval_55.py: 0.002859s
HumanEval_57.py: 0.000080s
HumanEval_58.py: 0.000058s
HumanEval_62.py: 0.000064s
HumanEval_65.py: 0.000058s
HumanEval_67.py: 0.000265s
HumanEval_71.py: 0.000089s
HumanEval_76.py: 0.000051s
HumanEval_77.py: 0.000116s
HumanEval_78.py: 0.000130s
HumanEval_79.py: 0.000030s
HumanEval_80.py: 0.000109s
HumanEval_85.py: 0.000083s
HumanEval_89.py: 0.000433s
HumanEval_93.py: 0.000493s
HumanEval_95.py: 0.000222s
HumanEval_98.py: 0.000058s
HumanEval_102.py: 0.000028s
HumanEval_103.py: 0.000946s
HumanEval_111.py: 0.000295s
HumanEval_112.py: 0.000165s
HumanEval_113.py: 0.000243s
HumanEval_121.py: 0.000121s
HumanEval_128.py: 0.000323s
HumanEval_131.py: 0.000098s
HumanEval_138.py: 0.000025s
HumanEval_142.py: 0.000602s
HumanEval_144.py: 0.000211s
HumanEval_148.py: 0.000074s
HumanEval_149.py: 0.000242s
HumanEval_150.py: 0.006272s
HumanEval_155.py: 0.000119s
HumanEval_157.py: 0.000062s
