HumanEval_1.py: 0.000412s
HumanEval_3.py: 0.000042s
HumanEval_5.py: 0.000048s
HumanEval_7.py: 0.000047s
HumanEval_9.py: 0.000098s
HumanEval_10.py: 0.000074s
HumanEval_11.py: 0.000123s
HumanEval_13.py: 0.000027s
HumanEval_14.py: 0.000054s
HumanEval_16.py: 0.000062s
HumanEval_21.py: 0.000288s
HumanEval_22.py: 0.000060s
HumanEval_27.py: 0.000026s
HumanEval_28.py: 0.000018s
HumanEval_29.py: 0.000043s
HumanEval_30.py: 0.000043s
HumanEval_31.py: 0.009252s
HumanEval_32.py: 0.284840s
HumanEval_33.py: 0.000119s
HumanEval_34.py: 0.000018s
HumanEval_35.py: 0.000015s
HumanEval_38.py: 0.050988s
HumanEval_42.py: 0.000032s
HumanEval_45.py: 0.000011s
HumanEval_47.py: 0.000079s
HumanEval_48.py: 0.000027s
HumanEval_52.py: 0.000030s
HumanEval_53.py: 0.005624s
HumanEval_55.py: 0.002828s
HumanEval_57.py: 0.000083s
HumanEval_58.py: 0.000059s
HumanEval_62.py: 0.000066s
HumanEval_65.py: 0.000057s
HumanEval_67.py: 0.000267s
HumanEval_71.py: 0.000084s
HumanEval_76.py: 0.000050s
HumanEval_77.py: 0.000116s
HumanEval_78.py: 0.000133s
HumanEval_79.py: 0.000030s
HumanEval_80.py: 0.000111s
HumanEval_85.py: 0.000082s
HumanEval_89.py: 0.000431s
HumanEval_93.py: 0.000480s
HumanEval_95.py: 0.000228s
HumanEval_98.py: 0.000060s
HumanEval_102.py: 0.000028s
HumanEval_103.py: 0.000940s
HumanEval_111.py: 0.000299s
HumanEval_112.py: 0.000167s
HumanEval_113.py: 0.000239s
HumanEval_121.py: 0.000121s
HumanEval_128.py: 0.000323s
HumanEval_131.py: 0.000097s
HumanEval_138.py: 0.000024s
HumanEval_142.py: 0.000594s
HumanEval_144.py: 0.000213s
HumanEval_148.py: 0.000077s
HumanEval_149.py: 0.000243s
HumanEval_150.py: 0.005958s
HumanEval_155.py: 0.000119s
HumanEval_157.py: 0.000061s
