HumanEval_0.py: Kernel usage: 6.60%, CPU usage: 211.33%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_1.py: Kernel usage: 6.27%, CPU usage: 200.72%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_2.py: Kernel usage: 4.25%, CPU usage: 135.89%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_3.py: Kernel usage: 5.22%, CPU usage: 166.94%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_4.py: Kernel usage: 8.92%, CPU usage: 285.47%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_5.py: Kernel usage: 6.41%, CPU usage: 205.03%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_6.py: Kernel usage: 8.54%, CPU usage: 273.34%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_7.py: Kernel usage: 6.31%, CPU usage: 201.78%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_8.py: Kernel usage: 5.77%, CPU usage: 184.63%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_9.py: Kernel usage: 6.04%, CPU usage: 193.16%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_10.py: Kernel usage: 5.73%, CPU usage: 183.43%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_11.py: Kernel usage: 10.07%, CPU usage: 322.12%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_12.py: Kernel usage: 9.58%, CPU usage: 306.50%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_13.py: Kernel usage: 5.65%, CPU usage: 180.72%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_14.py: Kernel usage: 6.49%, CPU usage: 207.55%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_15.py: Kernel usage: 9.42%, CPU usage: 301.39%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_16.py: Kernel usage: 5.83%, CPU usage: 186.55%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_17.py: Kernel usage: 6.95%, CPU usage: 222.46%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_18.py: Kernel usage: 6.50%, CPU usage: 208.03%, CPU Runtime: 0.00s, Total Runtime: 0.00s
