HumanEval_0.py: Kernel usage: 6.61%, CPU usage: 211.51%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_1.py: Kernel usage: 6.27%, CPU usage: 200.79%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_2.py: Kernel usage: 4.35%, CPU usage: 139.12%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_3.py: Kernel usage: 5.22%, CPU usage: 167.19%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_4.py: Kernel usage: 8.93%, CPU usage: 285.61%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_5.py: Kernel usage: 6.07%, CPU usage: 194.35%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_6.py: Kernel usage: 6.97%, CPU usage: 223.14%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_7.py: Kernel usage: 6.28%, CPU usage: 201.10%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_8.py: Kernel usage: 5.78%, CPU usage: 184.88%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_9.py: Kernel usage: 6.10%, CPU usage: 195.30%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_10.py: Kernel usage: 5.83%, CPU usage: 186.53%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_11.py: Kernel usage: 10.08%, CPU usage: 322.65%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_12.py: Kernel usage: 6.25%, CPU usage: 199.96%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_13.py: Kernel usage: 4.84%, CPU usage: 155.01%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_14.py: Kernel usage: 6.51%, CPU usage: 208.22%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_15.py: Kernel usage: 9.23%, CPU usage: 295.49%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_16.py: Kernel usage: 6.20%, CPU usage: 198.36%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_17.py: Kernel usage: 6.94%, CPU usage: 222.02%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_18.py: Kernel usage: 6.83%, CPU usage: 218.46%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_19.py: Kernel usage: 7.91%, CPU usage: 253.18%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_20.py: Kernel usage: 6.56%, CPU usage: 210.00%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_21.py: Kernel usage: 6.97%, CPU usage: 223.03%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_22.py: Kernel usage: 6.72%, CPU usage: 215.10%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_23.py: Kernel usage: 5.31%, CPU usage: 169.77%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_24.py: Kernel usage: 5.47%, CPU usage: 174.88%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_25.py: Kernel usage: 6.17%, CPU usage: 197.56%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_26.py: Kernel usage: 10.30%, CPU usage: 329.66%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_27.py: Kernel usage: 6.45%, CPU usage: 206.54%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_28.py: Kernel usage: 5.52%, CPU usage: 176.64%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_29.py: Kernel usage: 8.36%, CPU usage: 267.40%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_30.py: Kernel usage: 6.40%, CPU usage: 204.81%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_31.py: Kernel usage: 5.72%, CPU usage: 183.03%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_35.py: Kernel usage: 6.04%, CPU usage: 193.26%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_36.py: Kernel usage: 12.61%, CPU usage: 403.65%, CPU Runtime: 1.07s, Total Runtime: 0.26s
HumanEval_37.py: Kernel usage: 6.92%, CPU usage: 221.58%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_38.py: Kernel usage: 11.43%, CPU usage: 365.61%, CPU Runtime: 0.22s, Total Runtime: 0.06s
HumanEval_39.py: Kernel usage: 9.07%, CPU usage: 290.15%, CPU Runtime: 0.04s, Total Runtime: 0.01s
HumanEval_40.py: Kernel usage: 5.92%, CPU usage: 189.58%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_41.py: Kernel usage: 4.14%, CPU usage: 132.34%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_42.py: Kernel usage: 6.33%, CPU usage: 202.44%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_43.py: Kernel usage: 5.70%, CPU usage: 182.56%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_44.py: Kernel usage: 6.36%, CPU usage: 203.62%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_45.py: Kernel usage: 4.09%, CPU usage: 130.85%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_46.py: Kernel usage: 6.43%, CPU usage: 205.87%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_47.py: Kernel usage: 6.33%, CPU usage: 202.67%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_48.py: Kernel usage: 4.80%, CPU usage: 153.69%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_49.py: Kernel usage: 8.00%, CPU usage: 255.94%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_50.py: Kernel usage: 11.22%, CPU usage: 359.17%, CPU Runtime: 0.29s, Total Runtime: 0.08s
HumanEval_51.py: Kernel usage: 6.79%, CPU usage: 217.43%, CPU Runtime: 0.00s, Total Runtime: 0.00s
