HumanEval_0.py: 0.182634s
Mbpp_3.py: 6.208065s
HumanEval_4.py: 0.005222s
HumanEval_9.py: 0.006016s
Mbpp_12.py: 2.405237s
HumanEval_16.py: 0.098919s
Mbpp_19.py: 0.000494s
HumanEval_20.py: 0.000918s
HumanEval_24.py: 1.022042s
HumanEval_31.py: 0.216720s
HumanEval_34.py: 0.004309s
HumanEval_37.py: 0.002912s
HumanEval_49.py: 0.001795s
HumanEval_51.py: 0.330242s
HumanEval_58.py: 0.005035s
Mbpp_62.py: 0.025021s
HumanEval_74.py: 0.001543s
Mbpp_75.py: 0.000421s
HumanEval_85.py: 0.021537s
HumanEval_86.py: 0.442782s
HumanEval_87.py: 0.014738s
Mbpp_88.py: 0.003372s
HumanEval_89.py: 1.182981s
HumanEval_90.py: 0.002899s
Mbpp_90.py: 0.001145s
Mbpp_94.py: 0.001133s
Mbpp_97.py: 0.001830s
Mbpp_106.py: 0.010306s
Mbpp_108.py: 0.005699s
HumanEval_113.py: 1.876320s
HumanEval_120.py: 0.000033s
HumanEval_121.py: 0.009219s
Mbpp_123.py: 0.252255s
Mbpp_128.py: 0.066924s
Mbpp_129.py: 0.015946s
Mbpp_130.py: 0.002127s
Mbpp_137.py: 0.087540s
Mbpp_140.py: 1.617757s
Mbpp_141.py: 0.000664s
HumanEval_149.py: 0.070914s
Mbpp_166.py: 0.109034s
Mbpp_170.py: 0.054566s
Mbpp_226.py: 0.229569s
Mbpp_230.py: 0.037371s
Mbpp_239.py: 0.000737s
Mbpp_240.py: 0.001451s
Mbpp_251.py: 0.010061s
Mbpp_256.py: 1.937406s
Mbpp_265.py: 0.044879s
Mbpp_281.py: 0.000745s
Mbpp_296.py: 4.422576s
Mbpp_308.py: 0.039135s
Mbpp_392.py: 0.199747s
Mbpp_395.py: 0.004652s
Mbpp_405.py: 0.000187s
Mbpp_414.py: 0.000418s
Mbpp_421.py: 0.038335s
Mbpp_424.py: 0.000785s
Mbpp_425.py: 0.003078s
Mbpp_428.py: 0.005565s
Mbpp_433.py: 0.022893s
Mbpp_437.py: 0.001181s
Mbpp_446.py: 0.001093s
Mbpp_451.py: 0.005062s
Mbpp_456.py: 0.013245s
Mbpp_460.py: 0.001791s
Mbpp_474.py: 0.018313s
Mbpp_476.py: 0.039859s
Mbpp_477.py: 0.000760s
Mbpp_572.py: 0.866371s
Mbpp_578.py: 0.017463s
Mbpp_586.py: 0.000359s
Mbpp_587.py: 0.001280s
Mbpp_588.py: 0.202028s
Mbpp_597.py: 0.024968s
Mbpp_604.py: 0.015316s
Mbpp_610.py: 0.010317s
Mbpp_611.py: 0.003339s
Mbpp_631.py: 0.000331s
Mbpp_632.py: 0.002331s
Mbpp_633.py: 0.021828s
Mbpp_644.py: 0.007741s
Mbpp_720.py: 0.010582s
Mbpp_725.py: 0.267533s
Mbpp_740.py: 0.001918s
Mbpp_744.py: 0.023947s
Mbpp_750.py: 0.075566s
Mbpp_753.py: 0.074923s
Mbpp_754.py: 0.002587s
Mbpp_755.py: 0.005706s
Mbpp_757.py: 57.653783s
Mbpp_758.py: 0.006556s
Mbpp_760.py: 0.000442s
Mbpp_764.py: 0.346243s
Mbpp_766.py: 0.135534s
Mbpp_775.py: 0.006483s
Mbpp_777.py: 0.004038s
Mbpp_781.py: 5.153860s
Mbpp_800.py: 0.001223s
Mbpp_805.py: 0.005612s
Mbpp_808.py: 0.001630s
