HumanEval_0.py: 0.164282s
Mbpp_3.py: 6.186041s
HumanEval_4.py: 0.005264s
HumanEval_9.py: 0.005794s
Mbpp_12.py: 2.349538s
HumanEval_16.py: 0.097267s
Mbpp_19.py: 0.000492s
HumanEval_20.py: 0.000899s
HumanEval_24.py: 0.988437s
HumanEval_31.py: 0.214579s
HumanEval_34.py: 0.004184s
HumanEval_37.py: 0.002869s
HumanEval_49.py: 0.001816s
HumanEval_51.py: 0.344524s
HumanEval_58.py: 0.004570s
Mbpp_62.py: 0.025048s
HumanEval_74.py: 0.001285s
Mbpp_75.py: 0.000411s
HumanEval_85.py: 0.021165s
HumanEval_86.py: 0.434759s
HumanEval_87.py: 0.014425s
Mbpp_88.py: 0.003495s
HumanEval_89.py: 1.149824s
HumanEval_90.py: 0.003182s
Mbpp_90.py: 0.001344s
Mbpp_94.py: 0.001168s
Mbpp_97.py: 0.001766s
Mbpp_106.py: 0.010256s
Mbpp_108.py: 0.005543s
HumanEval_113.py: 1.840300s
HumanEval_120.py: 0.000034s
HumanEval_121.py: 0.009287s
Mbpp_123.py: 0.245789s
Mbpp_128.py: 0.066221s
Mbpp_129.py: 0.015371s
Mbpp_130.py: 0.001942s
Mbpp_137.py: 0.085451s
Mbpp_140.py: 1.583989s
Mbpp_141.py: 0.000666s
HumanEval_149.py: 0.101663s
Mbpp_166.py: 0.108428s
Mbpp_170.py: 0.028395s
Mbpp_226.py: 0.230954s
Mbpp_230.py: 0.045661s
Mbpp_239.py: 0.001299s
Mbpp_240.py: 0.001427s
Mbpp_251.py: 0.009986s
Mbpp_256.py: 1.889525s
Mbpp_265.py: 0.042681s
Mbpp_281.py: 0.000712s
Mbpp_296.py: 4.355413s
Mbpp_308.py: 0.038184s
Mbpp_392.py: 0.195436s
Mbpp_395.py: 0.004542s
Mbpp_405.py: 0.000184s
Mbpp_414.py: 0.000447s
Mbpp_421.py: 0.037324s
Mbpp_424.py: 0.000820s
Mbpp_425.py: 0.002955s
Mbpp_428.py: 0.005373s
Mbpp_433.py: 0.022002s
Mbpp_437.py: 0.001196s
Mbpp_446.py: 0.001072s
Mbpp_451.py: 0.005122s
Mbpp_456.py: 0.013092s
Mbpp_460.py: 0.002018s
Mbpp_474.py: 0.020608s
Mbpp_476.py: 0.036713s
Mbpp_477.py: 0.000737s
Mbpp_572.py: 0.851046s
Mbpp_578.py: 0.017763s
Mbpp_586.py: 0.000333s
Mbpp_587.py: 0.001263s
Mbpp_588.py: 0.213725s
Mbpp_597.py: 0.024619s
Mbpp_604.py: 0.016262s
Mbpp_610.py: 0.009651s
Mbpp_611.py: 0.003259s
Mbpp_631.py: 0.000363s
Mbpp_632.py: 0.002415s
Mbpp_633.py: 0.021112s
Mbpp_644.py: 0.007831s
Mbpp_720.py: 0.011018s
Mbpp_725.py: 0.265737s
Mbpp_740.py: 0.001847s
Mbpp_744.py: 0.023483s
Mbpp_750.py: 0.046779s
Mbpp_753.py: 0.075139s
Mbpp_754.py: 0.002633s
Mbpp_755.py: 0.005773s
Mbpp_757.py: 57.391208s
Mbpp_758.py: 0.006578s
Mbpp_760.py: 0.000465s
Mbpp_764.py: 0.346684s
Mbpp_766.py: 0.138381s
Mbpp_775.py: 0.006466s
Mbpp_777.py: 0.004054s
Mbpp_781.py: 5.154327s
Mbpp_800.py: 0.001234s
Mbpp_805.py: 0.005611s
Mbpp_808.py: 0.001830s
