HumanEval_0.py: 0.167681s
Mbpp_3.py: 6.076022s
HumanEval_4.py: 0.005304s
HumanEval_9.py: 0.005887s
Mbpp_12.py: 2.378709s
HumanEval_16.py: 0.100768s
Mbpp_19.py: 0.000517s
HumanEval_20.py: 0.000912s
HumanEval_24.py: 1.001368s
HumanEval_31.py: 0.211791s
HumanEval_34.py: 0.004419s
HumanEval_37.py: 0.002908s
HumanEval_49.py: 0.001779s
HumanEval_51.py: 0.346412s
HumanEval_58.py: 0.005415s
Mbpp_62.py: 0.026787s
HumanEval_74.py: 0.001294s
Mbpp_75.py: 0.000406s
HumanEval_85.py: 0.021399s
HumanEval_86.py: 0.440803s
HumanEval_87.py: 0.014159s
Mbpp_88.py: 0.003311s
HumanEval_89.py: 1.155649s
HumanEval_90.py: 0.002905s
Mbpp_90.py: 0.000722s
Mbpp_94.py: 0.001093s
Mbpp_97.py: 0.001771s
Mbpp_106.py: 0.009785s
Mbpp_108.py: 0.005580s
HumanEval_113.py: 1.840543s
HumanEval_120.py: 0.000033s
HumanEval_121.py: 0.009349s
Mbpp_123.py: 0.254592s
Mbpp_128.py: 0.066491s
Mbpp_129.py: 0.015620s
Mbpp_130.py: 0.002031s
Mbpp_137.py: 0.087635s
Mbpp_140.py: 1.581925s
Mbpp_141.py: 0.000665s
HumanEval_149.py: 0.102011s
Mbpp_166.py: 0.106365s
Mbpp_170.py: 0.028508s
Mbpp_226.py: 0.224079s
Mbpp_230.py: 0.037337s
Mbpp_239.py: 0.000755s
Mbpp_240.py: 0.001459s
Mbpp_251.py: 0.009904s
Mbpp_256.py: 1.891215s
Mbpp_265.py: 0.044277s
Mbpp_281.py: 0.000707s
Mbpp_296.py: 4.471122s
Mbpp_308.py: 0.041143s
Mbpp_392.py: 0.195370s
Mbpp_395.py: 0.004460s
Mbpp_405.py: 0.000204s
Mbpp_414.py: 0.000445s
Mbpp_421.py: 0.033678s
Mbpp_424.py: 0.000725s
Mbpp_425.py: 0.002906s
Mbpp_428.py: 0.005288s
Mbpp_433.py: 0.023622s
Mbpp_437.py: 0.001200s
Mbpp_446.py: 0.001076s
Mbpp_451.py: 0.005105s
Mbpp_456.py: 0.013164s
Mbpp_460.py: 0.001772s
Mbpp_474.py: 0.021025s
Mbpp_476.py: 0.025822s
Mbpp_477.py: 0.000696s
Mbpp_572.py: 0.846083s
Mbpp_578.py: 0.017605s
Mbpp_586.py: 0.000335s
Mbpp_587.py: 0.001252s
Mbpp_588.py: 0.179779s
Mbpp_597.py: 0.024601s
Mbpp_604.py: 0.015344s
Mbpp_610.py: 0.009892s
Mbpp_611.py: 0.003247s
Mbpp_631.py: 0.000349s
Mbpp_632.py: 0.002429s
Mbpp_633.py: 0.021286s
Mbpp_644.py: 0.008261s
Mbpp_720.py: 0.011130s
Mbpp_725.py: 0.267310s
Mbpp_740.py: 0.002007s
Mbpp_744.py: 0.023545s
Mbpp_750.py: 0.047651s
Mbpp_753.py: 0.075563s
Mbpp_754.py: 0.002608s
Mbpp_755.py: 0.005746s
Mbpp_757.py: 57.852767s
Mbpp_758.py: 0.006646s
Mbpp_760.py: 0.000443s
Mbpp_764.py: 0.339816s
Mbpp_766.py: 0.130881s
Mbpp_775.py: 0.006304s
Mbpp_777.py: 0.004365s
Mbpp_781.py: 5.015781s
Mbpp_800.py: 0.001230s
Mbpp_805.py: 0.005604s
Mbpp_808.py: 0.001539s
