HumanEval_0.py: Kernel usage: 6.62%, CPU usage: 211.70%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_1.py: Kernel usage: 6.88%, CPU usage: 220.24%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_2.py: Kernel usage: 4.11%, CPU usage: 131.37%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_3.py: Kernel usage: 5.18%, CPU usage: 165.90%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_4.py: Kernel usage: 10.08%, CPU usage: 322.63%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_5.py: Kernel usage: 6.11%, CPU usage: 195.43%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_7.py: Kernel usage: 6.34%, CPU usage: 202.99%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_8.py: Kernel usage: 4.87%, CPU usage: 155.83%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_9.py: Kernel usage: 6.77%, CPU usage: 216.61%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_10.py: Kernel usage: 6.71%, CPU usage: 214.68%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_11.py: Kernel usage: 10.09%, CPU usage: 322.98%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_12.py: Kernel usage: 9.31%, CPU usage: 297.92%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_13.py: Kernel usage: 4.59%, CPU usage: 146.75%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_14.py: Kernel usage: 6.61%, CPU usage: 211.46%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_15.py: Kernel usage: 7.45%, CPU usage: 238.34%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_20.py: Kernel usage: 6.72%, CPU usage: 215.13%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_21.py: Kernel usage: 6.99%, CPU usage: 223.77%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_22.py: Kernel usage: 8.17%, CPU usage: 261.29%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_23.py: Kernel usage: 5.41%, CPU usage: 173.17%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_27.py: Kernel usage: 6.48%, CPU usage: 207.34%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_28.py: Kernel usage: 5.48%, CPU usage: 175.25%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_29.py: Kernel usage: 8.28%, CPU usage: 264.97%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_30.py: Kernel usage: 6.46%, CPU usage: 206.69%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_31.py: Kernel usage: 6.24%, CPU usage: 199.77%, CPU Runtime: 0.02s, Total Runtime: 0.01s
HumanEval_33.py: Kernel usage: 5.64%, CPU usage: 180.49%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_34.py: Kernel usage: 5.61%, CPU usage: 179.47%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_35.py: Kernel usage: 4.97%, CPU usage: 158.90%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_37.py: Kernel usage: 6.42%, CPU usage: 205.33%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_39.py: Kernel usage: 4.84%, CPU usage: 154.87%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_41.py: Kernel usage: 5.25%, CPU usage: 167.93%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_42.py: Kernel usage: 6.32%, CPU usage: 202.21%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_44.py: Kernel usage: 5.33%, CPU usage: 170.46%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_45.py: Kernel usage: 4.10%, CPU usage: 131.17%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_46.py: Kernel usage: 6.75%, CPU usage: 216.09%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_47.py: Kernel usage: 6.53%, CPU usage: 208.82%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_49.py: Kernel usage: 6.19%, CPU usage: 198.24%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_50.py: Kernel usage: 11.27%, CPU usage: 360.60%, CPU Runtime: 0.25s, Total Runtime: 0.07s
HumanEval_51.py: Kernel usage: 8.73%, CPU usage: 279.26%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_52.py: Kernel usage: 4.92%, CPU usage: 157.57%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_53.py: Kernel usage: 9.31%, CPU usage: 297.82%, CPU Runtime: 0.02s, Total Runtime: 0.01s
HumanEval_54.py: Kernel usage: 5.50%, CPU usage: 175.95%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_55.py: Kernel usage: 6.24%, CPU usage: 199.62%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_56.py: Kernel usage: 5.81%, CPU usage: 185.99%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_58.py: Kernel usage: 6.14%, CPU usage: 196.56%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_60.py: Kernel usage: 6.68%, CPU usage: 213.83%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_61.py: Kernel usage: 5.85%, CPU usage: 187.15%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_62.py: Kernel usage: 6.44%, CPU usage: 205.93%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_63.py: Kernel usage: 6.25%, CPU usage: 199.90%, CPU Runtime: 0.03s, Total Runtime: 0.01s
