HumanEval_0.py: Kernel usage: 3.19%, CPU usage: 102.11%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_3.py: Kernel usage: 6.23%, CPU usage: 199.51%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_4.py: Kernel usage: 15.62%, CPU usage: 499.70%, CPU Runtime: 36.71s, Total Runtime: 7.35s
HumanEval_9.py: Kernel usage: 7.48%, CPU usage: 239.39%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_12.py: Kernel usage: 6.30%, CPU usage: 201.70%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_16.py: Kernel usage: 6.41%, CPU usage: 205.17%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_19.py: Kernel usage: 5.47%, CPU usage: 175.19%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_20.py: Kernel usage: 6.91%, CPU usage: 221.12%, CPU Runtime: 60.13s, Total Runtime: 27.19s
HumanEval_31.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 1.68s, Total Runtime: 0.84s
HumanEval_33.py: Kernel usage: 8.66%, CPU usage: 277.25%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_34.py: Kernel usage: 6.29%, CPU usage: 201.19%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_37.py: Kernel usage: 7.77%, CPU usage: 248.72%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_49.py: Kernel usage: 5.13%, CPU usage: 164.03%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_51.py: Kernel usage: 10.33%, CPU usage: 330.50%, CPU Runtime: 1.09s, Total Runtime: 0.33s
HumanEval_54.py: Kernel usage: 6.25%, CPU usage: 199.93%, CPU Runtime: 0.01s, Total Runtime: 0.01s
HumanEval_58.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 106.99s, Total Runtime: 53.50s
HumanEval_59.py: Kernel usage: 6.25%, CPU usage: 200.02%, CPU Runtime: 0.28s, Total Runtime: 0.14s
HumanEval_74.py: Kernel usage: 7.08%, CPU usage: 226.56%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_75.py: Kernel usage: 11.15%, CPU usage: 356.85%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_85.py: Kernel usage: 8.92%, CPU usage: 285.39%, CPU Runtime: 0.06s, Total Runtime: 0.02s
HumanEval_86.py: Kernel usage: 12.10%, CPU usage: 387.25%, CPU Runtime: 1.70s, Total Runtime: 0.44s
HumanEval_87.py: Kernel usage: 4.47%, CPU usage: 143.09%, CPU Runtime: 0.08s, Total Runtime: 0.06s
Mbpp_88.py: Kernel usage: 6.11%, CPU usage: 195.44%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_89.py: Kernel usage: 7.25%, CPU usage: 232.15%, CPU Runtime: 1.47s, Total Runtime: 0.63s
HumanEval_90.py: Kernel usage: 6.72%, CPU usage: 214.90%, CPU Runtime: 0.00s, Total Runtime: 0.00s
