HumanEval_0.py: Kernel usage: 3.19%, CPU usage: 102.06%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_3.py: Kernel usage: 6.23%, CPU usage: 199.35%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_4.py: Kernel usage: 15.62%, CPU usage: 499.72%, CPU Runtime: 36.38s, Total Runtime: 7.28s
HumanEval_9.py: Kernel usage: 7.49%, CPU usage: 239.78%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_12.py: Kernel usage: 6.37%, CPU usage: 203.70%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_16.py: Kernel usage: 6.42%, CPU usage: 205.42%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_19.py: Kernel usage: 5.44%, CPU usage: 174.18%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_20.py: Kernel usage: 6.91%, CPU usage: 220.97%, CPU Runtime: 60.19s, Total Runtime: 27.24s
HumanEval_31.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 1.76s, Total Runtime: 0.88s
HumanEval_33.py: Kernel usage: 8.67%, CPU usage: 277.43%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_34.py: Kernel usage: 6.29%, CPU usage: 201.26%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_37.py: Kernel usage: 7.80%, CPU usage: 249.52%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_49.py: Kernel usage: 5.20%, CPU usage: 166.48%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_51.py: Kernel usage: 10.33%, CPU usage: 330.72%, CPU Runtime: 1.11s, Total Runtime: 0.34s
HumanEval_54.py: Kernel usage: 6.25%, CPU usage: 199.94%, CPU Runtime: 0.01s, Total Runtime: 0.01s
HumanEval_58.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 106.76s, Total Runtime: 53.38s
HumanEval_59.py: Kernel usage: 6.25%, CPU usage: 200.02%, CPU Runtime: 0.29s, Total Runtime: 0.14s
HumanEval_74.py: Kernel usage: 7.00%, CPU usage: 223.86%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_75.py: Kernel usage: 11.16%, CPU usage: 357.03%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_85.py: Kernel usage: 8.80%, CPU usage: 281.45%, CPU Runtime: 0.06s, Total Runtime: 0.02s
HumanEval_86.py: Kernel usage: 12.10%, CPU usage: 387.11%, CPU Runtime: 1.71s, Total Runtime: 0.44s
HumanEval_87.py: Kernel usage: 8.72%, CPU usage: 279.10%, CPU Runtime: 0.04s, Total Runtime: 0.01s
