HumanEval_0.py: Kernel usage: 3.19%, CPU usage: 102.06%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_3.py: Kernel usage: 6.23%, CPU usage: 199.42%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_4.py: Kernel usage: 15.62%, CPU usage: 499.70%, CPU Runtime: 36.62s, Total Runtime: 7.33s
HumanEval_9.py: Kernel usage: 7.48%, CPU usage: 239.43%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_12.py: Kernel usage: 5.89%, CPU usage: 188.34%, CPU Runtime: 0.01s, Total Runtime: 0.01s
HumanEval_16.py: Kernel usage: 6.39%, CPU usage: 204.44%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_19.py: Kernel usage: 5.48%, CPU usage: 175.31%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_20.py: Kernel usage: 6.90%, CPU usage: 220.89%, CPU Runtime: 60.22s, Total Runtime: 27.26s
HumanEval_31.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 1.69s, Total Runtime: 0.84s
HumanEval_33.py: Kernel usage: 8.64%, CPU usage: 276.40%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_34.py: Kernel usage: 6.29%, CPU usage: 201.37%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_37.py: Kernel usage: 7.77%, CPU usage: 248.78%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_49.py: Kernel usage: 5.14%, CPU usage: 164.48%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_51.py: Kernel usage: 10.32%, CPU usage: 330.08%, CPU Runtime: 1.09s, Total Runtime: 0.33s
HumanEval_54.py: Kernel usage: 6.25%, CPU usage: 199.92%, CPU Runtime: 0.02s, Total Runtime: 0.01s
HumanEval_58.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 106.95s, Total Runtime: 53.47s
HumanEval_59.py: Kernel usage: 6.25%, CPU usage: 200.02%, CPU Runtime: 0.28s, Total Runtime: 0.14s
HumanEval_74.py: Kernel usage: 6.98%, CPU usage: 223.38%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_75.py: Kernel usage: 11.16%, CPU usage: 357.12%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_85.py: Kernel usage: 8.92%, CPU usage: 285.52%, CPU Runtime: 0.06s, Total Runtime: 0.02s
HumanEval_86.py: Kernel usage: 12.11%, CPU usage: 387.40%, CPU Runtime: 1.70s, Total Runtime: 0.44s
HumanEval_87.py: Kernel usage: 8.84%, CPU usage: 282.77%, CPU Runtime: 0.04s, Total Runtime: 0.01s
Mbpp_88.py: Kernel usage: 6.11%, CPU usage: 195.45%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_89.py: Kernel usage: 7.25%, CPU usage: 232.16%, CPU Runtime: 1.47s, Total Runtime: 0.63s
HumanEval_90.py: Kernel usage: 6.67%, CPU usage: 213.54%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_90.py: Kernel usage: 7.17%, CPU usage: 229.42%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_94.py: Kernel usage: 10.36%, CPU usage: 331.61%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_96.py: Kernel usage: 9.37%, CPU usage: 299.98%, CPU Runtime: 0.10s, Total Runtime: 0.03s
Mbpp_97.py: Kernel usage: 7.05%, CPU usage: 225.58%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_106.py: Kernel usage: 5.25%, CPU usage: 168.02%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_113.py: Kernel usage: 11.51%, CPU usage: 368.34%, CPU Runtime: 6.87s, Total Runtime: 1.87s
HumanEval_121.py: Kernel usage: 9.18%, CPU usage: 293.67%, CPU Runtime: 0.03s, Total Runtime: 0.01s
Mbpp_123.py: Kernel usage: 9.35%, CPU usage: 299.17%, CPU Runtime: 0.94s, Total Runtime: 0.31s
Mbpp_128.py: Kernel usage: 7.63%, CPU usage: 244.09%, CPU Runtime: 0.21s, Total Runtime: 0.09s
Mbpp_129.py: Kernel usage: 10.70%, CPU usage: 342.35%, CPU Runtime: 0.44s, Total Runtime: 0.13s
Mbpp_130.py: Kernel usage: 8.47%, CPU usage: 271.09%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_137.py: Kernel usage: 5.81%, CPU usage: 186.01%, CPU Runtime: 0.17s, Total Runtime: 0.09s
Mbpp_140.py: Kernel usage: 5.80%, CPU usage: 185.62%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_141.py: Kernel usage: 7.30%, CPU usage: 233.58%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_149.py: Kernel usage: 8.34%, CPU usage: 266.86%, CPU Runtime: 0.10s, Total Runtime: 0.04s
Mbpp_166.py: Kernel usage: 6.25%, CPU usage: 200.05%, CPU Runtime: 0.21s, Total Runtime: 0.11s
Mbpp_170.py: Kernel usage: 5.70%, CPU usage: 182.39%, CPU Runtime: 0.04s, Total Runtime: 0.02s
Mbpp_226.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 0.54s, Total Runtime: 0.27s
Mbpp_230.py: Kernel usage: 6.25%, CPU usage: 199.98%, CPU Runtime: 0.09s, Total Runtime: 0.05s
Mbpp_240.py: Kernel usage: 3.90%, CPU usage: 124.80%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_256.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 3.71s, Total Runtime: 1.86s
