HumanEval_0.py: Kernel usage: 6.52%, CPU usage: 208.51%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_1.py: Kernel usage: 7.07%, CPU usage: 226.38%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_2.py: Kernel usage: 4.25%, CPU usage: 136.12%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_3.py: Kernel usage: 5.23%, CPU usage: 167.25%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_4.py: Kernel usage: 8.90%, CPU usage: 284.78%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_7.py: Kernel usage: 6.21%, CPU usage: 198.75%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_8.py: Kernel usage: 5.65%, CPU usage: 180.67%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_9.py: Kernel usage: 5.99%, CPU usage: 191.67%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_10.py: Kernel usage: 6.72%, CPU usage: 214.93%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_11.py: Kernel usage: 10.17%, CPU usage: 325.33%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_12.py: Kernel usage: 6.30%, CPU usage: 201.50%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_13.py: Kernel usage: 4.87%, CPU usage: 155.85%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_14.py: Kernel usage: 6.59%, CPU usage: 210.73%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_15.py: Kernel usage: 9.29%, CPU usage: 297.41%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_16.py: Kernel usage: 6.24%, CPU usage: 199.65%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_18.py: Kernel usage: 6.47%, CPU usage: 207.08%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_19.py: Kernel usage: 8.04%, CPU usage: 257.28%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_20.py: Kernel usage: 6.58%, CPU usage: 210.47%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_21.py: Kernel usage: 6.98%, CPU usage: 223.28%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_22.py: Kernel usage: 8.18%, CPU usage: 261.77%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_23.py: Kernel usage: 5.29%, CPU usage: 169.26%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_24.py: Kernel usage: 5.92%, CPU usage: 189.54%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_25.py: Kernel usage: 6.17%, CPU usage: 197.32%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_27.py: Kernel usage: 12.04%, CPU usage: 385.15%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_28.py: Kernel usage: 5.46%, CPU usage: 174.73%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_29.py: Kernel usage: 8.28%, CPU usage: 265.10%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_30.py: Kernel usage: 6.37%, CPU usage: 203.86%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_31.py: Kernel usage: 5.61%, CPU usage: 179.42%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_34.py: Kernel usage: 5.80%, CPU usage: 185.68%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_35.py: Kernel usage: 5.09%, CPU usage: 162.95%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_37.py: Kernel usage: 7.84%, CPU usage: 250.87%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_38.py: Kernel usage: 11.42%, CPU usage: 365.45%, CPU Runtime: 0.20s, Total Runtime: 0.05s
HumanEval_40.py: Kernel usage: 6.45%, CPU usage: 206.33%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_41.py: Kernel usage: 5.25%, CPU usage: 167.85%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_42.py: Kernel usage: 6.28%, CPU usage: 201.07%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_43.py: Kernel usage: 6.34%, CPU usage: 202.75%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_44.py: Kernel usage: 6.36%, CPU usage: 203.47%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_45.py: Kernel usage: 4.11%, CPU usage: 131.45%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_46.py: Kernel usage: 6.37%, CPU usage: 203.84%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_47.py: Kernel usage: 6.20%, CPU usage: 198.41%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_49.py: Kernel usage: 7.90%, CPU usage: 252.66%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_50.py: Kernel usage: 11.27%, CPU usage: 360.62%, CPU Runtime: 0.25s, Total Runtime: 0.07s
HumanEval_51.py: Kernel usage: 8.57%, CPU usage: 274.14%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_52.py: Kernel usage: 8.48%, CPU usage: 271.31%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_53.py: Kernel usage: 9.30%, CPU usage: 297.56%, CPU Runtime: 0.02s, Total Runtime: 0.01s
HumanEval_55.py: Kernel usage: 5.60%, CPU usage: 179.20%, CPU Runtime: 0.00s, Total Runtime: 0.00s
