Mbpp_3.py: Kernel usage: 6.30%, CPU usage: 201.65%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_9.py: Kernel usage: 7.54%, CPU usage: 241.35%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_9.py: Kernel usage: 6.27%, CPU usage: 200.66%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_12.py: Kernel usage: 6.66%, CPU usage: 212.99%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_16.py: Kernel usage: 6.48%, CPU usage: 207.40%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_19.py: Kernel usage: 5.49%, CPU usage: 175.75%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_31.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 1.72s, Total Runtime: 0.86s
HumanEval_33.py: Kernel usage: 8.65%, CPU usage: 276.85%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_34.py: Kernel usage: 6.23%, CPU usage: 199.46%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_58.py: Kernel usage: 6.26%, CPU usage: 200.28%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_62.py: Kernel usage: 7.24%, CPU usage: 231.68%, CPU Runtime: 0.11s, Total Runtime: 0.05s
Mbpp_75.py: Kernel usage: 8.32%, CPU usage: 266.37%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_85.py: Kernel usage: 6.10%, CPU usage: 195.13%, CPU Runtime: 0.05s, Total Runtime: 0.03s
Mbpp_88.py: Kernel usage: 14.66%, CPU usage: 468.97%, CPU Runtime: 0.02s, Total Runtime: 0.00s
HumanEval_89.py: Kernel usage: 7.29%, CPU usage: 233.35%, CPU Runtime: 1.91s, Total Runtime: 0.82s
Mbpp_90.py: Kernel usage: 7.41%, CPU usage: 236.97%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_94.py: Kernel usage: 8.04%, CPU usage: 257.37%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_97.py: Kernel usage: 7.28%, CPU usage: 232.85%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_106.py: Kernel usage: 5.31%, CPU usage: 169.93%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_113.py: Kernel usage: 11.25%, CPU usage: 359.89%, CPU Runtime: 9.57s, Total Runtime: 2.66s
HumanEval_121.py: Kernel usage: 6.18%, CPU usage: 197.83%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_123.py: Kernel usage: 6.26%, CPU usage: 200.28%, CPU Runtime: 0.65s, Total Runtime: 0.32s
