Mbpp_3.py: Kernel usage: 6.24%, CPU usage: 199.57%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_9.py: Kernel usage: 7.49%, CPU usage: 239.74%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_9.py: Kernel usage: 6.24%, CPU usage: 199.68%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_12.py: Kernel usage: 6.14%, CPU usage: 196.57%, CPU Runtime: 0.01s, Total Runtime: 0.01s
HumanEval_16.py: Kernel usage: 6.40%, CPU usage: 204.89%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_19.py: Kernel usage: 5.28%, CPU usage: 169.06%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_31.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 1.69s, Total Runtime: 0.85s
HumanEval_33.py: Kernel usage: 8.12%, CPU usage: 259.94%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_34.py: Kernel usage: 6.31%, CPU usage: 201.84%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_58.py: Kernel usage: 6.10%, CPU usage: 195.12%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_62.py: Kernel usage: 6.16%, CPU usage: 197.23%, CPU Runtime: 0.04s, Total Runtime: 0.02s
Mbpp_75.py: Kernel usage: 11.13%, CPU usage: 356.28%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_85.py: Kernel usage: 8.81%, CPU usage: 281.87%, CPU Runtime: 0.06s, Total Runtime: 0.02s
Mbpp_88.py: Kernel usage: 13.76%, CPU usage: 440.22%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_89.py: Kernel usage: 7.26%, CPU usage: 232.26%, CPU Runtime: 1.63s, Total Runtime: 0.70s
Mbpp_90.py: Kernel usage: 7.07%, CPU usage: 226.23%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_94.py: Kernel usage: 8.28%, CPU usage: 264.93%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_96.py: Kernel usage: 9.37%, CPU usage: 300.00%, CPU Runtime: 188147.79s, Total Runtime: 62716.47s
Mbpp_97.py: Kernel usage: 7.12%, CPU usage: 227.96%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_106.py: Kernel usage: 5.20%, CPU usage: 166.46%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_113.py: Kernel usage: 11.51%, CPU usage: 368.24%, CPU Runtime: 7.02s, Total Runtime: 1.91s
HumanEval_121.py: Kernel usage: 9.17%, CPU usage: 293.47%, CPU Runtime: 0.03s, Total Runtime: 0.01s
Mbpp_123.py: Kernel usage: 9.35%, CPU usage: 299.18%, CPU Runtime: 0.92s, Total Runtime: 0.31s
Mbpp_128.py: Kernel usage: 7.65%, CPU usage: 244.70%, CPU Runtime: 0.19s, Total Runtime: 0.08s
Mbpp_130.py: Kernel usage: 8.08%, CPU usage: 258.65%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_137.py: Kernel usage: 6.00%, CPU usage: 192.09%, CPU Runtime: 0.16s, Total Runtime: 0.09s
Mbpp_140.py: Kernel usage: 5.77%, CPU usage: 184.64%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_141.py: Kernel usage: 7.29%, CPU usage: 233.18%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_149.py: Kernel usage: 8.33%, CPU usage: 266.44%, CPU Runtime: 0.10s, Total Runtime: 0.04s
Mbpp_166.py: Kernel usage: 6.25%, CPU usage: 200.05%, CPU Runtime: 0.19s, Total Runtime: 0.09s
Mbpp_170.py: Kernel usage: 5.31%, CPU usage: 169.93%, CPU Runtime: 0.05s, Total Runtime: 0.03s
Mbpp_226.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 0.55s, Total Runtime: 0.28s
Mbpp_230.py: Kernel usage: 9.26%, CPU usage: 296.16%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_239.py: Kernel usage: 7.13%, CPU usage: 228.04%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_240.py: Kernel usage: 3.74%, CPU usage: 119.64%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_251.py: Kernel usage: 8.57%, CPU usage: 274.20%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_256.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 3.78s, Total Runtime: 1.89s
Mbpp_265.py: Kernel usage: 8.62%, CPU usage: 275.69%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_281.py: Kernel usage: 5.88%, CPU usage: 188.30%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_296.py: Kernel usage: 6.25%, CPU usage: 200.02%, CPU Runtime: 9.29s, Total Runtime: 4.64s
Mbpp_308.py: Kernel usage: 9.14%, CPU usage: 292.47%, CPU Runtime: 0.07s, Total Runtime: 0.02s
Mbpp_392.py: Kernel usage: 6.83%, CPU usage: 218.70%, CPU Runtime: 0.45s, Total Runtime: 0.21s
Mbpp_395.py: Kernel usage: 6.25%, CPU usage: 199.92%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_405.py: Kernel usage: 6.15%, CPU usage: 196.89%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_421.py: Kernel usage: 9.11%, CPU usage: 291.64%, CPU Runtime: 0.09s, Total Runtime: 0.03s
Mbpp_424.py: Kernel usage: 9.03%, CPU usage: 288.87%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_425.py: Kernel usage: 4.49%, CPU usage: 143.78%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_433.py: Kernel usage: 9.03%, CPU usage: 288.99%, CPU Runtime: 0.50s, Total Runtime: 0.17s
Mbpp_437.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 0.62s, Total Runtime: 0.31s
Mbpp_446.py: Kernel usage: 6.20%, CPU usage: 198.54%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_451.py: Kernel usage: 12.49%, CPU usage: 399.58%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_456.py: Kernel usage: 9.04%, CPU usage: 289.15%, CPU Runtime: 0.04s, Total Runtime: 0.01s
Mbpp_460.py: Kernel usage: 3.22%, CPU usage: 103.16%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_474.py: Kernel usage: 9.27%, CPU usage: 296.53%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_477.py: Kernel usage: 9.33%, CPU usage: 298.56%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_563.py: Kernel usage: 12.49%, CPU usage: 399.54%, CPU Runtime: 0.03s, Total Runtime: 0.01s
Mbpp_572.py: Kernel usage: 12.49%, CPU usage: 399.80%, CPU Runtime: 3.38s, Total Runtime: 0.85s
Mbpp_578.py: Kernel usage: 8.11%, CPU usage: 259.60%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_586.py: Kernel usage: 4.72%, CPU usage: 150.94%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_587.py: Kernel usage: 3.96%, CPU usage: 126.63%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_597.py: Kernel usage: 5.19%, CPU usage: 166.06%, CPU Runtime: 0.04s, Total Runtime: 0.02s
Mbpp_604.py: Kernel usage: 9.37%, CPU usage: 299.81%, CPU Runtime: 0.05s, Total Runtime: 0.02s
Mbpp_610.py: Kernel usage: 4.66%, CPU usage: 149.24%, CPU Runtime: 0.04s, Total Runtime: 0.03s
Mbpp_611.py: Kernel usage: 3.20%, CPU usage: 102.47%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_632.py: Kernel usage: 8.97%, CPU usage: 286.92%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_633.py: Kernel usage: 6.25%, CPU usage: 199.98%, CPU Runtime: 0.04s, Total Runtime: 0.02s
Mbpp_644.py: Kernel usage: 4.63%, CPU usage: 148.13%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_720.py: Kernel usage: 3.46%, CPU usage: 110.59%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_725.py: Kernel usage: 11.92%, CPU usage: 381.30%, CPU Runtime: 0.15s, Total Runtime: 0.04s
Mbpp_740.py: Kernel usage: 7.84%, CPU usage: 250.74%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_744.py: Kernel usage: 10.66%, CPU usage: 341.22%, CPU Runtime: 0.46s, Total Runtime: 0.13s
Mbpp_750.py: Kernel usage: 4.03%, CPU usage: 129.12%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_753.py: Kernel usage: 9.27%, CPU usage: 296.72%, CPU Runtime: 0.23s, Total Runtime: 0.08s
Mbpp_754.py: Kernel usage: 6.52%, CPU usage: 208.74%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_757.py: Kernel usage: 10.81%, CPU usage: 345.99%, CPU Runtime: 201.00s, Total Runtime: 58.09s
Mbpp_758.py: Kernel usage: 5.61%, CPU usage: 179.61%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_760.py: Kernel usage: 5.34%, CPU usage: 170.86%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_764.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 0.43s, Total Runtime: 0.22s
Mbpp_766.py: Kernel usage: 6.20%, CPU usage: 198.46%, CPU Runtime: 0.42s, Total Runtime: 0.21s
Mbpp_775.py: Kernel usage: 3.13%, CPU usage: 100.16%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_777.py: Kernel usage: 6.64%, CPU usage: 212.61%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_781.py: Kernel usage: 6.23%, CPU usage: 199.39%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_800.py: Kernel usage: 12.49%, CPU usage: 399.62%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_805.py: Kernel usage: 8.73%, CPU usage: 279.48%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_808.py: Kernel usage: 6.24%, CPU usage: 199.69%, CPU Runtime: 0.01s, Total Runtime: 0.00s
