Mbpp_3.py: Kernel usage: 6.32%, CPU usage: 202.21%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_9.py: Kernel usage: 7.54%, CPU usage: 241.22%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_9.py: Kernel usage: 6.27%, CPU usage: 200.70%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_12.py: Kernel usage: 6.80%, CPU usage: 217.45%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_16.py: Kernel usage: 6.48%, CPU usage: 207.31%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_19.py: Kernel usage: 5.50%, CPU usage: 175.90%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_31.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 1.42s, Total Runtime: 0.71s
HumanEval_33.py: Kernel usage: 8.72%, CPU usage: 278.92%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_34.py: Kernel usage: 6.29%, CPU usage: 201.14%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_58.py: Kernel usage: 6.33%, CPU usage: 202.49%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_62.py: Kernel usage: 6.50%, CPU usage: 207.97%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_75.py: Kernel usage: 8.40%, CPU usage: 268.69%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_85.py: Kernel usage: 6.10%, CPU usage: 195.14%, CPU Runtime: 0.03s, Total Runtime: 0.02s
Mbpp_88.py: Kernel usage: 14.60%, CPU usage: 467.31%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_89.py: Kernel usage: 7.30%, CPU usage: 233.64%, CPU Runtime: 1.82s, Total Runtime: 0.78s
Mbpp_90.py: Kernel usage: 7.42%, CPU usage: 237.33%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_94.py: Kernel usage: 7.87%, CPU usage: 251.72%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_97.py: Kernel usage: 7.28%, CPU usage: 232.89%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_106.py: Kernel usage: 5.28%, CPU usage: 169.11%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_113.py: Kernel usage: 11.25%, CPU usage: 359.96%, CPU Runtime: 9.42s, Total Runtime: 2.62s
HumanEval_121.py: Kernel usage: 6.20%, CPU usage: 198.55%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_123.py: Kernel usage: 6.26%, CPU usage: 200.28%, CPU Runtime: 0.63s, Total Runtime: 0.32s
Mbpp_128.py: Kernel usage: 7.66%, CPU usage: 245.00%, CPU Runtime: 0.23s, Total Runtime: 0.09s
Mbpp_130.py: Kernel usage: 8.56%, CPU usage: 273.77%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_137.py: Kernel usage: 5.79%, CPU usage: 185.14%, CPU Runtime: 0.15s, Total Runtime: 0.08s
Mbpp_140.py: Kernel usage: 5.57%, CPU usage: 178.27%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_141.py: Kernel usage: 7.61%, CPU usage: 243.36%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_149.py: Kernel usage: 8.28%, CPU usage: 264.88%, CPU Runtime: 0.12s, Total Runtime: 0.05s
Mbpp_166.py: Kernel usage: 6.26%, CPU usage: 200.17%, CPU Runtime: 0.13s, Total Runtime: 0.07s
Mbpp_170.py: Kernel usage: 5.52%, CPU usage: 176.75%, CPU Runtime: 0.03s, Total Runtime: 0.02s
Mbpp_226.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 0.47s, Total Runtime: 0.23s
Mbpp_230.py: Kernel usage: 9.38%, CPU usage: 300.21%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_239.py: Kernel usage: 6.23%, CPU usage: 199.39%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_240.py: Kernel usage: 3.93%, CPU usage: 125.90%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_251.py: Kernel usage: 6.06%, CPU usage: 193.82%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_256.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 3.44s, Total Runtime: 1.72s
Mbpp_265.py: Kernel usage: 5.84%, CPU usage: 187.03%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_281.py: Kernel usage: 6.03%, CPU usage: 193.04%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_296.py: Kernel usage: 6.25%, CPU usage: 200.02%, CPU Runtime: 8.22s, Total Runtime: 4.11s
Mbpp_308.py: Kernel usage: 8.73%, CPU usage: 279.47%, CPU Runtime: 0.07s, Total Runtime: 0.02s
