Mbpp_3.py: Kernel usage: 6.30%, CPU usage: 201.73%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_9.py: Kernel usage: 7.53%, CPU usage: 240.93%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_9.py: Kernel usage: 6.27%, CPU usage: 200.69%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_12.py: Kernel usage: 6.79%, CPU usage: 217.40%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_16.py: Kernel usage: 6.49%, CPU usage: 207.67%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_19.py: Kernel usage: 5.49%, CPU usage: 175.76%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_31.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 1.51s, Total Runtime: 0.76s
HumanEval_33.py: Kernel usage: 8.71%, CPU usage: 278.66%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_34.py: Kernel usage: 6.27%, CPU usage: 200.76%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_58.py: Kernel usage: 6.33%, CPU usage: 202.51%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_62.py: Kernel usage: 6.54%, CPU usage: 209.29%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_75.py: Kernel usage: 8.40%, CPU usage: 268.68%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_85.py: Kernel usage: 6.10%, CPU usage: 195.32%, CPU Runtime: 0.03s, Total Runtime: 0.02s
Mbpp_88.py: Kernel usage: 14.60%, CPU usage: 467.24%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_89.py: Kernel usage: 7.30%, CPU usage: 233.61%, CPU Runtime: 1.69s, Total Runtime: 0.72s
Mbpp_90.py: Kernel usage: 7.40%, CPU usage: 236.92%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_94.py: Kernel usage: 7.87%, CPU usage: 251.73%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_97.py: Kernel usage: 7.28%, CPU usage: 232.83%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_106.py: Kernel usage: 5.29%, CPU usage: 169.38%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_113.py: Kernel usage: 11.25%, CPU usage: 359.92%, CPU Runtime: 9.14s, Total Runtime: 2.54s
HumanEval_121.py: Kernel usage: 6.21%, CPU usage: 198.69%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_123.py: Kernel usage: 6.26%, CPU usage: 200.28%, CPU Runtime: 0.63s, Total Runtime: 0.32s
Mbpp_128.py: Kernel usage: 7.68%, CPU usage: 245.87%, CPU Runtime: 0.25s, Total Runtime: 0.10s
Mbpp_130.py: Kernel usage: 8.57%, CPU usage: 274.40%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_137.py: Kernel usage: 5.84%, CPU usage: 186.81%, CPU Runtime: 0.16s, Total Runtime: 0.09s
Mbpp_140.py: Kernel usage: 5.57%, CPU usage: 178.28%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_141.py: Kernel usage: 7.63%, CPU usage: 244.07%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_149.py: Kernel usage: 8.29%, CPU usage: 265.24%, CPU Runtime: 0.13s, Total Runtime: 0.05s
Mbpp_166.py: Kernel usage: 6.26%, CPU usage: 200.16%, CPU Runtime: 0.14s, Total Runtime: 0.07s
Mbpp_170.py: Kernel usage: 5.54%, CPU usage: 177.25%, CPU Runtime: 0.04s, Total Runtime: 0.02s
Mbpp_226.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 0.51s, Total Runtime: 0.25s
Mbpp_230.py: Kernel usage: 9.35%, CPU usage: 299.20%, CPU Runtime: 0.00s, Total Runtime: 0.00s
