HumanEval_0.py: 0.000446s
HumanEval_1.py: 0.000397s
HumanEval_2.py: 0.000017s
HumanEval_3.py: 0.000044s
HumanEval_4.py: 0.000247s
HumanEval_5.py: 0.000049s
HumanEval_7.py: 0.000046s
HumanEval_8.py: 0.000029s
HumanEval_9.py: 0.000102s
HumanEval_10.py: 0.000075s
HumanEval_11.py: 0.000120s
HumanEval_12.py: 0.000085s
HumanEval_13.py: 0.000018s
HumanEval_14.py: 0.000064s
HumanEval_15.py: 0.000069s
HumanEval_16.py: 0.000063s
HumanEval_20.py: 0.000614s
HumanEval_21.py: 0.000125s
HumanEval_22.py: 0.000064s
HumanEval_23.py: 0.000016s
HumanEval_25.py: 0.000307s
HumanEval_27.py: 0.000025s
HumanEval_28.py: 0.000020s
HumanEval_29.py: 0.000044s
HumanEval_30.py: 0.000044s
HumanEval_31.py: 0.009734s
HumanEval_32.py: 0.292999s
HumanEval_33.py: 0.000122s
HumanEval_34.py: 0.000017s
HumanEval_35.py: 0.000016s
HumanEval_37.py: 0.000128s
HumanEval_39.py: 0.024242s
HumanEval_41.py: 0.000031s
HumanEval_42.py: 0.000032s
HumanEval_44.py: 0.000127s
HumanEval_45.py: 0.000011s
HumanEval_46.py: 0.000180s
HumanEval_47.py: 0.000079s
HumanEval_48.py: 0.000026s
HumanEval_49.py: 0.000880s
HumanEval_50.py: 0.069082s
HumanEval_51.py: 0.000216s
HumanEval_52.py: 0.000031s
HumanEval_53.py: 0.005661s
HumanEval_54.py: 0.000057s
HumanEval_55.py: 0.002793s
HumanEval_56.py: 0.000137s
HumanEval_57.py: 0.000084s
HumanEval_58.py: 0.000126s
HumanEval_59.py: 0.000132s
HumanEval_60.py: 0.000046s
HumanEval_61.py: 0.000144s
HumanEval_62.py: 0.000067s
HumanEval_63.py: 0.014526s
HumanEval_64.py: 0.000152s
HumanEval_66.py: 0.000394s
HumanEval_69.py: 0.000851s
HumanEval_71.py: 0.000090s
HumanEval_72.py: 0.000065s
HumanEval_74.py: 0.000132s
HumanEval_78.py: 0.000143s
HumanEval_79.py: 0.000030s
HumanEval_80.py: 0.000115s
HumanEval_81.py: 0.000123s
HumanEval_84.py: 0.000140s
HumanEval_85.py: 0.000084s
HumanEval_86.py: 0.000299s
HumanEval_87.py: 0.000516s
HumanEval_89.py: 0.000455s
HumanEval_90.py: 0.000096s
HumanEval_92.py: 0.000085s
HumanEval_93.py: 0.000490s
HumanEval_95.py: 0.000224s
HumanEval_96.py: 0.001658s
HumanEval_97.py: 0.000057s
HumanEval_98.py: 0.000063s
HumanEval_102.py: 0.000028s
HumanEval_103.py: 0.001038s
HumanEval_104.py: 0.000351s
HumanEval_105.py: 0.000133s
HumanEval_110.py: 0.000086s
HumanEval_111.py: 0.000307s
HumanEval_112.py: 0.000165s
HumanEval_113.py: 0.000243s
HumanEval_114.py: 0.000345s
HumanEval_116.py: 0.000545s
HumanEval_118.py: 0.000156s
HumanEval_121.py: 0.000122s
HumanEval_123.py: 0.000176s
HumanEval_125.py: 0.000193s
HumanEval_126.py: 0.000823s
HumanEval_128.py: 0.000331s
HumanEval_132.py: 0.000554s
HumanEval_133.py: 0.000312s
HumanEval_134.py: 0.000143s
HumanEval_136.py: 0.000532s
HumanEval_138.py: 0.000035s
HumanEval_142.py: 0.000622s
HumanEval_144.py: 0.000220s
HumanEval_146.py: 0.000121s
HumanEval_147.py: 0.369753s
HumanEval_148.py: 0.000078s
HumanEval_149.py: 0.000249s
HumanEval_150.py: 0.006597s
HumanEval_152.py: 0.000106s
HumanEval_153.py: 0.002746s
HumanEval_155.py: 0.000124s
HumanEval_157.py: 0.000064s
HumanEval_160.py: 0.000313s
HumanEval_163.py: 0.000127s
