HumanEval_0.py: 0.000455s
HumanEval_1.py: 0.000409s
HumanEval_2.py: 0.000018s
HumanEval_3.py: 0.000045s
HumanEval_4.py: 0.000249s
HumanEval_5.py: 0.000050s
HumanEval_7.py: 0.000047s
HumanEval_8.py: 0.000029s
HumanEval_9.py: 0.000104s
HumanEval_10.py: 0.000075s
HumanEval_11.py: 0.000128s
HumanEval_12.py: 0.000087s
HumanEval_13.py: 0.000018s
HumanEval_14.py: 0.000067s
HumanEval_15.py: 0.000070s
HumanEval_16.py: 0.000063s
HumanEval_20.py: 0.000608s
HumanEval_21.py: 0.000126s
HumanEval_22.py: 0.000062s
HumanEval_23.py: 0.000016s
HumanEval_25.py: 0.000303s
HumanEval_27.py: 0.000025s
HumanEval_28.py: 0.000022s
HumanEval_29.py: 0.000044s
HumanEval_30.py: 0.000046s
HumanEval_31.py: 0.010042s
HumanEval_32.py: 0.292257s
HumanEval_33.py: 0.000123s
HumanEval_34.py: 0.000017s
HumanEval_35.py: 0.000017s
HumanEval_37.py: 0.000131s
HumanEval_39.py: 0.024051s
HumanEval_41.py: 0.000030s
HumanEval_42.py: 0.000032s
HumanEval_44.py: 0.000128s
HumanEval_45.py: 0.000011s
HumanEval_46.py: 0.000188s
HumanEval_47.py: 0.000081s
HumanEval_48.py: 0.000027s
HumanEval_49.py: 0.000865s
HumanEval_50.py: 0.068835s
HumanEval_51.py: 0.000214s
HumanEval_52.py: 0.000031s
HumanEval_53.py: 0.005645s
HumanEval_54.py: 0.000061s
HumanEval_55.py: 0.002751s
HumanEval_56.py: 0.000141s
HumanEval_57.py: 0.000087s
HumanEval_58.py: 0.000126s
HumanEval_59.py: 0.000132s
HumanEval_60.py: 0.000046s
HumanEval_61.py: 0.000141s
HumanEval_62.py: 0.000071s
HumanEval_63.py: 0.014139s
HumanEval_64.py: 0.000158s
HumanEval_66.py: 0.000388s
HumanEval_69.py: 0.000830s
HumanEval_71.py: 0.000092s
HumanEval_72.py: 0.000063s
HumanEval_74.py: 0.000132s
HumanEval_78.py: 0.000144s
HumanEval_79.py: 0.000031s
HumanEval_80.py: 0.000117s
HumanEval_81.py: 0.000125s
HumanEval_84.py: 0.000140s
HumanEval_85.py: 0.000083s
HumanEval_86.py: 0.000295s
HumanEval_87.py: 0.000519s
HumanEval_89.py: 0.000461s
HumanEval_90.py: 0.000098s
HumanEval_92.py: 0.000085s
HumanEval_93.py: 0.000480s
HumanEval_95.py: 0.000226s
HumanEval_96.py: 0.001629s
HumanEval_97.py: 0.000058s
HumanEval_98.py: 0.000065s
HumanEval_102.py: 0.000027s
HumanEval_103.py: 0.001001s
HumanEval_104.py: 0.000362s
HumanEval_105.py: 0.000136s
HumanEval_110.py: 0.000087s
HumanEval_111.py: 0.000305s
HumanEval_112.py: 0.000169s
HumanEval_113.py: 0.000246s
HumanEval_114.py: 0.000362s
HumanEval_116.py: 0.000536s
HumanEval_118.py: 0.000155s
HumanEval_121.py: 0.000122s
HumanEval_123.py: 0.000175s
HumanEval_125.py: 0.000203s
HumanEval_126.py: 0.000839s
HumanEval_128.py: 0.000324s
HumanEval_132.py: 0.000559s
HumanEval_133.py: 0.000308s
HumanEval_134.py: 0.000139s
HumanEval_136.py: 0.000525s
HumanEval_138.py: 0.000026s
HumanEval_142.py: 0.000616s
HumanEval_144.py: 0.000217s
HumanEval_146.py: 0.000118s
HumanEval_147.py: 0.357861s
HumanEval_148.py: 0.000077s
HumanEval_149.py: 0.000251s
HumanEval_150.py: 0.006621s
HumanEval_152.py: 0.000106s
HumanEval_153.py: 0.002719s
HumanEval_155.py: 0.000125s
HumanEval_157.py: 0.000063s
HumanEval_160.py: 0.000302s
HumanEval_163.py: 0.000134s
