HumanEval_0.py: 0.000446s
HumanEval_1.py: 0.000416s
HumanEval_2.py: 0.000018s
HumanEval_3.py: 0.000044s
HumanEval_4.py: 0.000246s
HumanEval_5.py: 0.000050s
HumanEval_7.py: 0.000046s
HumanEval_8.py: 0.000029s
HumanEval_9.py: 0.000101s
HumanEval_10.py: 0.000077s
HumanEval_11.py: 0.000121s
HumanEval_12.py: 0.000087s
HumanEval_13.py: 0.000019s
HumanEval_14.py: 0.000065s
HumanEval_15.py: 0.000070s
HumanEval_16.py: 0.000062s
HumanEval_20.py: 0.000618s
HumanEval_21.py: 0.000124s
HumanEval_22.py: 0.000061s
HumanEval_23.py: 0.000015s
HumanEval_25.py: 0.000304s
HumanEval_27.py: 0.000025s
HumanEval_28.py: 0.000019s
HumanEval_29.py: 0.000043s
HumanEval_30.py: 0.000045s
HumanEval_31.py: 0.010159s
HumanEval_32.py: 0.288836s
HumanEval_33.py: 0.000124s
HumanEval_34.py: 0.000017s
HumanEval_35.py: 0.000017s
HumanEval_37.py: 0.000126s
HumanEval_39.py: 0.023294s
HumanEval_41.py: 0.000030s
HumanEval_42.py: 0.000032s
HumanEval_44.py: 0.000128s
HumanEval_45.py: 0.000014s
HumanEval_46.py: 0.000179s
HumanEval_47.py: 0.000078s
HumanEval_48.py: 0.000027s
HumanEval_49.py: 0.000826s
HumanEval_50.py: 0.066436s
HumanEval_51.py: 0.000208s
HumanEval_52.py: 0.000031s
HumanEval_53.py: 0.005629s
HumanEval_54.py: 0.000055s
HumanEval_55.py: 0.002655s
HumanEval_56.py: 0.000140s
HumanEval_57.py: 0.000089s
HumanEval_58.py: 0.000121s
HumanEval_59.py: 0.000132s
HumanEval_60.py: 0.000046s
HumanEval_61.py: 0.000142s
HumanEval_62.py: 0.000070s
HumanEval_63.py: 0.014338s
HumanEval_64.py: 0.000149s
HumanEval_66.py: 0.000378s
HumanEval_69.py: 0.000829s
HumanEval_71.py: 0.000089s
HumanEval_72.py: 0.000065s
HumanEval_74.py: 0.000130s
HumanEval_78.py: 0.000145s
HumanEval_79.py: 0.000031s
HumanEval_80.py: 0.000119s
HumanEval_81.py: 0.000121s
HumanEval_84.py: 0.000145s
HumanEval_85.py: 0.000082s
HumanEval_86.py: 0.000297s
HumanEval_87.py: 0.000531s
HumanEval_89.py: 0.000455s
HumanEval_90.py: 0.000098s
HumanEval_92.py: 0.000085s
HumanEval_93.py: 0.000492s
HumanEval_95.py: 0.000231s
HumanEval_96.py: 0.001674s
HumanEval_97.py: 0.000059s
HumanEval_98.py: 0.000063s
HumanEval_102.py: 0.000027s
HumanEval_103.py: 0.000977s
HumanEval_104.py: 0.000352s
HumanEval_105.py: 0.000137s
HumanEval_110.py: 0.000082s
HumanEval_111.py: 0.000315s
HumanEval_112.py: 0.000173s
HumanEval_113.py: 0.000243s
HumanEval_114.py: 0.000350s
HumanEval_116.py: 0.000542s
HumanEval_118.py: 0.000158s
HumanEval_121.py: 0.000124s
HumanEval_123.py: 0.000176s
HumanEval_125.py: 0.000193s
HumanEval_126.py: 0.000853s
HumanEval_128.py: 0.000329s
HumanEval_132.py: 0.000559s
HumanEval_133.py: 0.000313s
HumanEval_134.py: 0.000143s
HumanEval_136.py: 0.000513s
HumanEval_138.py: 0.000025s
HumanEval_142.py: 0.000613s
HumanEval_144.py: 0.000218s
HumanEval_146.py: 0.000119s
HumanEval_147.py: 0.369293s
HumanEval_148.py: 0.000076s
HumanEval_149.py: 0.000252s
HumanEval_150.py: 0.006691s
HumanEval_152.py: 0.000103s
HumanEval_153.py: 0.002691s
HumanEval_155.py: 0.000124s
HumanEval_157.py: 0.000064s
HumanEval_160.py: 0.000323s
HumanEval_163.py: 0.000127s
