HumanEval_0.py: 0.000451s
HumanEval_1.py: 0.000416s
HumanEval_2.py: 0.000018s
HumanEval_3.py: 0.000044s
HumanEval_4.py: 0.000251s
HumanEval_5.py: 0.000049s
HumanEval_7.py: 0.000047s
HumanEval_8.py: 0.000030s
HumanEval_9.py: 0.000103s
HumanEval_10.py: 0.000076s
HumanEval_11.py: 0.000122s
HumanEval_12.py: 0.000090s
HumanEval_13.py: 0.000019s
HumanEval_14.py: 0.000063s
HumanEval_15.py: 0.000069s
HumanEval_16.py: 0.000062s
HumanEval_20.py: 0.000613s
HumanEval_21.py: 0.000123s
HumanEval_22.py: 0.000064s
HumanEval_23.py: 0.000016s
HumanEval_25.py: 0.000300s
HumanEval_27.py: 0.000026s
HumanEval_28.py: 0.000021s
HumanEval_29.py: 0.000042s
HumanEval_30.py: 0.000044s
HumanEval_31.py: 0.009917s
HumanEval_32.py: 0.292031s
HumanEval_33.py: 0.000121s
HumanEval_34.py: 0.000017s
HumanEval_35.py: 0.000017s
HumanEval_37.py: 0.000130s
HumanEval_39.py: 0.024256s
HumanEval_41.py: 0.000030s
HumanEval_42.py: 0.000033s
HumanEval_44.py: 0.000127s
HumanEval_45.py: 0.000011s
HumanEval_46.py: 0.000183s
HumanEval_47.py: 0.000081s
HumanEval_48.py: 0.000026s
HumanEval_49.py: 0.000886s
HumanEval_50.py: 0.069732s
HumanEval_51.py: 0.000218s
HumanEval_52.py: 0.000030s
HumanEval_53.py: 0.005845s
HumanEval_54.py: 0.000056s
HumanEval_55.py: 0.002817s
HumanEval_56.py: 0.000140s
HumanEval_57.py: 0.000087s
HumanEval_58.py: 0.000125s
HumanEval_59.py: 0.000132s
HumanEval_60.py: 0.000046s
HumanEval_61.py: 0.000142s
HumanEval_62.py: 0.000069s
HumanEval_63.py: 0.014274s
HumanEval_64.py: 0.000151s
HumanEval_66.py: 0.000391s
HumanEval_69.py: 0.000858s
HumanEval_71.py: 0.000092s
HumanEval_72.py: 0.000064s
HumanEval_74.py: 0.000130s
HumanEval_78.py: 0.000145s
HumanEval_79.py: 0.000031s
HumanEval_80.py: 0.000117s
HumanEval_81.py: 0.000126s
HumanEval_84.py: 0.000142s
HumanEval_85.py: 0.000085s
HumanEval_86.py: 0.000297s
HumanEval_87.py: 0.000518s
HumanEval_89.py: 0.000461s
HumanEval_90.py: 0.000097s
HumanEval_92.py: 0.000084s
HumanEval_93.py: 0.000483s
HumanEval_95.py: 0.000225s
HumanEval_96.py: 0.001653s
HumanEval_97.py: 0.000057s
HumanEval_98.py: 0.000063s
HumanEval_102.py: 0.000028s
HumanEval_103.py: 0.001024s
HumanEval_104.py: 0.000361s
HumanEval_105.py: 0.000136s
HumanEval_110.py: 0.000082s
HumanEval_111.py: 0.000305s
HumanEval_112.py: 0.000166s
HumanEval_113.py: 0.000247s
HumanEval_114.py: 0.000358s
HumanEval_116.py: 0.000550s
HumanEval_118.py: 0.000157s
HumanEval_121.py: 0.000126s
HumanEval_123.py: 0.000173s
HumanEval_125.py: 0.000187s
HumanEval_126.py: 0.000825s
HumanEval_128.py: 0.000334s
HumanEval_132.py: 0.000553s
HumanEval_133.py: 0.000310s
HumanEval_134.py: 0.000144s
HumanEval_136.py: 0.000515s
HumanEval_138.py: 0.000025s
HumanEval_142.py: 0.000625s
HumanEval_144.py: 0.000216s
HumanEval_146.py: 0.000118s
HumanEval_147.py: 0.366706s
HumanEval_148.py: 0.000078s
HumanEval_149.py: 0.000243s
HumanEval_150.py: 0.006677s
HumanEval_152.py: 0.000104s
HumanEval_153.py: 0.002703s
HumanEval_155.py: 0.000125s
HumanEval_157.py: 0.000062s
HumanEval_160.py: 0.000304s
HumanEval_163.py: 0.000125s
