HumanEval_0.py: 0.000452s
HumanEval_1.py: 0.000423s
HumanEval_2.py: 0.000018s
HumanEval_3.py: 0.000044s
HumanEval_4.py: 0.000243s
HumanEval_5.py: 0.000050s
HumanEval_7.py: 0.000047s
HumanEval_8.py: 0.000030s
HumanEval_9.py: 0.000103s
HumanEval_10.py: 0.000074s
HumanEval_11.py: 0.000123s
HumanEval_12.py: 0.000089s
HumanEval_13.py: 0.000020s
HumanEval_14.py: 0.000067s
HumanEval_15.py: 0.000070s
HumanEval_16.py: 0.000063s
HumanEval_20.py: 0.000615s
HumanEval_21.py: 0.000125s
HumanEval_22.py: 0.000064s
HumanEval_23.py: 0.000015s
HumanEval_25.py: 0.000306s
HumanEval_27.py: 0.000029s
HumanEval_28.py: 0.000020s
HumanEval_29.py: 0.000043s
HumanEval_30.py: 0.000043s
HumanEval_31.py: 0.009989s
HumanEval_32.py: 0.292081s
HumanEval_33.py: 0.000124s
HumanEval_34.py: 0.000017s
HumanEval_35.py: 0.000017s
HumanEval_37.py: 0.000138s
HumanEval_39.py: 0.024186s
HumanEval_41.py: 0.000030s
HumanEval_42.py: 0.000033s
HumanEval_44.py: 0.000126s
HumanEval_45.py: 0.000011s
HumanEval_46.py: 0.000185s
HumanEval_47.py: 0.000080s
HumanEval_48.py: 0.000026s
HumanEval_49.py: 0.000873s
HumanEval_50.py: 0.069228s
HumanEval_51.py: 0.000213s
HumanEval_52.py: 0.000030s
HumanEval_53.py: 0.005753s
HumanEval_54.py: 0.000055s
HumanEval_55.py: 0.002775s
HumanEval_56.py: 0.000145s
HumanEval_57.py: 0.000084s
HumanEval_58.py: 0.000126s
HumanEval_59.py: 0.000133s
HumanEval_60.py: 0.000045s
HumanEval_61.py: 0.000145s
HumanEval_62.py: 0.000067s
HumanEval_63.py: 0.014409s
HumanEval_64.py: 0.000152s
HumanEval_66.py: 0.000398s
HumanEval_69.py: 0.000854s
HumanEval_71.py: 0.000091s
HumanEval_72.py: 0.000066s
HumanEval_74.py: 0.000131s
HumanEval_78.py: 0.000143s
HumanEval_79.py: 0.000031s
HumanEval_80.py: 0.000116s
HumanEval_81.py: 0.000124s
HumanEval_84.py: 0.000145s
HumanEval_85.py: 0.000083s
HumanEval_86.py: 0.000295s
HumanEval_87.py: 0.000520s
HumanEval_89.py: 0.000459s
HumanEval_90.py: 0.000098s
HumanEval_92.py: 0.000084s
HumanEval_93.py: 0.000490s
HumanEval_95.py: 0.000233s
HumanEval_96.py: 0.001694s
HumanEval_97.py: 0.000058s
HumanEval_98.py: 0.000064s
HumanEval_102.py: 0.000027s
HumanEval_103.py: 0.001028s
HumanEval_104.py: 0.000350s
HumanEval_105.py: 0.000137s
HumanEval_110.py: 0.000082s
HumanEval_111.py: 0.000302s
HumanEval_112.py: 0.000164s
HumanEval_113.py: 0.000243s
HumanEval_114.py: 0.000351s
HumanEval_116.py: 0.000535s
HumanEval_118.py: 0.000154s
HumanEval_121.py: 0.000126s
HumanEval_123.py: 0.000174s
HumanEval_125.py: 0.000193s
HumanEval_126.py: 0.000846s
HumanEval_128.py: 0.000327s
HumanEval_132.py: 0.000555s
HumanEval_133.py: 0.000309s
HumanEval_134.py: 0.000139s
HumanEval_136.py: 0.000525s
HumanEval_138.py: 0.000026s
HumanEval_142.py: 0.000620s
HumanEval_144.py: 0.000216s
HumanEval_146.py: 0.000119s
HumanEval_147.py: 0.370851s
HumanEval_148.py: 0.000077s
HumanEval_149.py: 0.000245s
HumanEval_150.py: 0.006742s
HumanEval_152.py: 0.000104s
HumanEval_153.py: 0.002745s
HumanEval_155.py: 0.000124s
HumanEval_157.py: 0.000064s
HumanEval_160.py: 0.000289s
HumanEval_163.py: 0.000126s
