HumanEval_0.py: 0.000454s
HumanEval_1.py: 0.000410s
HumanEval_2.py: 0.000017s
HumanEval_3.py: 0.000044s
HumanEval_4.py: 0.000245s
HumanEval_5.py: 0.000049s
HumanEval_7.py: 0.000046s
HumanEval_8.py: 0.000028s
HumanEval_9.py: 0.000102s
HumanEval_10.py: 0.000074s
HumanEval_11.py: 0.000122s
HumanEval_12.py: 0.000088s
HumanEval_13.py: 0.000019s
HumanEval_14.py: 0.000065s
HumanEval_15.py: 0.000069s
HumanEval_16.py: 0.000063s
HumanEval_20.py: 0.000631s
HumanEval_21.py: 0.000123s
HumanEval_22.py: 0.000063s
HumanEval_23.py: 0.000015s
HumanEval_25.py: 0.000305s
HumanEval_27.py: 0.000026s
HumanEval_28.py: 0.000020s
HumanEval_29.py: 0.000043s
HumanEval_30.py: 0.000044s
HumanEval_31.py: 0.009959s
HumanEval_32.py: 0.293097s
HumanEval_33.py: 0.000123s
HumanEval_34.py: 0.000017s
HumanEval_35.py: 0.000017s
HumanEval_37.py: 0.000135s
HumanEval_39.py: 0.023701s
HumanEval_41.py: 0.000030s
HumanEval_42.py: 0.000032s
HumanEval_44.py: 0.000127s
HumanEval_45.py: 0.000011s
HumanEval_46.py: 0.000182s
HumanEval_47.py: 0.000082s
HumanEval_48.py: 0.000027s
HumanEval_49.py: 0.000868s
HumanEval_50.py: 0.068755s
HumanEval_51.py: 0.000211s
HumanEval_52.py: 0.000031s
HumanEval_53.py: 0.005688s
HumanEval_54.py: 0.000055s
HumanEval_55.py: 0.002860s
HumanEval_56.py: 0.000143s
HumanEval_57.py: 0.000083s
HumanEval_58.py: 0.000129s
HumanEval_59.py: 0.000130s
HumanEval_60.py: 0.000046s
HumanEval_61.py: 0.000140s
HumanEval_62.py: 0.000070s
HumanEval_63.py: 0.014598s
HumanEval_64.py: 0.000151s
HumanEval_66.py: 0.000394s
HumanEval_69.py: 0.000855s
HumanEval_71.py: 0.000092s
HumanEval_72.py: 0.000065s
HumanEval_74.py: 0.000133s
HumanEval_78.py: 0.000143s
HumanEval_79.py: 0.000031s
HumanEval_80.py: 0.000117s
HumanEval_81.py: 0.000122s
HumanEval_84.py: 0.000141s
HumanEval_85.py: 0.000085s
HumanEval_86.py: 0.000295s
HumanEval_87.py: 0.000511s
HumanEval_89.py: 0.000456s
HumanEval_90.py: 0.000099s
HumanEval_92.py: 0.000084s
HumanEval_93.py: 0.000487s
HumanEval_95.py: 0.000226s
HumanEval_96.py: 0.001687s
HumanEval_97.py: 0.000058s
HumanEval_98.py: 0.000063s
HumanEval_102.py: 0.000027s
HumanEval_103.py: 0.001001s
HumanEval_104.py: 0.000355s
HumanEval_105.py: 0.000135s
HumanEval_110.py: 0.000087s
HumanEval_111.py: 0.000304s
HumanEval_112.py: 0.000166s
HumanEval_113.py: 0.000243s
HumanEval_114.py: 0.000351s
HumanEval_116.py: 0.000537s
HumanEval_118.py: 0.000154s
HumanEval_121.py: 0.000126s
HumanEval_123.py: 0.000174s
HumanEval_125.py: 0.000189s
HumanEval_126.py: 0.000820s
HumanEval_128.py: 0.000336s
HumanEval_132.py: 0.000554s
HumanEval_133.py: 0.000312s
HumanEval_134.py: 0.000142s
HumanEval_136.py: 0.000516s
HumanEval_138.py: 0.000025s
HumanEval_142.py: 0.000614s
HumanEval_144.py: 0.000220s
HumanEval_146.py: 0.000119s
HumanEval_147.py: 0.375563s
HumanEval_148.py: 0.000081s
HumanEval_149.py: 0.000237s
HumanEval_150.py: 0.006383s
HumanEval_152.py: 0.000107s
HumanEval_153.py: 0.002568s
HumanEval_155.py: 0.000122s
HumanEval_157.py: 0.000064s
HumanEval_160.py: 0.000309s
HumanEval_163.py: 0.000130s
