HumanEval_0.py: 0.000448s
HumanEval_1.py: 0.000422s
HumanEval_2.py: 0.000030s
HumanEval_3.py: 0.000043s
HumanEval_4.py: 0.000248s
HumanEval_5.py: 0.000049s
HumanEval_7.py: 0.000047s
HumanEval_8.py: 0.000029s
HumanEval_9.py: 0.000104s
HumanEval_10.py: 0.000073s
HumanEval_11.py: 0.000119s
HumanEval_12.py: 0.000085s
HumanEval_13.py: 0.000019s
HumanEval_14.py: 0.000062s
HumanEval_15.py: 0.000070s
HumanEval_16.py: 0.000063s
HumanEval_20.py: 0.000610s
HumanEval_21.py: 0.000126s
HumanEval_22.py: 0.000063s
HumanEval_23.py: 0.000015s
HumanEval_25.py: 0.000310s
HumanEval_27.py: 0.000024s
HumanEval_28.py: 0.000020s
HumanEval_29.py: 0.000044s
HumanEval_30.py: 0.000044s
HumanEval_31.py: 0.009936s
HumanEval_32.py: 0.291922s
HumanEval_33.py: 0.000120s
HumanEval_34.py: 0.000017s
HumanEval_35.py: 0.000017s
HumanEval_37.py: 0.000125s
HumanEval_39.py: 0.023559s
HumanEval_41.py: 0.000031s
HumanEval_42.py: 0.000032s
HumanEval_44.py: 0.000126s
HumanEval_45.py: 0.000011s
HumanEval_46.py: 0.000185s
HumanEval_47.py: 0.000080s
HumanEval_48.py: 0.000027s
HumanEval_49.py: 0.000863s
HumanEval_50.py: 0.070599s
HumanEval_51.py: 0.000217s
HumanEval_52.py: 0.000030s
HumanEval_53.py: 0.005812s
HumanEval_54.py: 0.000056s
HumanEval_55.py: 0.002887s
HumanEval_56.py: 0.000140s
HumanEval_57.py: 0.000083s
HumanEval_58.py: 0.000123s
HumanEval_59.py: 0.000133s
HumanEval_60.py: 0.000045s
HumanEval_61.py: 0.000141s
HumanEval_62.py: 0.000070s
HumanEval_63.py: 0.014353s
HumanEval_64.py: 0.000151s
HumanEval_66.py: 0.000390s
HumanEval_69.py: 0.000860s
HumanEval_71.py: 0.000090s
HumanEval_72.py: 0.000066s
HumanEval_74.py: 0.000130s
HumanEval_78.py: 0.000144s
HumanEval_79.py: 0.000030s
HumanEval_80.py: 0.000116s
HumanEval_81.py: 0.000128s
HumanEval_84.py: 0.000136s
HumanEval_85.py: 0.000085s
HumanEval_86.py: 0.000301s
HumanEval_87.py: 0.000513s
HumanEval_89.py: 0.000457s
HumanEval_90.py: 0.000096s
HumanEval_92.py: 0.000085s
HumanEval_93.py: 0.000483s
HumanEval_95.py: 0.000224s
HumanEval_96.py: 0.001651s
HumanEval_97.py: 0.000057s
HumanEval_98.py: 0.000062s
HumanEval_102.py: 0.000028s
HumanEval_103.py: 0.001007s
HumanEval_104.py: 0.000362s
HumanEval_105.py: 0.000136s
HumanEval_110.py: 0.000083s
HumanEval_111.py: 0.000305s
HumanEval_112.py: 0.000167s
HumanEval_113.py: 0.000249s
HumanEval_114.py: 0.000356s
HumanEval_116.py: 0.000666s
HumanEval_118.py: 0.000157s
HumanEval_121.py: 0.000130s
HumanEval_123.py: 0.000174s
HumanEval_125.py: 0.000190s
HumanEval_126.py: 0.000823s
HumanEval_128.py: 0.000324s
HumanEval_132.py: 0.000548s
HumanEval_133.py: 0.000309s
HumanEval_134.py: 0.000141s
HumanEval_136.py: 0.000525s
HumanEval_138.py: 0.000025s
HumanEval_142.py: 0.000631s
HumanEval_144.py: 0.000217s
HumanEval_146.py: 0.000119s
HumanEval_147.py: 0.371018s
HumanEval_148.py: 0.000077s
HumanEval_149.py: 0.000245s
HumanEval_150.py: 0.006638s
HumanEval_152.py: 0.000104s
HumanEval_153.py: 0.002734s
HumanEval_155.py: 0.000124s
HumanEval_157.py: 0.000063s
HumanEval_160.py: 0.000296s
HumanEval_163.py: 0.000127s
