HumanEval_0.py: 0.000181s
HumanEval_1.py: 0.000226s
HumanEval_2.py: 0.000018s
HumanEval_3.py: 0.000044s
HumanEval_4.py: 0.000147s
HumanEval_5.py: 0.000078s
HumanEval_6.py: 0.000336s
HumanEval_7.py: 0.000046s
HumanEval_8.py: 0.000043s
HumanEval_9.py: 0.000060s
HumanEval_10.py: 0.000059s
HumanEval_11.py: 0.000120s
HumanEval_12.py: 0.000067s
HumanEval_13.py: 0.000027s
HumanEval_14.py: 0.000053s
HumanEval_15.py: 0.000100s
HumanEval_16.py: 0.000060s
HumanEval_17.py: 0.000107s
HumanEval_18.py: 0.000108s
HumanEval_19.py: 0.000203s
HumanEval_20.py: 0.000182s
HumanEval_21.py: 0.000125s
HumanEval_22.py: 0.000039s
HumanEval_23.py: 0.000015s
HumanEval_24.py: 0.000041s
HumanEval_25.py: 0.000224s
HumanEval_26.py: 0.000211s
HumanEval_27.py: 0.000024s
HumanEval_28.py: 0.000021s
HumanEval_29.py: 0.000043s
HumanEval_30.py: 0.000044s
HumanEval_31.py: 0.000146s
HumanEval_33.py: 0.000401s
HumanEval_34.py: 0.000015s
HumanEval_35.py: 0.000017s
HumanEval_36.py: 0.216523s
HumanEval_37.py: 0.000143s
HumanEval_38.py: 0.054294s
HumanEval_39.py: 0.013052s
HumanEval_40.py: 0.000237s
HumanEval_41.py: 0.000013s
HumanEval_42.py: 0.000033s
HumanEval_43.py: 0.000087s
HumanEval_44.py: 0.000266s
HumanEval_45.py: 0.000010s
HumanEval_46.py: 0.000115s
HumanEval_47.py: 0.000067s
HumanEval_48.py: 0.000026s
HumanEval_49.py: 0.000095s
HumanEval_50.py: 0.069805s
HumanEval_51.py: 0.000183s
HumanEval_52.py: 0.000120s
HumanEval_53.py: 0.005881s
HumanEval_54.py: 0.000059s
HumanEval_55.py: 0.000049s
HumanEval_56.py: 0.000157s
HumanEval_57.py: 0.000388s
HumanEval_58.py: 0.000059s
HumanEval_59.py: 0.000084s
HumanEval_60.py: 0.000018s
HumanEval_61.py: 0.000149s
HumanEval_62.py: 0.000078s
HumanEval_63.py: 0.000172s
HumanEval_64.py: 0.000178s
HumanEval_66.py: 0.000303s
HumanEval_67.py: 0.000076s
HumanEval_68.py: 0.000158s
HumanEval_69.py: 0.002100s
HumanEval_70.py: 0.000724s
HumanEval_71.py: 0.000093s
HumanEval_72.py: 0.000045s
HumanEval_73.py: 0.000086s
HumanEval_74.py: 0.000346s
HumanEval_76.py: 0.000053s
HumanEval_77.py: 0.000119s
HumanEval_78.py: 0.000179s
HumanEval_79.py: 0.000031s
HumanEval_80.py: 0.000157s
HumanEval_81.py: 0.000124s
HumanEval_82.py: 0.000142s
HumanEval_84.py: 0.000139s
HumanEval_85.py: 0.000083s
HumanEval_87.py: 0.000482s
HumanEval_88.py: 0.000087s
HumanEval_89.py: 0.000996s
HumanEval_90.py: 0.000099s
HumanEval_92.py: 0.000224s
HumanEval_94.py: 0.000981s
HumanEval_95.py: 0.000400s
HumanEval_96.py: 0.001277s
HumanEval_97.py: 0.000058s
HumanEval_98.py: 0.000154s
HumanEval_99.py: 0.000047s
HumanEval_100.py: 0.000090s
HumanEval_101.py: 0.000254s
HumanEval_102.py: 0.000043s
HumanEval_103.py: 0.000376s
HumanEval_104.py: 0.000340s
HumanEval_105.py: 0.000155s
HumanEval_106.py: 0.000158s
HumanEval_107.py: 0.000962s
HumanEval_109.py: 0.000064s
HumanEval_110.py: 0.000242s
HumanEval_111.py: 0.000647s
HumanEval_112.py: 0.000237s
HumanEval_113.py: 0.000209s
HumanEval_114.py: 0.000438s
HumanEval_115.py: 0.000133s
HumanEval_116.py: 0.000476s
HumanEval_117.py: 0.000682s
HumanEval_118.py: 0.000174s
HumanEval_119.py: 0.000263s
HumanEval_120.py: 0.000143s
HumanEval_122.py: 0.000097s
HumanEval_123.py: 0.000192s
HumanEval_124.py: 0.000208s
HumanEval_125.py: 0.000247s
HumanEval_126.py: 0.000700s
HumanEval_127.py: 0.000155s
HumanEval_128.py: 0.000366s
HumanEval_130.py: 0.000347s
HumanEval_131.py: 0.000142s
HumanEval_133.py: 0.000490s
HumanEval_136.py: 0.000294s
HumanEval_137.py: 0.000163s
HumanEval_138.py: 0.000024s
HumanEval_139.py: 0.000077s
HumanEval_142.py: 0.000342s
HumanEval_143.py: 0.000399s
HumanEval_144.py: 0.000248s
HumanEval_147.py: 0.290361s
HumanEval_148.py: 0.000087s
HumanEval_149.py: 0.000267s
HumanEval_150.py: 0.000157s
HumanEval_151.py: 0.001006s
HumanEval_152.py: 0.000090s
HumanEval_153.py: 0.002033s
HumanEval_154.py: 0.000085s
HumanEval_155.py: 0.000373s
HumanEval_156.py: 0.000325s
HumanEval_157.py: 0.000195s
HumanEval_158.py: 0.001518s
HumanEval_159.py: 0.000049s
HumanEval_161.py: 0.000480s
HumanEval_162.py: 0.000086s
HumanEval_163.py: 0.000162s
