HumanEval_0.py: 0.000178s
HumanEval_1.py: 0.000228s
HumanEval_2.py: 0.000019s
HumanEval_3.py: 0.000044s
HumanEval_4.py: 0.000147s
HumanEval_5.py: 0.000077s
HumanEval_6.py: 0.000332s
HumanEval_7.py: 0.000046s
HumanEval_8.py: 0.000043s
HumanEval_9.py: 0.000061s
HumanEval_10.py: 0.000060s
HumanEval_11.py: 0.000119s
HumanEval_12.py: 0.000068s
HumanEval_13.py: 0.000028s
HumanEval_14.py: 0.000054s
HumanEval_15.py: 0.000098s
HumanEval_16.py: 0.000061s
HumanEval_17.py: 0.000110s
HumanEval_18.py: 0.000108s
HumanEval_19.py: 0.000200s
HumanEval_20.py: 0.000183s
HumanEval_21.py: 0.000126s
HumanEval_22.py: 0.000040s
HumanEval_23.py: 0.000015s
HumanEval_24.py: 0.000041s
HumanEval_25.py: 0.000226s
HumanEval_26.py: 0.000214s
HumanEval_27.py: 0.000025s
HumanEval_28.py: 0.000021s
HumanEval_29.py: 0.000043s
HumanEval_30.py: 0.000044s
HumanEval_31.py: 0.000145s
HumanEval_33.py: 0.000408s
HumanEval_34.py: 0.000016s
HumanEval_35.py: 0.000017s
HumanEval_36.py: 0.217211s
HumanEval_37.py: 0.000148s
HumanEval_38.py: 0.054310s
HumanEval_39.py: 0.013010s
HumanEval_40.py: 0.000238s
HumanEval_41.py: 0.000013s
HumanEval_42.py: 0.000033s
HumanEval_43.py: 0.000087s
HumanEval_44.py: 0.000265s
HumanEval_45.py: 0.000010s
HumanEval_46.py: 0.000120s
HumanEval_47.py: 0.000066s
HumanEval_48.py: 0.000026s
HumanEval_49.py: 0.000095s
HumanEval_50.py: 0.069402s
HumanEval_51.py: 0.000184s
HumanEval_52.py: 0.000118s
HumanEval_53.py: 0.005749s
HumanEval_54.py: 0.000058s
HumanEval_55.py: 0.000049s
HumanEval_56.py: 0.000159s
HumanEval_57.py: 0.000391s
HumanEval_58.py: 0.000058s
HumanEval_59.py: 0.000083s
HumanEval_60.py: 0.000018s
HumanEval_61.py: 0.000152s
HumanEval_62.py: 0.000078s
HumanEval_63.py: 0.000170s
HumanEval_64.py: 0.000188s
HumanEval_66.py: 0.000308s
HumanEval_67.py: 0.000078s
HumanEval_68.py: 0.000158s
HumanEval_69.py: 0.002092s
HumanEval_70.py: 0.000717s
HumanEval_71.py: 0.000093s
HumanEval_72.py: 0.000044s
HumanEval_73.py: 0.000087s
HumanEval_74.py: 0.000351s
HumanEval_76.py: 0.000052s
HumanEval_77.py: 0.000117s
HumanEval_78.py: 0.000176s
HumanEval_79.py: 0.000032s
HumanEval_80.py: 0.000160s
HumanEval_81.py: 0.000124s
HumanEval_82.py: 0.000144s
HumanEval_84.py: 0.000141s
HumanEval_85.py: 0.000081s
HumanEval_87.py: 0.000481s
HumanEval_88.py: 0.000084s
HumanEval_89.py: 0.001004s
HumanEval_90.py: 0.000098s
HumanEval_92.py: 0.000227s
HumanEval_94.py: 0.000981s
HumanEval_95.py: 0.000410s
HumanEval_96.py: 0.001299s
HumanEval_97.py: 0.000057s
HumanEval_98.py: 0.000153s
HumanEval_99.py: 0.000046s
HumanEval_100.py: 0.000092s
HumanEval_101.py: 0.000250s
HumanEval_102.py: 0.000045s
HumanEval_103.py: 0.000375s
HumanEval_104.py: 0.000351s
HumanEval_105.py: 0.000154s
HumanEval_106.py: 0.000160s
HumanEval_107.py: 0.000944s
HumanEval_109.py: 0.000066s
HumanEval_110.py: 0.000249s
HumanEval_111.py: 0.000663s
HumanEval_112.py: 0.000236s
HumanEval_113.py: 0.000212s
HumanEval_114.py: 0.000446s
HumanEval_115.py: 0.000134s
HumanEval_116.py: 0.000481s
HumanEval_117.py: 0.000679s
HumanEval_118.py: 0.000173s
HumanEval_119.py: 0.000265s
HumanEval_120.py: 0.000143s
HumanEval_122.py: 0.000098s
HumanEval_123.py: 0.000192s
HumanEval_124.py: 0.000208s
HumanEval_125.py: 0.000248s
HumanEval_126.py: 0.000699s
HumanEval_127.py: 0.000146s
HumanEval_128.py: 0.000376s
HumanEval_130.py: 0.000346s
HumanEval_131.py: 0.000146s
HumanEval_133.py: 0.000487s
HumanEval_136.py: 0.000297s
HumanEval_137.py: 0.000162s
HumanEval_138.py: 0.000025s
HumanEval_139.py: 0.000077s
HumanEval_142.py: 0.000341s
HumanEval_143.py: 0.000397s
HumanEval_144.py: 0.000245s
HumanEval_147.py: 0.291686s
HumanEval_148.py: 0.000088s
HumanEval_149.py: 0.000264s
HumanEval_150.py: 0.000157s
HumanEval_151.py: 0.000987s
HumanEval_152.py: 0.000087s
HumanEval_153.py: 0.002047s
HumanEval_154.py: 0.000087s
HumanEval_155.py: 0.000374s
HumanEval_156.py: 0.000320s
HumanEval_157.py: 0.000197s
HumanEval_158.py: 0.001498s
HumanEval_159.py: 0.000048s
HumanEval_161.py: 0.000472s
HumanEval_162.py: 0.000082s
HumanEval_163.py: 0.000162s
