HumanEval_0.py: Kernel usage: 6.53%, CPU usage: 209.11%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_1.py: Kernel usage: 6.89%, CPU usage: 220.46%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_2.py: Kernel usage: 4.11%, CPU usage: 131.41%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_3.py: Kernel usage: 5.18%, CPU usage: 165.74%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_4.py: Kernel usage: 12.16%, CPU usage: 389.04%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_5.py: Kernel usage: 6.21%, CPU usage: 198.75%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_7.py: Kernel usage: 6.39%, CPU usage: 204.35%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_8.py: Kernel usage: 4.87%, CPU usage: 155.87%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_9.py: Kernel usage: 6.75%, CPU usage: 216.12%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_10.py: Kernel usage: 6.74%, CPU usage: 215.57%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_11.py: Kernel usage: 10.14%, CPU usage: 324.54%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_12.py: Kernel usage: 9.28%, CPU usage: 296.88%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_13.py: Kernel usage: 4.86%, CPU usage: 155.63%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_14.py: Kernel usage: 6.18%, CPU usage: 197.65%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_15.py: Kernel usage: 7.43%, CPU usage: 237.90%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_16.py: Kernel usage: 6.23%, CPU usage: 199.23%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_20.py: Kernel usage: 6.71%, CPU usage: 214.59%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_21.py: Kernel usage: 7.06%, CPU usage: 225.76%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_22.py: Kernel usage: 8.12%, CPU usage: 259.99%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_23.py: Kernel usage: 5.41%, CPU usage: 173.01%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_25.py: Kernel usage: 6.17%, CPU usage: 197.59%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_27.py: Kernel usage: 6.56%, CPU usage: 209.81%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_28.py: Kernel usage: 5.42%, CPU usage: 173.34%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_29.py: Kernel usage: 8.29%, CPU usage: 265.29%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_30.py: Kernel usage: 6.32%, CPU usage: 202.29%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_31.py: Kernel usage: 6.24%, CPU usage: 199.77%, CPU Runtime: 0.02s, Total Runtime: 0.01s
HumanEval_32.py: Kernel usage: 11.42%, CPU usage: 365.57%, CPU Runtime: 1.12s, Total Runtime: 0.31s
HumanEval_33.py: Kernel usage: 5.62%, CPU usage: 179.73%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_34.py: Kernel usage: 5.65%, CPU usage: 180.93%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_35.py: Kernel usage: 5.05%, CPU usage: 161.65%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_37.py: Kernel usage: 6.44%, CPU usage: 206.14%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_39.py: Kernel usage: 9.32%, CPU usage: 298.16%, CPU Runtime: 0.07s, Total Runtime: 0.03s
HumanEval_41.py: Kernel usage: 5.28%, CPU usage: 169.01%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_42.py: Kernel usage: 6.33%, CPU usage: 202.58%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_44.py: Kernel usage: 5.35%, CPU usage: 171.11%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_45.py: Kernel usage: 4.16%, CPU usage: 133.18%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_46.py: Kernel usage: 6.77%, CPU usage: 216.51%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_47.py: Kernel usage: 6.53%, CPU usage: 208.93%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_48.py: Kernel usage: 4.75%, CPU usage: 151.84%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_49.py: Kernel usage: 6.20%, CPU usage: 198.36%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_50.py: Kernel usage: 11.28%, CPU usage: 361.00%, CPU Runtime: 0.26s, Total Runtime: 0.07s
HumanEval_51.py: Kernel usage: 8.75%, CPU usage: 280.04%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_52.py: Kernel usage: 4.91%, CPU usage: 156.98%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_53.py: Kernel usage: 9.35%, CPU usage: 299.12%, CPU Runtime: 0.02s, Total Runtime: 0.01s
HumanEval_54.py: Kernel usage: 5.52%, CPU usage: 176.67%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_55.py: Kernel usage: 6.24%, CPU usage: 199.65%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_56.py: Kernel usage: 5.83%, CPU usage: 186.66%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_57.py: Kernel usage: 6.65%, CPU usage: 212.72%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_58.py: Kernel usage: 6.19%, CPU usage: 198.22%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_59.py: Kernel usage: 5.98%, CPU usage: 191.40%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_60.py: Kernel usage: 6.66%, CPU usage: 213.03%, CPU Runtime: 0.00s, Total Runtime: 0.00s
