HumanEval_0.py: Kernel usage: 6.63%, CPU usage: 212.31%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_1.py: Kernel usage: 6.90%, CPU usage: 220.81%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_2.py: Kernel usage: 4.20%, CPU usage: 134.27%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_3.py: Kernel usage: 5.24%, CPU usage: 167.59%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_4.py: Kernel usage: 8.93%, CPU usage: 285.86%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_7.py: Kernel usage: 5.83%, CPU usage: 186.55%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_8.py: Kernel usage: 4.83%, CPU usage: 154.69%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_9.py: Kernel usage: 6.77%, CPU usage: 216.55%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_10.py: Kernel usage: 6.70%, CPU usage: 214.34%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_11.py: Kernel usage: 6.59%, CPU usage: 210.95%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_12.py: Kernel usage: 6.48%, CPU usage: 207.33%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_13.py: Kernel usage: 5.24%, CPU usage: 167.76%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_14.py: Kernel usage: 6.22%, CPU usage: 198.90%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_15.py: Kernel usage: 5.79%, CPU usage: 185.42%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_16.py: Kernel usage: 6.91%, CPU usage: 221.07%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_18.py: Kernel usage: 6.51%, CPU usage: 208.33%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_19.py: Kernel usage: 8.02%, CPU usage: 256.71%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_20.py: Kernel usage: 6.75%, CPU usage: 215.96%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_21.py: Kernel usage: 7.04%, CPU usage: 225.23%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_22.py: Kernel usage: 6.49%, CPU usage: 207.52%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_23.py: Kernel usage: 4.91%, CPU usage: 156.96%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_24.py: Kernel usage: 5.92%, CPU usage: 189.35%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_25.py: Kernel usage: 6.18%, CPU usage: 197.63%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_27.py: Kernel usage: 7.06%, CPU usage: 225.94%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_28.py: Kernel usage: 4.85%, CPU usage: 155.28%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_29.py: Kernel usage: 6.63%, CPU usage: 212.14%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_30.py: Kernel usage: 6.42%, CPU usage: 205.39%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_31.py: Kernel usage: 6.24%, CPU usage: 199.76%, CPU Runtime: 0.02s, Total Runtime: 0.01s
HumanEval_32.py: Kernel usage: 11.45%, CPU usage: 366.32%, CPU Runtime: 1.05s, Total Runtime: 0.29s
HumanEval_34.py: Kernel usage: 5.56%, CPU usage: 177.87%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_35.py: Kernel usage: 5.84%, CPU usage: 186.97%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_37.py: Kernel usage: 6.73%, CPU usage: 215.38%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_38.py: Kernel usage: 11.48%, CPU usage: 367.32%, CPU Runtime: 0.20s, Total Runtime: 0.05s
HumanEval_40.py: Kernel usage: 6.65%, CPU usage: 212.66%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_41.py: Kernel usage: 5.23%, CPU usage: 167.52%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_42.py: Kernel usage: 6.30%, CPU usage: 201.49%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_43.py: Kernel usage: 6.44%, CPU usage: 206.13%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_44.py: Kernel usage: 5.35%, CPU usage: 171.22%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_45.py: Kernel usage: 4.24%, CPU usage: 135.70%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_46.py: Kernel usage: 6.77%, CPU usage: 216.55%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_47.py: Kernel usage: 6.53%, CPU usage: 208.90%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_48.py: Kernel usage: 6.36%, CPU usage: 203.44%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_49.py: Kernel usage: 6.19%, CPU usage: 198.21%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_50.py: Kernel usage: 11.27%, CPU usage: 360.55%, CPU Runtime: 0.25s, Total Runtime: 0.07s
HumanEval_51.py: Kernel usage: 8.56%, CPU usage: 273.81%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_52.py: Kernel usage: 4.95%, CPU usage: 158.35%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_53.py: Kernel usage: 9.32%, CPU usage: 298.32%, CPU Runtime: 0.02s, Total Runtime: 0.01s
