HumanEval_0.py: Kernel usage: 9.09%, CPU usage: 290.85%, CPU Runtime: 0.40s, Total Runtime: 0.14s
Mbpp_3.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 10.75s, Total Runtime: 5.37s
HumanEval_4.py: Kernel usage: 7.46%, CPU usage: 238.75%, CPU Runtime: 0.02s, Total Runtime: 0.01s
HumanEval_9.py: Kernel usage: 7.54%, CPU usage: 241.39%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_12.py: Kernel usage: 9.22%, CPU usage: 295.15%, CPU Runtime: 5.55s, Total Runtime: 1.88s
HumanEval_16.py: Kernel usage: 7.50%, CPU usage: 239.96%, CPU Runtime: 0.36s, Total Runtime: 0.15s
Mbpp_19.py: Kernel usage: 5.40%, CPU usage: 172.79%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_20.py: Kernel usage: 6.32%, CPU usage: 202.39%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_24.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 1.73s, Total Runtime: 0.86s
HumanEval_31.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 0.38s, Total Runtime: 0.19s
HumanEval_34.py: Kernel usage: 6.63%, CPU usage: 212.27%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_37.py: Kernel usage: 7.52%, CPU usage: 240.63%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_49.py: Kernel usage: 6.26%, CPU usage: 200.39%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_51.py: Kernel usage: 7.51%, CPU usage: 240.21%, CPU Runtime: 1.34s, Total Runtime: 0.56s
HumanEval_58.py: Kernel usage: 6.28%, CPU usage: 200.92%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_62.py: Kernel usage: 5.56%, CPU usage: 177.94%, CPU Runtime: 0.03s, Total Runtime: 0.02s
HumanEval_74.py: Kernel usage: 7.45%, CPU usage: 238.24%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_75.py: Kernel usage: 8.41%, CPU usage: 269.26%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_85.py: Kernel usage: 6.04%, CPU usage: 193.28%, CPU Runtime: 0.04s, Total Runtime: 0.02s
HumanEval_86.py: Kernel usage: 9.04%, CPU usage: 289.41%, CPU Runtime: 1.30s, Total Runtime: 0.45s
HumanEval_87.py: Kernel usage: 5.79%, CPU usage: 185.26%, CPU Runtime: 0.03s, Total Runtime: 0.02s
Mbpp_88.py: Kernel usage: 6.09%, CPU usage: 194.78%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_89.py: Kernel usage: 7.38%, CPU usage: 236.31%, CPU Runtime: 3.83s, Total Runtime: 1.62s
HumanEval_90.py: Kernel usage: 6.21%, CPU usage: 198.58%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_90.py: Kernel usage: 7.46%, CPU usage: 238.69%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_94.py: Kernel usage: 5.96%, CPU usage: 190.57%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_97.py: Kernel usage: 7.30%, CPU usage: 233.73%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_106.py: Kernel usage: 7.50%, CPU usage: 240.16%, CPU Runtime: 0.04s, Total Runtime: 0.02s
Mbpp_108.py: Kernel usage: 9.49%, CPU usage: 303.76%, CPU Runtime: 0.02s, Total Runtime: 0.01s
HumanEval_113.py: Kernel usage: 11.26%, CPU usage: 360.20%, CPU Runtime: 8.87s, Total Runtime: 2.46s
HumanEval_120.py: Kernel usage: 8.94%, CPU usage: 286.00%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_121.py: Kernel usage: 6.20%, CPU usage: 198.43%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_123.py: Kernel usage: 9.37%, CPU usage: 299.97%, CPU Runtime: 0.73s, Total Runtime: 0.24s
Mbpp_128.py: Kernel usage: 7.75%, CPU usage: 248.05%, CPU Runtime: 0.25s, Total Runtime: 0.10s
Mbpp_129.py: Kernel usage: 3.22%, CPU usage: 102.97%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_130.py: Kernel usage: 6.12%, CPU usage: 195.90%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_137.py: Kernel usage: 6.01%, CPU usage: 192.30%, CPU Runtime: 0.15s, Total Runtime: 0.08s
Mbpp_140.py: Kernel usage: 8.69%, CPU usage: 278.19%, CPU Runtime: 5.60s, Total Runtime: 2.01s
Mbpp_141.py: Kernel usage: 7.60%, CPU usage: 243.33%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_149.py: Kernel usage: 9.92%, CPU usage: 317.38%, CPU Runtime: 0.25s, Total Runtime: 0.08s
Mbpp_166.py: Kernel usage: 6.25%, CPU usage: 200.12%, CPU Runtime: 0.17s, Total Runtime: 0.09s
Mbpp_170.py: Kernel usage: 5.54%, CPU usage: 177.21%, CPU Runtime: 0.03s, Total Runtime: 0.02s
Mbpp_226.py: Kernel usage: 6.44%, CPU usage: 206.17%, CPU Runtime: 0.41s, Total Runtime: 0.20s
Mbpp_230.py: Kernel usage: 6.25%, CPU usage: 200.01%, CPU Runtime: 0.05s, Total Runtime: 0.03s
Mbpp_239.py: Kernel usage: 6.20%, CPU usage: 198.55%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_240.py: Kernel usage: 4.50%, CPU usage: 143.98%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_251.py: Kernel usage: 7.55%, CPU usage: 241.75%, CPU Runtime: 0.04s, Total Runtime: 0.02s
Mbpp_256.py: Kernel usage: 9.37%, CPU usage: 299.77%, CPU Runtime: 5.05s, Total Runtime: 1.68s
Mbpp_265.py: Kernel usage: 7.10%, CPU usage: 227.08%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_281.py: Kernel usage: 6.03%, CPU usage: 193.09%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_296.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 6.91s, Total Runtime: 3.46s
Mbpp_308.py: Kernel usage: 8.01%, CPU usage: 256.38%, CPU Runtime: 0.14s, Total Runtime: 0.06s
Mbpp_392.py: Kernel usage: 6.95%, CPU usage: 222.38%, CPU Runtime: 0.51s, Total Runtime: 0.23s
