HumanEval_0.py: Kernel usage: 9.09%, CPU usage: 290.75%, CPU Runtime: 0.40s, Total Runtime: 0.14s
Mbpp_3.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 10.92s, Total Runtime: 5.46s
HumanEval_4.py: Kernel usage: 7.45%, CPU usage: 238.48%, CPU Runtime: 0.02s, Total Runtime: 0.01s
HumanEval_9.py: Kernel usage: 7.54%, CPU usage: 241.20%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_12.py: Kernel usage: 9.22%, CPU usage: 294.95%, CPU Runtime: 5.66s, Total Runtime: 1.92s
HumanEval_16.py: Kernel usage: 7.50%, CPU usage: 240.06%, CPU Runtime: 0.36s, Total Runtime: 0.15s
Mbpp_19.py: Kernel usage: 5.36%, CPU usage: 171.37%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_20.py: Kernel usage: 6.32%, CPU usage: 202.08%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_24.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 1.78s, Total Runtime: 0.89s
HumanEval_31.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 0.36s, Total Runtime: 0.18s
HumanEval_34.py: Kernel usage: 6.63%, CPU usage: 212.06%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_37.py: Kernel usage: 7.54%, CPU usage: 241.24%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_49.py: Kernel usage: 6.26%, CPU usage: 200.42%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_51.py: Kernel usage: 7.51%, CPU usage: 240.44%, CPU Runtime: 1.34s, Total Runtime: 0.56s
HumanEval_58.py: Kernel usage: 6.28%, CPU usage: 200.89%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_62.py: Kernel usage: 5.55%, CPU usage: 177.45%, CPU Runtime: 0.03s, Total Runtime: 0.02s
HumanEval_74.py: Kernel usage: 7.44%, CPU usage: 238.08%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_75.py: Kernel usage: 8.39%, CPU usage: 268.59%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_85.py: Kernel usage: 6.05%, CPU usage: 193.53%, CPU Runtime: 0.04s, Total Runtime: 0.02s
HumanEval_86.py: Kernel usage: 9.04%, CPU usage: 289.16%, CPU Runtime: 1.30s, Total Runtime: 0.45s
HumanEval_87.py: Kernel usage: 5.79%, CPU usage: 185.22%, CPU Runtime: 0.03s, Total Runtime: 0.01s
Mbpp_88.py: Kernel usage: 6.09%, CPU usage: 194.94%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_89.py: Kernel usage: 7.38%, CPU usage: 236.16%, CPU Runtime: 3.88s, Total Runtime: 1.64s
HumanEval_90.py: Kernel usage: 6.21%, CPU usage: 198.72%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_90.py: Kernel usage: 7.42%, CPU usage: 237.59%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_94.py: Kernel usage: 5.95%, CPU usage: 190.56%, CPU Runtime: 0.00s, Total Runtime: 0.00s
