HumanEval_0.py: Kernel usage: 9.07%, CPU usage: 290.24%, CPU Runtime: 0.38s, Total Runtime: 0.13s
Mbpp_3.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 10.96s, Total Runtime: 5.48s
HumanEval_4.py: Kernel usage: 7.44%, CPU usage: 238.14%, CPU Runtime: 0.02s, Total Runtime: 0.01s
HumanEval_9.py: Kernel usage: 7.53%, CPU usage: 240.99%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_12.py: Kernel usage: 9.22%, CPU usage: 295.02%, CPU Runtime: 5.21s, Total Runtime: 1.77s
HumanEval_16.py: Kernel usage: 7.49%, CPU usage: 239.73%, CPU Runtime: 0.33s, Total Runtime: 0.14s
Mbpp_19.py: Kernel usage: 5.42%, CPU usage: 173.44%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_20.py: Kernel usage: 6.33%, CPU usage: 202.68%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_24.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 1.74s, Total Runtime: 0.87s
HumanEval_31.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 0.37s, Total Runtime: 0.19s
HumanEval_34.py: Kernel usage: 6.63%, CPU usage: 212.29%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_37.py: Kernel usage: 7.53%, CPU usage: 241.04%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_49.py: Kernel usage: 6.26%, CPU usage: 200.38%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_51.py: Kernel usage: 7.51%, CPU usage: 240.47%, CPU Runtime: 1.36s, Total Runtime: 0.57s
HumanEval_58.py: Kernel usage: 6.28%, CPU usage: 200.94%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_62.py: Kernel usage: 5.57%, CPU usage: 178.16%, CPU Runtime: 0.03s, Total Runtime: 0.02s
HumanEval_74.py: Kernel usage: 7.44%, CPU usage: 237.94%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_75.py: Kernel usage: 8.41%, CPU usage: 269.21%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_85.py: Kernel usage: 6.05%, CPU usage: 193.67%, CPU Runtime: 0.04s, Total Runtime: 0.02s
HumanEval_86.py: Kernel usage: 9.04%, CPU usage: 289.39%, CPU Runtime: 1.31s, Total Runtime: 0.45s
HumanEval_87.py: Kernel usage: 5.79%, CPU usage: 185.14%, CPU Runtime: 0.03s, Total Runtime: 0.02s
Mbpp_88.py: Kernel usage: 6.09%, CPU usage: 194.86%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_89.py: Kernel usage: 7.38%, CPU usage: 236.21%, CPU Runtime: 3.92s, Total Runtime: 1.66s
HumanEval_90.py: Kernel usage: 6.21%, CPU usage: 198.58%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_90.py: Kernel usage: 7.42%, CPU usage: 237.32%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_94.py: Kernel usage: 5.95%, CPU usage: 190.26%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_97.py: Kernel usage: 7.34%, CPU usage: 235.01%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_106.py: Kernel usage: 7.50%, CPU usage: 239.85%, CPU Runtime: 0.04s, Total Runtime: 0.02s
Mbpp_108.py: Kernel usage: 9.52%, CPU usage: 304.49%, CPU Runtime: 0.02s, Total Runtime: 0.01s
HumanEval_113.py: Kernel usage: 11.26%, CPU usage: 360.30%, CPU Runtime: 9.13s, Total Runtime: 2.53s
HumanEval_120.py: Kernel usage: 8.93%, CPU usage: 285.91%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_121.py: Kernel usage: 6.18%, CPU usage: 197.88%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_123.py: Kernel usage: 9.37%, CPU usage: 299.97%, CPU Runtime: 0.68s, Total Runtime: 0.23s
Mbpp_128.py: Kernel usage: 7.73%, CPU usage: 247.28%, CPU Runtime: 0.24s, Total Runtime: 0.10s
Mbpp_129.py: Kernel usage: 3.22%, CPU usage: 102.97%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_130.py: Kernel usage: 6.13%, CPU usage: 196.05%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_137.py: Kernel usage: 6.00%, CPU usage: 192.06%, CPU Runtime: 0.14s, Total Runtime: 0.07s
Mbpp_140.py: Kernel usage: 8.69%, CPU usage: 278.05%, CPU Runtime: 5.45s, Total Runtime: 1.96s
Mbpp_141.py: Kernel usage: 7.61%, CPU usage: 243.65%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_149.py: Kernel usage: 9.93%, CPU usage: 317.71%, CPU Runtime: 0.24s, Total Runtime: 0.08s
Mbpp_166.py: Kernel usage: 6.25%, CPU usage: 200.12%, CPU Runtime: 0.16s, Total Runtime: 0.08s
Mbpp_170.py: Kernel usage: 5.51%, CPU usage: 176.27%, CPU Runtime: 0.03s, Total Runtime: 0.02s
Mbpp_226.py: Kernel usage: 6.45%, CPU usage: 206.34%, CPU Runtime: 0.39s, Total Runtime: 0.19s
Mbpp_230.py: Kernel usage: 6.25%, CPU usage: 200.08%, CPU Runtime: 0.05s, Total Runtime: 0.02s
Mbpp_239.py: Kernel usage: 6.21%, CPU usage: 198.86%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_240.py: Kernel usage: 4.49%, CPU usage: 143.81%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_251.py: Kernel usage: 7.56%, CPU usage: 242.07%, CPU Runtime: 0.04s, Total Runtime: 0.02s
Mbpp_256.py: Kernel usage: 9.37%, CPU usage: 299.78%, CPU Runtime: 5.08s, Total Runtime: 1.70s
Mbpp_265.py: Kernel usage: 7.05%, CPU usage: 225.65%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_281.py: Kernel usage: 6.03%, CPU usage: 193.04%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_296.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 7.02s, Total Runtime: 3.51s
Mbpp_308.py: Kernel usage: 8.00%, CPU usage: 256.12%, CPU Runtime: 0.14s, Total Runtime: 0.06s
Mbpp_392.py: Kernel usage: 6.95%, CPU usage: 222.54%, CPU Runtime: 0.51s, Total Runtime: 0.23s
Mbpp_395.py: Kernel usage: 6.25%, CPU usage: 200.13%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_405.py: Kernel usage: 6.35%, CPU usage: 203.25%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_414.py: Kernel usage: 5.17%, CPU usage: 165.50%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_421.py: Kernel usage: 6.25%, CPU usage: 200.02%, CPU Runtime: 0.07s, Total Runtime: 0.04s
Mbpp_424.py: Kernel usage: 7.52%, CPU usage: 240.69%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_425.py: Kernel usage: 4.50%, CPU usage: 143.89%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_428.py: Kernel usage: 6.25%, CPU usage: 199.87%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_433.py: Kernel usage: 5.57%, CPU usage: 178.12%, CPU Runtime: 0.04s, Total Runtime: 0.02s
Mbpp_437.py: Kernel usage: 6.26%, CPU usage: 200.32%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_446.py: Kernel usage: 6.24%, CPU usage: 199.59%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_451.py: Kernel usage: 12.50%, CPU usage: 399.84%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_456.py: Kernel usage: 6.25%, CPU usage: 199.97%, CPU Runtime: 0.03s, Total Runtime: 0.01s
Mbpp_460.py: Kernel usage: 3.14%, CPU usage: 100.47%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_474.py: Kernel usage: 6.25%, CPU usage: 200.05%, CPU Runtime: 0.03s, Total Runtime: 0.01s
Mbpp_476.py: Kernel usage: 7.62%, CPU usage: 243.69%, CPU Runtime: 0.04s, Total Runtime: 0.01s
Mbpp_477.py: Kernel usage: 9.37%, CPU usage: 299.68%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_572.py: Kernel usage: 9.37%, CPU usage: 299.78%, CPU Runtime: 3.03s, Total Runtime: 1.01s
Mbpp_578.py: Kernel usage: 7.41%, CPU usage: 237.12%, CPU Runtime: 0.06s, Total Runtime: 0.02s
Mbpp_586.py: Kernel usage: 4.80%, CPU usage: 153.71%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_587.py: Kernel usage: 4.03%, CPU usage: 128.85%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_588.py: Kernel usage: 9.16%, CPU usage: 293.08%, CPU Runtime: 0.39s, Total Runtime: 0.13s
Mbpp_597.py: Kernel usage: 5.31%, CPU usage: 169.98%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_604.py: Kernel usage: 7.97%, CPU usage: 254.91%, CPU Runtime: 0.04s, Total Runtime: 0.02s
Mbpp_610.py: Kernel usage: 3.24%, CPU usage: 103.67%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_611.py: Kernel usage: 3.16%, CPU usage: 101.25%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_631.py: Kernel usage: 9.39%, CPU usage: 300.33%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_632.py: Kernel usage: 6.06%, CPU usage: 193.93%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_633.py: Kernel usage: 6.25%, CPU usage: 200.02%, CPU Runtime: 0.03s, Total Runtime: 0.01s
Mbpp_644.py: Kernel usage: 4.64%, CPU usage: 148.39%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_720.py: Kernel usage: 2.35%, CPU usage: 75.23%, CPU Runtime: 0.01s, Total Runtime: 0.01s
