HumanEval_0.py: Kernel usage: 9.08%, CPU usage: 290.48%, CPU Runtime: 0.41s, Total Runtime: 0.14s
Mbpp_3.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 11.13s, Total Runtime: 5.57s
HumanEval_4.py: Kernel usage: 7.46%, CPU usage: 238.85%, CPU Runtime: 0.02s, Total Runtime: 0.01s
HumanEval_9.py: Kernel usage: 7.54%, CPU usage: 241.26%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_12.py: Kernel usage: 9.22%, CPU usage: 295.05%, CPU Runtime: 5.22s, Total Runtime: 1.77s
HumanEval_16.py: Kernel usage: 7.50%, CPU usage: 239.86%, CPU Runtime: 0.34s, Total Runtime: 0.14s
Mbpp_19.py: Kernel usage: 5.43%, CPU usage: 173.85%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_20.py: Kernel usage: 6.32%, CPU usage: 202.32%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_24.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 1.76s, Total Runtime: 0.88s
HumanEval_31.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 0.38s, Total Runtime: 0.19s
HumanEval_34.py: Kernel usage: 6.65%, CPU usage: 212.74%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_37.py: Kernel usage: 7.52%, CPU usage: 240.55%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_49.py: Kernel usage: 6.26%, CPU usage: 200.35%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_51.py: Kernel usage: 7.51%, CPU usage: 240.31%, CPU Runtime: 1.36s, Total Runtime: 0.57s
HumanEval_58.py: Kernel usage: 6.28%, CPU usage: 200.93%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_62.py: Kernel usage: 5.57%, CPU usage: 178.16%, CPU Runtime: 0.03s, Total Runtime: 0.02s
HumanEval_74.py: Kernel usage: 7.45%, CPU usage: 238.52%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_75.py: Kernel usage: 8.39%, CPU usage: 268.57%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_85.py: Kernel usage: 6.05%, CPU usage: 193.68%, CPU Runtime: 0.04s, Total Runtime: 0.02s
HumanEval_86.py: Kernel usage: 9.04%, CPU usage: 289.30%, CPU Runtime: 1.32s, Total Runtime: 0.46s
HumanEval_87.py: Kernel usage: 5.79%, CPU usage: 185.29%, CPU Runtime: 0.03s, Total Runtime: 0.02s
Mbpp_88.py: Kernel usage: 6.09%, CPU usage: 194.84%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_89.py: Kernel usage: 7.38%, CPU usage: 236.30%, CPU Runtime: 3.91s, Total Runtime: 1.65s
HumanEval_90.py: Kernel usage: 6.20%, CPU usage: 198.49%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_90.py: Kernel usage: 7.42%, CPU usage: 237.35%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_94.py: Kernel usage: 5.96%, CPU usage: 190.73%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_97.py: Kernel usage: 7.32%, CPU usage: 234.32%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_106.py: Kernel usage: 7.51%, CPU usage: 240.21%, CPU Runtime: 0.04s, Total Runtime: 0.02s
Mbpp_108.py: Kernel usage: 9.49%, CPU usage: 303.76%, CPU Runtime: 0.02s, Total Runtime: 0.01s
HumanEval_113.py: Kernel usage: 11.25%, CPU usage: 360.15%, CPU Runtime: 8.55s, Total Runtime: 2.37s
HumanEval_120.py: Kernel usage: 8.71%, CPU usage: 278.68%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_121.py: Kernel usage: 6.20%, CPU usage: 198.30%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_123.py: Kernel usage: 9.37%, CPU usage: 299.96%, CPU Runtime: 0.68s, Total Runtime: 0.23s
Mbpp_128.py: Kernel usage: 7.75%, CPU usage: 247.97%, CPU Runtime: 0.23s, Total Runtime: 0.09s
Mbpp_129.py: Kernel usage: 3.22%, CPU usage: 102.95%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_130.py: Kernel usage: 6.12%, CPU usage: 195.74%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_137.py: Kernel usage: 6.00%, CPU usage: 192.10%, CPU Runtime: 0.14s, Total Runtime: 0.07s
Mbpp_140.py: Kernel usage: 8.70%, CPU usage: 278.27%, CPU Runtime: 5.71s, Total Runtime: 2.05s
Mbpp_141.py: Kernel usage: 7.62%, CPU usage: 243.88%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_149.py: Kernel usage: 9.91%, CPU usage: 317.17%, CPU Runtime: 0.26s, Total Runtime: 0.08s
Mbpp_166.py: Kernel usage: 6.25%, CPU usage: 200.13%, CPU Runtime: 0.18s, Total Runtime: 0.09s
Mbpp_170.py: Kernel usage: 5.53%, CPU usage: 177.06%, CPU Runtime: 0.03s, Total Runtime: 0.02s
Mbpp_226.py: Kernel usage: 6.44%, CPU usage: 206.18%, CPU Runtime: 0.42s, Total Runtime: 0.20s
Mbpp_230.py: Kernel usage: 6.25%, CPU usage: 200.02%, CPU Runtime: 0.05s, Total Runtime: 0.03s
Mbpp_239.py: Kernel usage: 6.23%, CPU usage: 199.32%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_240.py: Kernel usage: 4.49%, CPU usage: 143.54%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_251.py: Kernel usage: 7.56%, CPU usage: 241.89%, CPU Runtime: 0.04s, Total Runtime: 0.02s
Mbpp_256.py: Kernel usage: 9.37%, CPU usage: 299.78%, CPU Runtime: 5.25s, Total Runtime: 1.75s
Mbpp_265.py: Kernel usage: 7.07%, CPU usage: 226.27%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_281.py: Kernel usage: 6.04%, CPU usage: 193.17%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_296.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 6.68s, Total Runtime: 3.34s
Mbpp_308.py: Kernel usage: 8.02%, CPU usage: 256.54%, CPU Runtime: 0.14s, Total Runtime: 0.05s
Mbpp_392.py: Kernel usage: 6.95%, CPU usage: 222.56%, CPU Runtime: 0.48s, Total Runtime: 0.22s
Mbpp_395.py: Kernel usage: 6.25%, CPU usage: 200.15%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_405.py: Kernel usage: 6.35%, CPU usage: 203.29%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_414.py: Kernel usage: 5.14%, CPU usage: 164.56%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_421.py: Kernel usage: 6.25%, CPU usage: 200.01%, CPU Runtime: 0.07s, Total Runtime: 0.03s
Mbpp_424.py: Kernel usage: 7.51%, CPU usage: 240.22%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_425.py: Kernel usage: 4.49%, CPU usage: 143.62%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_428.py: Kernel usage: 6.24%, CPU usage: 199.84%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_433.py: Kernel usage: 5.59%, CPU usage: 178.94%, CPU Runtime: 0.03s, Total Runtime: 0.02s
Mbpp_437.py: Kernel usage: 6.26%, CPU usage: 200.27%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_446.py: Kernel usage: 6.24%, CPU usage: 199.74%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_451.py: Kernel usage: 12.50%, CPU usage: 399.87%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_456.py: Kernel usage: 6.24%, CPU usage: 199.63%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_460.py: Kernel usage: 3.14%, CPU usage: 100.33%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_474.py: Kernel usage: 6.25%, CPU usage: 200.03%, CPU Runtime: 0.03s, Total Runtime: 0.01s
Mbpp_476.py: Kernel usage: 7.62%, CPU usage: 244.00%, CPU Runtime: 0.03s, Total Runtime: 0.01s
Mbpp_477.py: Kernel usage: 9.37%, CPU usage: 299.68%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_572.py: Kernel usage: 9.37%, CPU usage: 299.78%, CPU Runtime: 3.26s, Total Runtime: 1.09s
Mbpp_578.py: Kernel usage: 7.39%, CPU usage: 236.34%, CPU Runtime: 0.06s, Total Runtime: 0.03s
Mbpp_586.py: Kernel usage: 4.81%, CPU usage: 153.92%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_587.py: Kernel usage: 4.04%, CPU usage: 129.20%, CPU Runtime: 0.00s, Total Runtime: 0.00s
