Mbpp_3.py: Kernel usage: 6.23%, CPU usage: 199.30%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_4.py: Kernel usage: 11.32%, CPU usage: 362.17%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_9.py: Kernel usage: 7.45%, CPU usage: 238.42%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_19.py: Kernel usage: 5.48%, CPU usage: 175.48%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_24.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 2.18s, Total Runtime: 1.09s
HumanEval_31.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 1.88s, Total Runtime: 0.94s
HumanEval_34.py: Kernel usage: 6.28%, CPU usage: 200.95%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_51.py: Kernel usage: 10.33%, CPU usage: 330.49%, CPU Runtime: 1.13s, Total Runtime: 0.34s
HumanEval_58.py: Kernel usage: 6.33%, CPU usage: 202.46%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_62.py: Kernel usage: 6.40%, CPU usage: 204.66%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_75.py: Kernel usage: 11.16%, CPU usage: 357.23%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_88.py: Kernel usage: 6.10%, CPU usage: 195.12%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_90.py: Kernel usage: 7.08%, CPU usage: 226.65%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_94.py: Kernel usage: 10.35%, CPU usage: 331.24%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_96.py: Kernel usage: 9.37%, CPU usage: 299.98%, CPU Runtime: 0.10s, Total Runtime: 0.03s
Mbpp_97.py: Kernel usage: 7.07%, CPU usage: 226.14%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_106.py: Kernel usage: 5.25%, CPU usage: 168.03%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_108.py: Kernel usage: 9.20%, CPU usage: 294.53%, CPU Runtime: 0.02s, Total Runtime: 0.01s
HumanEval_121.py: Kernel usage: 9.16%, CPU usage: 292.98%, CPU Runtime: 0.03s, Total Runtime: 0.01s
Mbpp_123.py: Kernel usage: 9.35%, CPU usage: 299.16%, CPU Runtime: 0.95s, Total Runtime: 0.32s
Mbpp_128.py: Kernel usage: 9.89%, CPU usage: 316.47%, CPU Runtime: 0.27s, Total Runtime: 0.09s
Mbpp_130.py: Kernel usage: 8.49%, CPU usage: 271.62%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_137.py: Kernel usage: 5.80%, CPU usage: 185.47%, CPU Runtime: 0.18s, Total Runtime: 0.10s
Mbpp_140.py: Kernel usage: 5.81%, CPU usage: 185.98%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_141.py: Kernel usage: 7.31%, CPU usage: 233.83%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_149.py: Kernel usage: 8.32%, CPU usage: 266.30%, CPU Runtime: 0.11s, Total Runtime: 0.04s
Mbpp_166.py: Kernel usage: 6.25%, CPU usage: 200.05%, CPU Runtime: 0.22s, Total Runtime: 0.11s
