Mbpp_3.py: Kernel usage: 6.23%, CPU usage: 199.32%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_4.py: Kernel usage: 11.35%, CPU usage: 363.17%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_9.py: Kernel usage: 7.41%, CPU usage: 237.13%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_19.py: Kernel usage: 5.45%, CPU usage: 174.44%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_24.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 2.51s, Total Runtime: 1.26s
HumanEval_31.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 2.09s, Total Runtime: 1.04s
HumanEval_34.py: Kernel usage: 6.25%, CPU usage: 199.88%, CPU Runtime: 0.01s, Total Runtime: 0.01s
HumanEval_51.py: Kernel usage: 10.34%, CPU usage: 331.03%, CPU Runtime: 1.28s, Total Runtime: 0.39s
HumanEval_58.py: Kernel usage: 6.31%, CPU usage: 201.93%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_62.py: Kernel usage: 6.57%, CPU usage: 210.15%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_75.py: Kernel usage: 11.17%, CPU usage: 357.33%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_88.py: Kernel usage: 6.09%, CPU usage: 194.75%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_90.py: Kernel usage: 7.10%, CPU usage: 227.18%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_94.py: Kernel usage: 10.34%, CPU usage: 330.74%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_96.py: Kernel usage: 9.37%, CPU usage: 299.96%, CPU Runtime: 0.11s, Total Runtime: 0.04s
Mbpp_97.py: Kernel usage: 7.09%, CPU usage: 227.02%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_106.py: Kernel usage: 5.21%, CPU usage: 166.72%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_108.py: Kernel usage: 9.12%, CPU usage: 291.80%, CPU Runtime: 0.02s, Total Runtime: 0.01s
HumanEval_121.py: Kernel usage: 9.10%, CPU usage: 291.21%, CPU Runtime: 0.03s, Total Runtime: 0.01s
Mbpp_123.py: Kernel usage: 9.35%, CPU usage: 299.11%, CPU Runtime: 1.03s, Total Runtime: 0.34s
Mbpp_128.py: Kernel usage: 9.92%, CPU usage: 317.33%, CPU Runtime: 0.30s, Total Runtime: 0.09s
Mbpp_130.py: Kernel usage: 8.50%, CPU usage: 271.85%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_137.py: Kernel usage: 5.81%, CPU usage: 185.77%, CPU Runtime: 0.20s, Total Runtime: 0.11s
Mbpp_140.py: Kernel usage: 5.72%, CPU usage: 183.04%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_141.py: Kernel usage: 7.29%, CPU usage: 233.17%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_149.py: Kernel usage: 8.22%, CPU usage: 262.98%, CPU Runtime: 0.14s, Total Runtime: 0.05s
Mbpp_166.py: Kernel usage: 6.25%, CPU usage: 200.04%, CPU Runtime: 0.25s, Total Runtime: 0.12s
Mbpp_170.py: Kernel usage: 5.58%, CPU usage: 178.53%, CPU Runtime: 0.06s, Total Runtime: 0.03s
Mbpp_226.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 0.63s, Total Runtime: 0.31s
