Mbpp_3.py: Kernel usage: 6.23%, CPU usage: 199.47%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_4.py: Kernel usage: 11.33%, CPU usage: 362.54%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_9.py: Kernel usage: 7.41%, CPU usage: 236.96%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_19.py: Kernel usage: 5.48%, CPU usage: 175.29%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_24.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 2.35s, Total Runtime: 1.18s
HumanEval_31.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 1.99s, Total Runtime: 1.00s
HumanEval_34.py: Kernel usage: 6.24%, CPU usage: 199.64%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_51.py: Kernel usage: 10.32%, CPU usage: 330.33%, CPU Runtime: 1.27s, Total Runtime: 0.38s
HumanEval_58.py: Kernel usage: 6.26%, CPU usage: 200.37%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_62.py: Kernel usage: 6.36%, CPU usage: 203.39%, CPU Runtime: 0.03s, Total Runtime: 0.01s
Mbpp_75.py: Kernel usage: 11.15%, CPU usage: 356.92%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_88.py: Kernel usage: 6.08%, CPU usage: 194.50%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_90.py: Kernel usage: 7.14%, CPU usage: 228.50%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_94.py: Kernel usage: 10.32%, CPU usage: 330.15%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_96.py: Kernel usage: 9.37%, CPU usage: 299.96%, CPU Runtime: 0.12s, Total Runtime: 0.04s
Mbpp_97.py: Kernel usage: 7.05%, CPU usage: 225.70%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_106.py: Kernel usage: 5.22%, CPU usage: 166.96%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_108.py: Kernel usage: 9.17%, CPU usage: 293.51%, CPU Runtime: 0.02s, Total Runtime: 0.01s
HumanEval_121.py: Kernel usage: 9.09%, CPU usage: 290.79%, CPU Runtime: 0.03s, Total Runtime: 0.01s
Mbpp_123.py: Kernel usage: 9.35%, CPU usage: 299.07%, CPU Runtime: 1.07s, Total Runtime: 0.36s
Mbpp_128.py: Kernel usage: 9.89%, CPU usage: 316.44%, CPU Runtime: 0.29s, Total Runtime: 0.09s
Mbpp_130.py: Kernel usage: 8.45%, CPU usage: 270.27%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_137.py: Kernel usage: 5.82%, CPU usage: 186.20%, CPU Runtime: 0.20s, Total Runtime: 0.10s
Mbpp_140.py: Kernel usage: 5.74%, CPU usage: 183.58%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_141.py: Kernel usage: 7.29%, CPU usage: 233.43%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_149.py: Kernel usage: 8.22%, CPU usage: 263.12%, CPU Runtime: 0.14s, Total Runtime: 0.05s
Mbpp_166.py: Kernel usage: 6.25%, CPU usage: 200.05%, CPU Runtime: 0.26s, Total Runtime: 0.13s
Mbpp_170.py: Kernel usage: 5.20%, CPU usage: 166.54%, CPU Runtime: 0.07s, Total Runtime: 0.04s
Mbpp_226.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 0.64s, Total Runtime: 0.32s
Mbpp_230.py: Kernel usage: 9.26%, CPU usage: 296.46%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_240.py: Kernel usage: 3.81%, CPU usage: 121.76%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_256.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 4.31s, Total Runtime: 2.15s
Mbpp_265.py: Kernel usage: 8.33%, CPU usage: 266.72%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_296.py: Kernel usage: 6.25%, CPU usage: 200.01%, CPU Runtime: 9.71s, Total Runtime: 4.85s
Mbpp_392.py: Kernel usage: 6.62%, CPU usage: 211.81%, CPU Runtime: 4.42s, Total Runtime: 2.09s
Mbpp_405.py: Kernel usage: 6.11%, CPU usage: 195.39%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_424.py: Kernel usage: 8.99%, CPU usage: 287.81%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_425.py: Kernel usage: 4.45%, CPU usage: 142.49%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_433.py: Kernel usage: 9.12%, CPU usage: 291.89%, CPU Runtime: 0.42s, Total Runtime: 0.15s
Mbpp_446.py: Kernel usage: 6.20%, CPU usage: 198.54%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_451.py: Kernel usage: 12.49%, CPU usage: 399.58%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_456.py: Kernel usage: 9.17%, CPU usage: 293.33%, CPU Runtime: 0.04s, Total Runtime: 0.01s
Mbpp_460.py: Kernel usage: 3.24%, CPU usage: 103.55%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_474.py: Kernel usage: 9.24%, CPU usage: 295.78%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_477.py: Kernel usage: 9.32%, CPU usage: 298.24%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_563.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 1.25s, Total Runtime: 0.63s
