Mbpp_3.py: Kernel usage: 6.23%, CPU usage: 199.41%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_4.py: Kernel usage: 11.31%, CPU usage: 361.99%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_9.py: Kernel usage: 7.42%, CPU usage: 237.49%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_19.py: Kernel usage: 5.49%, CPU usage: 175.69%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_24.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 2.16s, Total Runtime: 1.08s
HumanEval_31.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 1.84s, Total Runtime: 0.92s
HumanEval_34.py: Kernel usage: 6.29%, CPU usage: 201.18%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_51.py: Kernel usage: 10.35%, CPU usage: 331.05%, CPU Runtime: 1.17s, Total Runtime: 0.35s
HumanEval_58.py: Kernel usage: 6.31%, CPU usage: 201.82%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_62.py: Kernel usage: 6.55%, CPU usage: 209.72%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_75.py: Kernel usage: 11.12%, CPU usage: 355.96%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_88.py: Kernel usage: 6.10%, CPU usage: 195.32%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_90.py: Kernel usage: 7.08%, CPU usage: 226.63%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_94.py: Kernel usage: 10.34%, CPU usage: 330.85%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_96.py: Kernel usage: 9.37%, CPU usage: 299.97%, CPU Runtime: 0.12s, Total Runtime: 0.04s
Mbpp_97.py: Kernel usage: 7.09%, CPU usage: 226.75%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_106.py: Kernel usage: 5.26%, CPU usage: 168.29%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_108.py: Kernel usage: 9.17%, CPU usage: 293.40%, CPU Runtime: 0.02s, Total Runtime: 0.01s
HumanEval_121.py: Kernel usage: 9.16%, CPU usage: 293.15%, CPU Runtime: 0.03s, Total Runtime: 0.01s
Mbpp_123.py: Kernel usage: 9.35%, CPU usage: 299.18%, CPU Runtime: 0.94s, Total Runtime: 0.31s
Mbpp_128.py: Kernel usage: 9.91%, CPU usage: 317.10%, CPU Runtime: 0.27s, Total Runtime: 0.09s
Mbpp_130.py: Kernel usage: 8.48%, CPU usage: 271.22%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_137.py: Kernel usage: 5.77%, CPU usage: 184.75%, CPU Runtime: 0.18s, Total Runtime: 0.10s
Mbpp_140.py: Kernel usage: 5.80%, CPU usage: 185.76%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_141.py: Kernel usage: 7.32%, CPU usage: 234.26%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_149.py: Kernel usage: 8.32%, CPU usage: 266.34%, CPU Runtime: 0.11s, Total Runtime: 0.04s
Mbpp_166.py: Kernel usage: 6.25%, CPU usage: 200.04%, CPU Runtime: 0.22s, Total Runtime: 0.11s
Mbpp_170.py: Kernel usage: 5.72%, CPU usage: 183.08%, CPU Runtime: 0.05s, Total Runtime: 0.02s
Mbpp_226.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 0.56s, Total Runtime: 0.28s
Mbpp_230.py: Kernel usage: 9.27%, CPU usage: 296.55%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_240.py: Kernel usage: 3.85%, CPU usage: 123.32%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_256.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 3.84s, Total Runtime: 1.92s
Mbpp_265.py: Kernel usage: 8.67%, CPU usage: 277.29%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_296.py: Kernel usage: 6.25%, CPU usage: 200.01%, CPU Runtime: 9.17s, Total Runtime: 4.58s
Mbpp_392.py: Kernel usage: 6.61%, CPU usage: 211.64%, CPU Runtime: 4.04s, Total Runtime: 1.91s
Mbpp_405.py: Kernel usage: 6.17%, CPU usage: 197.51%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_424.py: Kernel usage: 9.01%, CPU usage: 288.36%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_425.py: Kernel usage: 4.61%, CPU usage: 147.51%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_433.py: Kernel usage: 9.16%, CPU usage: 293.17%, CPU Runtime: 0.40s, Total Runtime: 0.14s
Mbpp_446.py: Kernel usage: 6.21%, CPU usage: 198.56%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_451.py: Kernel usage: 12.49%, CPU usage: 399.63%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_456.py: Kernel usage: 9.20%, CPU usage: 294.31%, CPU Runtime: 0.03s, Total Runtime: 0.01s
Mbpp_460.py: Kernel usage: 3.25%, CPU usage: 103.97%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_474.py: Kernel usage: 9.26%, CPU usage: 296.44%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_477.py: Kernel usage: 9.34%, CPU usage: 298.86%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_563.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 1.21s, Total Runtime: 0.60s
Mbpp_572.py: Kernel usage: 12.49%, CPU usage: 399.83%, CPU Runtime: 3.54s, Total Runtime: 0.89s
Mbpp_578.py: Kernel usage: 7.00%, CPU usage: 223.87%, CPU Runtime: 0.04s, Total Runtime: 0.02s
Mbpp_587.py: Kernel usage: 4.00%, CPU usage: 128.09%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_597.py: Kernel usage: 6.90%, CPU usage: 220.95%, CPU Runtime: 0.34s, Total Runtime: 0.15s
