HumanEval_0.py: 0.168622s
Mbpp_3.py: 0.000184s
Mbpp_4.py: 0.000932s
HumanEval_4.py: 0.008295s
HumanEval_9.py: 0.002968s
Mbpp_9.py: 0.001716s
Mbpp_11.py: 0.000172s
Mbpp_12.py: 0.005505s
HumanEval_16.py: 0.004572s
Mbpp_16.py: 0.001632s
Mbpp_19.py: 0.001599s
HumanEval_20.py: 0.001877s
HumanEval_24.py: 0.522434s
HumanEval_26.py: 0.004512s
HumanEval_31.py: 0.000078s
HumanEval_36.py: 0.075874s
HumanEval_37.py: 0.001608s
HumanEval_49.py: 0.000003s
HumanEval_51.py: 0.049970s
HumanEval_54.py: 0.008300s
HumanEval_58.py: 0.004736s
HumanEval_59.py: 0.000008s
Mbpp_62.py: 0.018359s
HumanEval_64.py: 0.290846s
HumanEval_74.py: 0.001258s
Mbpp_75.py: 0.000413s
HumanEval_85.py: 0.050509s
HumanEval_87.py: 0.011250s
Mbpp_88.py: 0.007013s
HumanEval_89.py: 1.623979s
HumanEval_90.py: 0.002966s
Mbpp_90.py: 0.001552s
Mbpp_94.py: 0.002657s
Mbpp_96.py: 0.144016s
Mbpp_97.py: 0.001479s
Mbpp_106.py: 0.000766s
HumanEval_113.py: 0.837666s
HumanEval_119.py: 0.000609s
HumanEval_120.py: 0.000043s
HumanEval_121.py: 0.013453s
Mbpp_123.py: 0.148262s
Mbpp_128.py: 0.070081s
Mbpp_129.py: 0.013849s
Mbpp_130.py: 0.001491s
Mbpp_137.py: 0.025748s
Mbpp_141.py: 0.000577s
HumanEval_149.py: 0.070977s
Mbpp_166.py: 0.105971s
Mbpp_170.py: 0.020116s
Mbpp_226.py: 0.001198s
Mbpp_230.py: 0.000286s
Mbpp_239.py: 0.000927s
Mbpp_240.py: 0.001397s
Mbpp_251.py: 0.005345s
Mbpp_256.py: 0.000558s
Mbpp_265.py: 0.042911s
Mbpp_281.py: 0.000692s
Mbpp_296.py: 0.083122s
Mbpp_392.py: 0.000164s
Mbpp_395.py: 0.002874s
Mbpp_405.py: 0.000181s
Mbpp_414.py: 0.000460s
Mbpp_421.py: 0.044547s
Mbpp_424.py: 0.000291s
Mbpp_425.py: 0.002823s
Mbpp_428.py: 0.005199s
Mbpp_433.py: 0.015130s
Mbpp_437.py: 0.458690s
Mbpp_440.py: 0.000023s
Mbpp_446.py: 0.346604s
Mbpp_451.py: 0.005341s
Mbpp_456.py: 0.012885s
Mbpp_460.py: 0.001808s
Mbpp_474.py: 0.000193s
Mbpp_476.py: 0.025053s
Mbpp_477.py: 0.000693s
Mbpp_563.py: 0.006436s
Mbpp_572.py: 0.000962s
Mbpp_578.py: 0.005585s
Mbpp_586.py: 0.000346s
Mbpp_587.py: 0.001215s
Mbpp_588.py: 0.028486s
Mbpp_597.py: 0.008445s
Mbpp_604.py: 0.015422s
Mbpp_611.py: 0.003381s
Mbpp_631.py: 0.034858s
Mbpp_632.py: 0.001618s
Mbpp_633.py: 0.046297s
Mbpp_644.py: 0.008034s
Mbpp_720.py: 0.009998s
Mbpp_725.py: 0.024978s
Mbpp_740.py: 0.001809s
Mbpp_744.py: 0.007440s
Mbpp_750.py: 0.014966s
Mbpp_753.py: 0.076689s
Mbpp_755.py: 0.006100s
Mbpp_757.py: 0.004232s
Mbpp_758.py: 0.003773s
Mbpp_760.py: 0.000139s
Mbpp_764.py: 0.595442s
Mbpp_766.py: 0.135103s
Mbpp_775.py: 0.179260s
Mbpp_781.py: 0.000349s
Mbpp_800.py: 0.001153s
Mbpp_805.py: 0.005408s
Mbpp_808.py: 0.001654s
